Dataset,Rows,EZR-30_mean,EZR-30_std,EZR-30_budget,EZR-30_runtime_mean,EZR-30_runtime_std,EZR-30_tier,EZR-50_mean,EZR-50_std,EZR-50_budget,EZR-50_runtime_mean,EZR-50_runtime_std,EZR-50_tier,EZR-100_mean,EZR-100_std,EZR-100_budget,EZR-100_runtime_mean,EZR-100_runtime_std,EZR-100_tier,EZR-200_mean,EZR-200_std,EZR-200_budget,EZR-200_runtime_mean,EZR-200_runtime_std,EZR-200_tier,RandomSearch-30_mean,RandomSearch-30_std,RandomSearch-30_budget,RandomSearch-30_runtime_mean,RandomSearch-30_runtime_std,RandomSearch-30_tier,RandomSearch-50_mean,RandomSearch-50_std,RandomSearch-50_budget,RandomSearch-50_runtime_mean,RandomSearch-50_runtime_std,RandomSearch-50_tier,RandomSearch-100_mean,RandomSearch-100_std,RandomSearch-100_budget,RandomSearch-100_runtime_mean,RandomSearch-100_runtime_std,RandomSearch-100_tier,RandomSearch-200_mean,RandomSearch-200_std,RandomSearch-200_budget,RandomSearch-200_runtime_mean,RandomSearch-200_runtime_std,RandomSearch-200_tier
Scrum10k,10000,0.32973659497965335,0.032475554137559495,30,0.2386747002601623,0.010596590359399843,2,0.30870377607876165,0.02323445845613186,50,0.7572021961212159,0.10509991855592384,1,0.28938959159479183,0.00808619030116018,100.0,1.4934308290481568,0.17716468262342305,1.0,0.2830753968313352,0.005362989915976362,200,3.4846763372421266,0.3318744455865092,1,0.3666410417131294,0.0295487892033517,30,0.49039405584335327,0.013890632489531698,3,0.35892720736623296,0.031415968589845945,50,0.6450076937675476,0.08067238381235897,3,0.33433862705449807,0.025315202647772345,100,1.199448251724243,0.09818251018283354,2,0.32040990125098356,0.018914273926864573,200,3.813230645656586,0.11879199827492508,1
Scrum1k,1000,0.30095330728739306,0.03151955844388886,30,0.5261176228523254,0.025501701138988933,2,0.27664636484810556,0.015965223131360517,50,0.7246352434158325,0.09111589566943074,1,0.26061511770132745,0.010135043246978146,100.0,1.6384922742843628,0.2042433285499532,1.0,0.24726127017177763,0.006084433851053896,200,4.252371072769165,0.41042466083352774,1,0.33522312479779676,0.03540387714866313,30,0.46648027896881106,0.03723617611815648,3,0.31962593324618116,0.028940880132389064,50,0.891897690296173,0.012839384943483202,3,0.3100377354635372,0.024855826987337452,100,1.599992609024048,0.08814288554893275,2,0.29137840068125387,0.023069073663394498,200,1.729764449596405,0.22832409828604272,2
X264_AllMeasurements,1152,0.006741175836892005,0.007913697712819039,30,0.1160762786865234,0.005994450067191531,1,0.0012345071278683849,0.0015017689336834544,50,0.21744663715362544,0.015835419024352794,1,0.00044228398798506997,7.242870763622438e-05,100.0,0.6111903071403504,0.04581989866964567,1.0,0.0004369889299532151,7.06992388312459e-05,200,1.1863934397697449,0.15140316299939166,1,0.03147087125849523,0.02476838107718512,30,0.16252025365829464,0.0029231739900645376,2,0.02055021795510311,0.014117323278386764,50,0.26078301668167114,0.00702698379689677,2,0.011194077812407938,0.010398393040660056,100,0.4847387194633484,0.015229855009054116,1,0.0042417905143741245,0.005558035976236348,200,0.6648815631866455,0.014861505370297705,1
billing10k,10000,0.39428217090203665,0.017361978438320293,30,0.5795652747154236,0.04080941046312145,2,0.3771844169998393,0.015393683718010592,50,1.0385919332504272,0.0654810763217566,1,0.35867351579158535,0.006105586129084381,100.0,2.10056848526001,0.189388631636409,1.0,0.35170693495760424,0.0027376826811156807,200,5.338696837425232,0.331812698165908,1,0.41300710683806097,0.021833777962196446,30,0.5801007270812988,0.0224646679558391,3,0.4020300885620286,0.018046503201050276,50,0.8289225459098816,0.09179385132396535,3,0.3921598283059703,0.012542743089268175,100,1.787529456615448,0.103985283427538,2,0.38520158945574867,0.012863801720763566,200,3.43067330121994,0.17971570011147883,2
coc1000,1000,0.3589077239609516,0.011194577480667534,30,0.9556629419326782,0.007615185848755775,3,0.3485355814041914,0.012883871355916385,50,1.5075397491455078,0.10652642361634163,2,0.33728383746699336,0.008974627498484348,100.0,3.4943659901618958,0.062029597929496263,1.0,0.32734438380217334,0.010937362592426577,200,5.738685965538025,0.3442392937835482,1,0.35818498359109835,0.011156087370529814,30,0.743672502040863,0.009633385837757694,3,0.352640663319512,0.009491487290893365,50,1.3151502370834351,0.13931790635891367,2,0.3506012291579105,0.007946807521814208,100,3.116486978530884,0.09363214549159689,2,0.3461423368380052,0.005796164649490146,200,4.880571484565735,0.45024952431175885,2
dataset120,5160,0.3106202325044237,0.035414874034941896,30,0.19428471326828003,0.005776479540711827,2,0.28755505303520007,0.026618679815605617,50,0.2616594433784485,0.017964560481187167,1,0.2800100417352256,0.02446456089558403,100.0,1.4562484622001648,0.07445006041976426,1.0,0.26109046121362295,0.03104476353616525,200,1.4799764156341553,0.11821723706167982,1,0.30641884049365664,0.02559678687169967,30,0.16946942806243892,0.0023566384144606033,2,0.30246003471610095,0.024730094473024104,50,0.2779228210449219,0.004453751080514685,2,0.28879087199565145,0.02613418372564939,100,1.2491296887397767,0.025062948853679788,1,0.27308443802929105,0.019806577166398408,200,0.9712320923805237,0.02724954709697029,1
dataset600,5160,0.27979790368944774,0.026455761375392076,30,0.15042778253555295,0.012650248052455666,3,0.26884632697776073,0.016704754261749645,50,0.2578804850578308,0.021780235387453488,2,0.25580208444075697,0.0253256713372412,100.0,0.5510802149772644,0.04725575102904202,1.0,0.2333022389471982,0.025443194925089434,200,1.312735414505005,0.11832153606670305,1,0.2883354406622789,0.02478181286363497,30,0.1597246170043945,0.006624284958876893,3,0.27147759701491314,0.022951697069081536,50,0.24558827877044673,0.0074903830172090465,2,0.25774549066129937,0.018780463189705044,100,0.5274516582489014,0.009938944206498797,1,0.23923772928460424,0.02612114250575274,200,1.0845855474472046,0.04499088742202042,1
dconvert,6764,0.014669691373056463,0.002743552314027894,30,0.1563013434410095,0.015613604348307615,2,0.013363006304061476,0.002174386383947552,50,0.2857635974884033,0.03350622575239373,1,0.012214899128975361,0.0012511959222471043,100.0,0.6047105550765991,0.08258409379520894,1.0,0.01122408015055505,0.0006179000901915655,200,1.3009806871414185,0.1538965334681074,1,0.016408228171663212,0.00237535243271767,30,0.15424356460571284,0.004637509863523727,3,0.015658273543187464,0.002025684647802815,50,0.25223861932754515,0.004319274949783487,3,0.01488128347851859,0.0021342788612761033,100,0.464371657371521,0.008991063440922513,2,0.01382891932000491,0.001861126466768483,200,1.00217547416687,0.007445665365811634,1
deeparch,4096,0.0034508035306464535,0.014606931021019112,30,0.13942651748657223,0.007475335936473921,2,7.4364267644033e-05,2.3215507111558204e-05,50,0.27612537145614624,0.013227610535787243,1,5.767858395669401e-05,8.205235979972239e-06,100.0,0.5361352920532226,0.06400062566123806,1.0,5.120299612928481e-05,3.821623771639179e-06,200,1.459692370891571,0.293388922733402,1,0.004808289354227773,0.007879208391121682,30,0.1472864031791687,0.001643420509066906,2,0.0029633033172536748,0.006121175066885363,50,0.24449807405471796,0.002574118748050648,2,0.0007938162091333647,0.002871720284590866,100,0.6110746383666992,0.006736398321567291,1,0.0001379785804557595,0.00011115068443081777,200,1.1339843988418579,0.013230744754349483,1
exastencils,86058,0.04087623310056472,0.013429981522715446,30,0.12746200561523435,0.0040404239032160475,3,0.038016676073979065,0.013250367104600045,50,0.24151275157928467,0.015976575601871854,2,0.02527992798517801,0.015245559422465985,100.0,0.4963813781738281,0.037303039294817604,1.0,0.01488404485361034,0.01277942971264276,200,1.0020469069480895,0.07263864928688465,1,0.04629508511360739,0.012307191471881798,30,0.14897584915161127,0.0025752189205078945,3,0.04101160707672155,0.014178678411995287,50,0.2414303660392761,0.001967996353078056,3,0.0324502200723396,0.01627548370426953,100,0.5021421194076539,0.018525170493856283,2,0.02444904846993504,0.012966553998669693,200,1.0286301612854003,0.07619005374404353,1
javagc,166975,0.0011766519608721502,0.0007794732477531387,30,0.21999337673187255,0.11401419814855142,2,0.0006941973031411302,0.00031436510569927983,50,0.3609323263168335,0.05312466104647232,1,0.000507159840982475,7.892208444251438e-05,100.0,0.8054846286773681,0.140010634806372,1.0,0.0004742805060033501,4.322793821168065e-05,200,1.733112871646881,0.2705276218237233,1,0.001904779332104455,0.000990663391456132,30,0.1791888833045959,0.0209945235966008,3,0.001474793076230775,0.0007047769818527975,50,0.11433764696121214,0.0009448586163838188,2,0.0010961490068483403,0.0005045002845538869,100,0.42207696437835696,0.07676105033391396,2,0.000759599926174815,0.00030645790205248663,200,0.48104329109191896,0.06634741473534585,1
nasa93dem,93,0.4668713830805763,0.004424970554746292,30,0.5026226997375488,0.03503722679577543,2,0.46459396942242515,0.004013248719589643,50,0.6493252873420715,0.09140744373364197,2,0.4602001394745924,0.004698357809931312,100.0,1.5640910625457765,0.0400352414497525,1.0,0.45825185721081774,0.004682705924355644,200,2.684878396987915,0.23474494441789123,1,0.47047880859227975,0.007214414514796246,30,0.46566481590270997,0.003998492713842637,3,0.46625427915275947,0.003665921435263521,50,0.737392258644104,0.003449405629706136,2,0.4639936756514139,0.005116754901813034,100,1.6061258912086487,0.11139214582564208,2,0.46040634421749277,0.005228602241007041,200,2.4298582077026367,0.25186614351181386,1
pom3a,20000,0.18786524700828247,0.02001117148034458,30,0.2206771612167358,0.007849849583189582,3,0.17560403445596098,0.017518094758824113,50,0.3644037127494812,0.024470072799932747,2,0.16131820098083485,0.006978667216383133,100.0,1.4022265315055846,0.08262922684840204,1.0,0.14862064128761776,0.013106106149694761,200,2.492647099494934,0.0593393470689588,1,0.19965495647739195,0.011379914908262236,30,0.4528078556060791,0.004921500234475801,4,0.19362877574170476,0.01411412574531035,50,0.6724634051322937,0.08576269512068228,4,0.18740392500460362,0.013677324588099816,100,1.2211859941482544,0.13125917195926692,3,0.17448152843037631,0.01869246622220469,200,2.42184796333313,0.21779383536688143,2
pom3b,20000,0.19439744372247297,0.020523665889344612,30,0.22588150501251217,0.010817393944677194,3,0.18040792456761962,0.015532568112066025,50,0.3865035057067871,0.04865220313132858,2,0.16471936292982736,0.014089416972863191,100.0,0.7264099717140198,0.021811642303521263,1.0,0.1533541201836083,0.012463066418115462,200,1.49172340631485,0.08017176807572676,1,0.21201380140763204,0.02266750832763828,30,0.4852716326713562,0.03862429688519256,4,0.19865840495883036,0.014803732474000913,50,0.6755468726158143,0.08939202433366178,3,0.18711049329867646,0.018844572108456283,100,1.216902732849121,0.12332666135291664,2,0.1806766287913268,0.013852646343860308,200,2.630795454978943,0.29196948470738077,2
pom3c,20000,0.3229346686778175,0.019874433199932106,30,0.21516436338424677,0.0033653520320862797,2,0.31177980101513075,0.01165792236503346,50,0.3617074012756348,0.02263015968920739,1,0.3020311678645742,0.01224208802385928,100.0,0.7355331182479858,0.028473765163749377,1.0,0.2908337162898362,0.010927749278056896,200,1.4511687874794006,0.01707171154306136,1,0.34541482775027,0.022318463829187136,30,0.5776039123535156,0.00755219252438135,3,0.3396874749645042,0.01916353733246403,50,0.987876009941101,0.021518671300371262,3,0.32692007792020916,0.019233192216711166,100,1.6526329040527343,0.10640821686012082,2,0.31993933414415227,0.017592639725170604,200,2.4977834463119506,0.1791519868471514,2
pom3d,500,0.20104468944469073,0.014237036808870809,30,0.3022685170173645,0.025186056886911407,3,0.1920872697133469,0.011045709493587384,50,0.532792329788208,0.008146109448734347,2,0.18077738528586992,0.016293570715482295,100.0,1.0131960034370422,0.00865238444094435,1.0,0.17121535337903132,0.01523664071842664,200,1.5556043624877929,0.27266691436301166,1,0.2076866986780313,0.016338572981116847,30,0.4436397910118103,0.0018751679844151619,3,0.2028222208598931,0.01633613130372192,50,0.9770581483840942,0.004953418213818215,3,0.19737401372633187,0.015023140431698305,100,1.8972581028938293,0.005988535315593047,2,0.18724618581406313,0.009664000058689564,200,1.5129625797271729,0.23378132665175114,1
redis,4400,0.4711229945724627,0.021837400990578484,30,0.10626891851425169,0.0012786998971527238,3,0.4622734287874823,0.02122662237659453,50,0.16922037601470943,0.026600164304418934,2,0.4447532554663797,0.021184385904067633,100.0,0.27779417037963866,0.04911596717318412,1.0,0.4337494932789112,0.02151972085869522,200,0.5415885925292969,0.06812003291452738,1,0.4761203854691526,0.02336765059034427,30,0.10129132270812986,0.00143881974128324,3,0.46629116127716735,0.018749232458156292,50,0.32878139019012453,0.0017728708558670408,3,0.46035008559913476,0.012738806725208562,100,0.6160903096199035,0.007553843840627977,2,0.45444484348936653,0.009357193970653207,200,0.8674960255622863,0.11571555964821442,2
rs-6d-c3_obj1,3840,0.014107672915260374,0.039268564606468916,30,0.13747184276580807,0.0017287186805096649,1,0.0112220691008038,0.034709096442438754,50,0.2539173126220703,0.00279326503576657,1,0.0035056553130174153,0.008956131242380122,100.0,0.3870242238044739,0.01336777790525287,1.0,0.003374884170851638,0.008994855331538218,200,0.9744455695152283,0.02938571823451289,1,0.005106009400454014,0.006844816911718105,30,0.17945230007171628,0.001289081044844087,1,0.004072508142313394,0.00677760024862911,50,0.32318074703216554,0.0020087510082777474,1,0.0017265636459357452,0.0010255889922187508,100,0.45134944915771485,0.0034043595161804764,1,0.001455596410968265,0.0003278192045032068,200,1.071316373348236,0.012968814710285827,1
rs-6d-c3_obj2,3840,0.0008232630000030461,0.0007777635906042603,30,0.1381184577941894,0.016419997297952474,1,0.0004445161293427996,0.0003974283798159172,50,0.25519737005233767,0.0031333491391239464,1,0.00014833652878033034,0.00020617588929790174,100.0,0.5112943053245544,0.007587628495298056,1.0,7.678705607283565e-06,8.895387063146536e-06,200,0.9941920399665832,0.1176365401744116,1,0.0016556544288472853,0.0010348537944641929,30,0.17923713922500606,0.0012898051334358117,2,0.0012438363259100168,0.0009514142208844371,50,0.323180627822876,0.0018666334927605677,2,0.0004890440877660118,0.00022326129119981683,100,0.8181660771369934,0.009037220256391462,1,0.00031622118885644523,0.0002272432738581565,200,0.6943928956985473,0.009780917089320428,1
sol-6d-c2-obj1,2866,0.014547283083715843,0.00044448096775166415,30,0.1544734120368957,0.00280107499426689,2,0.014355606736442423,0.00023548335316063892,50,0.28541491031646726,0.0099167445457569,1,0.014239575603416588,0.00021959226045698566,100.0,0.5245541214942933,0.004448902884325691,1.0,0.014170864187251355,0.00019158330460093147,200,1.0226011753082276,0.09463297316661687,1,0.014700875428079902,0.00044834604690939783,30,0.10426787137985227,0.0016941884642390841,2,0.014586996773740262,0.0003728502638556092,50,0.17829015254974362,0.008004230882323425,2,0.01431155762983595,0.00023754241719592498,100,0.3344359040260315,0.0019460726043176082,1,0.014231296842326546,0.00022034283772332558,200,0.9654722452163697,0.0319330837481487,1
storm,1557,0.00010210395909797532,4.182513158921136e-05,30,0.10464447736740108,0.003337858696516892,2,7.295800298275922e-05,1.4216656690096997e-05,50,0.182058310508728,0.006455729741015781,1,5.892685757367122e-05,8.493974989060602e-06,100.0,0.5453891634941102,0.021035426669874218,1.0,5.288418512101045e-05,6.157514615797857e-06,200,0.7817766904830933,0.03534115854392705,1,0.00010986315755509774,4.6178669286006916e-05,30,0.18087173700332637,0.0014799008289950596,2,8.973573509540362e-05,2.973476802646886e-05,50,0.4045496940612793,0.002640354046137198,2,7.806001529823919e-05,2.3528972398989603e-05,100,0.33971195220947265,0.004431994562865841,1,6.778674891748448e-05,1.4360531503512117e-05,200,0.8421357870101929,0.11027372801688122,1
wc+rs-3d-c4-obj1,196,0.08396296514025062,0.03567163470107918,30,0.11641041040420527,0.008601854139855855,1,0.07505073021660388,0.002062972732426422,50,0.17076486349105832,0.004306268767809815,1,0.07434862588219068,0.001217578223463441,100.0,0.34242274761199953,0.005910111952890531,1.0,0.07392575630593734,0.0010150046153223605,200,1.3068179726600646,0.024475475724123334,1,0.10936148140703443,0.06471237798959777,30,0.19613287448883054,0.0024307266398843432,2,0.08493005732281557,0.03457796632049825,50,0.3128331661224365,0.0028266278640849533,1,0.0762859211406011,0.002837142661589745,100,0.49619876146316527,0.0025476474719020262,1,0.07506733228226425,0.002019649929280315,200,0.9943087339401245,0.014231338495367968,1
wc+sol-3d-c4-obj1,196,0.08663556997176632,0.05577143099680626,30,0.14925683736801143,0.0013494772237614768,2,0.08502185369030645,0.055757343017033924,50,0.17105528116226193,0.006541218116327104,2,0.07398241766999318,0.04026134322549335,100.0,0.3457426309585571,0.0069527637045046385,1.0,0.06394558015831982,0.001640442857024416,200,0.7245970129966736,0.019361717177091252,1,0.10355707906317975,0.07070821831308016,30,0.14639611244201658,0.0009173099654734143,2,0.07726290856250077,0.03810014567234258,50,0.24254500865936274,0.000934747302936926,1,0.06802105079892391,0.003838050895188353,100,0.5875871896743774,0.004809711267599071,1,0.06671952102034318,0.0036358566616640125,200,1.0752035856246949,0.038024267759084324,1
wc+wc-3d-c4-obj1,196,0.12932526552725587,0.04706898345590168,30,0.13453547954559325,0.0014337255445484,2,0.11038478514712338,0.014314007279173183,50,0.22685862779617305,0.0032386436204689304,1,0.09444195316790246,0.00879632571488573,100.0,0.3661816954612732,0.011106913032268729,1.0,0.08897712044319378,0.007988744774224106,200,0.7953534245491027,0.024056669725328612,1,0.15285836485304635,0.06163406912270679,30,0.14691090583801264,0.0010938401179702655,2,0.12649100293358506,0.037850169553400606,50,0.2948075532913208,0.006132160748504406,2,0.11548403190168537,0.02301165463607731,100,0.5161754846572876,0.01826024302001247,1,0.10921898168771489,0.011578868164786002,200,0.9409301996231079,0.10560718960830853,1
wc-6d-c1-obj1,2880,0.11316687835603986,0.03636491164178227,30,0.2270828485488891,0.01390613780941524,2,0.10629060609303283,0.030423250863135968,50,0.18826137781143185,0.002943468318391085,2,0.09886145003411392,0.03292213299822939,100.0,0.382081413269043,0.011719597081149193,1.0,0.08641281242864537,0.04214510868366142,200,0.6861890554428101,0.1208417550895492,1,0.1365306296848086,0.033384032935250434,30,0.14856381416320796,0.0009634529811842363,3,0.11310862479494169,0.030933117907290395,50,0.24591809511184687,0.0010867154676500893,2,0.0963812577220032,0.03465383781133724,100,0.6246956825256348,0.0026544471067419797,1,0.07112983568640152,0.04109700112516529,200,1.0061813712120056,0.008272337041562421,1
x264,53662,0.2069244073352993,0.012983516395266247,30,0.07776541709899898,0.005571065807961535,2,0.19974614445845412,0.009078943513228889,50,0.1347499012947082,0.006463580074698087,1,0.19487859098166313,0.007737018258056934,100.0,0.5048596262931824,0.037912296926815275,1.0,0.18856387890391588,0.009716273097431647,200,0.5828339338302613,0.04247626533529875,1,0.2164295196040992,0.014877175736434295,30,0.15051476955413814,0.0009688904021719057,3,0.20819542370353167,0.012056863090634449,50,0.23401544094085688,0.002767167006002934,2,0.2001129299367766,0.01064889920821951,100,0.46725269556045534,0.007187243117416142,1,0.19430308934723037,0.008962120291039878,200,1.2167464733123778,0.012544254545457724,1
xomo_flight,10000,0.0542699226771576,0.014685581390709052,30,0.4818974494934082,0.00807886392120958,2,0.044181718023793205,0.009033446291038886,50,1.270218014717102,0.07830912535700536,1,0.03773546936106574,0.00705372014487688,100.0,1.6375993967056275,0.0396280543983091,1.0,0.032451150556457656,0.005378278162567635,200,5.309205305576325,0.17208500252199543,1,0.06796396414646849,0.0289448471505444,30,0.7666007876396179,0.006845232277592551,3,0.05946211180909673,0.02231520200120462,50,1.3776883006095886,0.011755895030695258,2,0.05134083254703033,0.010846301245702591,100,1.3423550248146057,0.007176668203877223,2,0.047932356841799015,0.010491261027599163,200,3.554029941558838,0.033779534414252924,1
xomo_ground,10000,0.07179317032937046,0.022124663737735174,30,0.4810917377471924,0.00898974842429424,2,0.06620114065858036,0.01901691225162998,50,0.8148606538772583,0.016798718516849737,2,0.052494243857607384,0.010107075769027458,100.0,1.6571381330490111,0.03043839922268581,1.0,0.043912520506715125,0.005565487992532823,200,2.0357727646827697,0.042529811067738545,1,0.08684969165599235,0.027809402399776837,30,0.5956710338592529,0.004614257721909363,3,0.08417905053604073,0.026244556221081725,50,1.3160937666893004,0.012548005181435508,3,0.07229290367665833,0.02113245708775358,100,1.3973221063613892,0.010249695515953687,2,0.062089861568210815,0.014650916034160829,200,3.9781429886817934,0.040161968248392965,1
xomo_osp,10000,0.06166091195057878,0.02034379796054399,30,0.5515649914741516,0.04288240713934248,2,0.04707123202488727,0.011577198066981206,50,0.8134209156036377,0.014862043494875282,1,0.03968306329833478,0.00792778964178269,100.0,1.9820472717285156,0.20744830972130288,1.0,0.033292689420650536,0.004176971035612073,200,3.985816216468811,0.2996896185644098,1,0.07249659340521082,0.02429297591842036,30,0.5884273529052735,0.007962593326714148,3,0.06947392856460174,0.023226984920126443,50,1.0056445837020873,0.010760976708123347,3,0.05981178394264747,0.018942959111886298,100,1.4730818629264832,0.016921134503384717,2,0.050206952201719925,0.01425257438755374,200,4.190004742145538,0.05554809450149837,1
xomo_osp2,10000,0.18282863589886594,0.020336236128741345,30,0.5892691612243652,0.0681572536708004,2,0.17280573095447496,0.015431698486156694,50,0.4921509146690369,0.009442526515638632,2,0.1589240207740134,0.00821189209895312,100.0,1.0652997732162475,0.038052437984602165,1.0,0.15031120536906337,0.006537288770239502,200,2.2189686059951783,0.11869184379492931,1,0.19817127298258458,0.023660266096216857,30,0.565599513053894,0.012315059037077542,3,0.1915343744330797,0.02172343909670707,50,0.9958835482597351,0.010492275008351778,3,0.18396559357413655,0.016762560888383123,100,2.0247031688690185,0.021715031082194768,2,0.17501564791955274,0.01281701421809165,200,3.936949038505554,0.032206517992240245,2
