Dataset,Rows,SMAC-30_mean,SMAC-30_std,SMAC-30_budget,SMAC-30_runtime_mean,SMAC-30_runtime_std,SMAC-30_tier,SMAC-50_mean,SMAC-50_std,SMAC-50_budget,SMAC-50_runtime_mean,SMAC-50_runtime_std,SMAC-50_tier,SMAC-100_mean,SMAC-100_std,SMAC-100_budget,SMAC-100_runtime_mean,SMAC-100_runtime_std,SMAC-100_tier,SMAC-200_mean,SMAC-200_std,SMAC-200_budget,SMAC-200_runtime_mean,SMAC-200_runtime_std,SMAC-200_tier,DE-30_mean,DE-30_std,DE-30_budget,DE-30_runtime_mean,DE-30_runtime_std,DE-30_tier,DE-50_mean,DE-50_std,DE-50_budget,DE-50_runtime_mean,DE-50_runtime_std,DE-50_tier,DE-100_mean,DE-100_std,DE-100_budget,DE-100_runtime_mean,DE-100_runtime_std,DE-100_tier,DE-200_mean,DE-200_std,DE-200_budget,DE-200_runtime_mean,DE-200_runtime_std,DE-200_tier
Health-ClosedPRs0011,10000,0.0,0.0,30,3.4455277919769287,0.34085415638375915,1,0.0,0.0,50,6.259992289543152,0.9485309941040387,1,0.0,0.0,100,14.666358828544617,2.120647987733252,1,0.0,0.0,200.0,25.598368978500368,7.565451737591265,1.0,0.0,0.0,30.0,0.4540883660316467,0.008030255086320184,1.0,0.0,0.0,50,0.7724182963371277,0.031627831818375536,1,0.0,0.0,100,1.4316469430923462,0.03615705636955812,1,0.0,0.0,200,3.157138633728027,0.18786049987006015,1
Health-Commits0000,10000,0.18350053134832084,0.05757888450866977,30,3.699045944213867,0.41981819250660984,2,0.18517328551250667,0.059445477891663545,50,7.538359081745147,0.9927515336835514,2,0.14128375440890534,0.05221256692560032,100,15.142926490306854,3.08008315707053,1,0.11985836138656233,0.04730582880308294,200.0,27.192173552513122,7.624235434402472,1.0,0.20386668178433687,0.06645487465644093,30.0,0.4400510549545288,0.010918182645273682,2.0,0.1864676748862859,0.0608126667408499,50,0.709671151638031,0.012386522995434142,2,0.13671467535581058,0.04725582596262635,100,1.518979549407959,0.07086735448168745,1,0.12108991241701657,0.04721507395863368,200,2.7658020496368407,0.3759835455334362,1
Health-Commits0001,10000,0.16495795125887355,3.2713245618273788e-06,30,3.559454083442688,0.43002883828952126,4,0.16495721976846392,3.2512020012094713e-16,50,6.5551252365112305,0.9424635234142191,4,0.16495149897766542,2.5584154220259783e-05,100,14.567101764678956,1.919555448716435,3,0.16461348732293074,0.0011073463933880278,200.0,26.027818393707275,7.019988823160453,2.0,0.16428492331101388,0.0014286441808037318,30.0,0.43192259073257444,0.006403836998626645,2.0,0.16388621934613828,0.0016722047052861989,50,0.7036095142364502,0.016702440702288917,1,0.16339913606517015,0.0018469801087298385,100,1.4235482215881348,0.030414340317746903,1,0.16257418782756128,0.0020410858634259416,200,3.0320223331451417,0.2662785727498511,1
Health-Commits0002,10000,0.4732744666161068,0.06968082420876108,30,4.055561292171478,0.6135802306092616,2,0.42872460037372245,0.10757227412777284,50,6.927295935153961,0.9157086873616475,2,0.3410651499571339,0.13683950955839833,100,15.363542866706847,1.9389672469880228,1,0.2549185221862955,0.1072403295240084,200.0,25.966891753673554,6.4577338386075285,1.0,0.4134378357939569,0.10907218824078671,30.0,0.46062841415405276,0.006840111282948023,2.0,0.35728652156773555,0.10123349346305599,50,0.7482970595359802,0.013929089293098329,1,0.31198100593149986,0.083252559044992,100,1.7045824646949768,0.07222233657949763,1,0.2833153008817805,0.041925613834294106,200,2.202663815021515,0.3830726013300587,1
Health-Commits0003,10000,0.354235442975151,0.04539234324062218,30,4.683537757396698,0.5358970322936493,3,0.3334569994184379,0.03344202153614834,50,8.522471511363984,1.0125856332431833,2,0.3054335311329225,0.031873462069610475,100,16.823015367984773,1.7463553972191876,1,0.29096243334999106,0.03304722574769255,200.0,31.376788127422333,7.1169212135728745,1.0,0.36505541240081973,0.043436050359357534,30.0,0.3111307144165039,0.009913475310005308,3.0,0.33666716829436866,0.037676000652073646,50,0.7367551684379577,0.006776045351631756,2,0.3024545100824293,0.026571467814445814,100,1.4541821122169494,0.155933871624523,1,0.27162387126663967,0.02410858052045783,200,3.126642847061157,0.33734893958792084,1
Health-Commits0004,10000,0.22501108705326184,0.003432823435917584,30,4.8719367504119875,0.5354025129872465,4,0.2239514133992866,0.006540171014596752,50,8.551316905021668,0.8972330163990606,4,0.21912990569270302,0.011027707366532174,100,17.23382431268692,3.391337078348558,2,0.21593059484250277,0.01069161925558833,200.0,31.37098467350006,7.850735426198661,2.0,0.22112614124337035,0.008217533097918487,30.0,0.4626626014709473,0.00553819747876402,3.0,0.21797839746113423,0.009465211338863676,50,0.5130584478378296,0.0095920457181338,2,0.20978969980388512,0.00972964240864257,100,1.0571079969406127,0.060379398564964916,1,0.20400743112473604,0.010308693454430602,200,1.4296564936637879,0.35551116887200107,1
Health-Commits0005,10000,0.20780954842992921,0.03174283185682231,30,4.857391941547394,0.5346841431080266,2,0.1944463189826258,0.021904738356511418,50,9.34137338399887,1.1089991332273657,2,0.18396053468883605,0.02233487001789111,100,17.23681992292404,3.2585512157683603,1,0.17136145964886454,0.01824302859650596,200.0,33.25465086698532,7.223260918559972,1.0,0.2190158745611265,0.04432930196216705,30.0,0.3189286947250366,0.004619970324984303,2.0,0.20533203664981664,0.0382310316332634,50,0.5499460816383361,0.012419749253321356,2,0.18234747766547427,0.014582029553089487,100,1.0078617572784423,0.030221250606015732,1,0.17108970570169213,0.013017652064458644,200,3.5101088881492615,0.28416212635481436,1
Health-Commits0006,10000,0.2779651707079472,0.02731006770776079,30,5.418460893630981,0.9554469669129133,2,0.26935418804724753,0.026849665702299096,50,9.445990943908692,1.1836803209374094,2,0.25398553656557954,0.0206656255514391,100,18.232949030399322,3.668240166136461,1,0.24238643049865366,0.01888051905054625,200.0,33.93084124326706,7.390922091069992,1.0,0.29026940163410697,0.019578790694086946,30.0,0.5805882930755615,0.006723053922634578,3.0,0.2763360993639005,0.021912031748263876,50,0.739952540397644,0.02090471924501808,2,0.2535914844767813,0.012887313540963792,100,0.9756303668022156,0.12353197522092668,1,0.24014727919676176,0.008980394330611008,200,1.6038720726966857,0.4143735452005361,1
Health-Commits0007,10000,0.21617859150676028,0.02551013611646982,30,6.216485166549683,0.7642863895414959,2,0.20374594310184135,0.01887184848894726,50,10.25214124917984,0.7099779308348473,2,0.20617699373750886,0.02645669798882507,100,21.620715844631196,2.5963176853291836,2,0.19148664431908094,0.01565394766169324,200.0,44.88661361932755,3.924661035393601,1.0,0.233415406692237,0.03167459809433678,30.0,0.30617724657058715,0.003817761948064182,3.0,0.21785171684286606,0.0213271480649434,50,0.7986770749092102,0.058495698678677405,2,0.1883655957938987,0.023799257000100514,100,1.7729026913642882,0.11096626285359598,1,0.18132049253677426,0.02419118325765289,200,1.5828513622283935,0.2966665258963114,1
Health-Commits0008,10000,0.387842947634886,0.019026511950321755,30,6.8479550123214725,0.5873841993737902,2,0.37292822576276535,0.029898046369642294,50,10.559098839759827,1.0060958462991505,2,0.3319673877919784,0.03619183822414158,100,23.175931906700136,2.2044590721471513,1,0.3195691897157808,0.04069643725447329,200.0,48.100124990940095,3.3484852434680277,1.0,0.3704117255064799,0.03714953701604122,30.0,0.3109984636306763,0.002937550039968896,2.0,0.3435524901711514,0.03239374109684599,50,0.9480696558952332,0.024760861827413754,1,0.3175964006227344,0.027608811517198215,100,1.7665157198905945,0.13946724581501538,1,0.30588353487732134,0.0259912038637121,200,1.7459195613861085,0.25829125150590554,1
Health-Commits0009,10000,0.13604812952879802,0.007800677790053246,30,6.078211390972138,0.6936484312049453,2,0.1334449144972396,0.007185852342289675,50,10.239479637145996,0.8631780372387401,2,0.1284676000342299,0.0071356580582651674,100,22.878776466846467,2.234245551755078,1,0.12739664204955964,0.008410061828305077,200.0,42.41363000869751,4.707485731866429,1.0,0.13989824258527545,0.0046737216829002785,30.0,0.3022851586341858,0.002788132860918528,3.0,0.135394089174629,0.006871522373023628,50,0.5491379618644714,0.0067942766748079015,2,0.1292029882304658,0.007814634319464843,100,1.4132856249809265,0.17319188060012145,1,0.12393074481894421,0.007771582371590314,200,3.4756314873695375,0.19339534435584416,1
Health-Commits0010,10000,0.29711057648332756,0.01977353219736631,30,5.601269376277924,0.6094894977039642,2,0.28909507288591396,0.013933743712969057,50,9.347694754600525,1.0033500593915587,1,0.27954694513054024,0.007959408720631098,100,21.365057837963104,2.5586892089856357,1,0.2730968684352202,0.010414595616695204,200.0,41.63389362096787,5.482868531135291,1.0,0.30862053226390757,0.014831564433955932,30.0,0.3176675200462341,0.003358767238989742,3.0,0.30340685795822503,0.013927490010318793,50,0.8448262929916381,0.06253211032522794,3,0.29467686376577945,0.012866692677684689,100,0.9940532922744751,0.03833099283942572,2,0.27880451628930436,0.007721400097895503,200,3.513602077960968,0.1760299215238902,1
Health-Commits0011,10000,0.015196096199374662,0.014626049971271853,30,5.6304569959640505,0.718478915393004,1,0.005642481930609825,0.008466875734682739,50,8.511163473129272,0.8629050325629698,1,0.0030381226576132354,0.00576921486007762,100,21.787624752521516,2.39331520913112,1,0.00203331124257247,0.0038122280630096543,200.0,39.18787717819214,5.26680271730222,1.0,0.056866819896144206,0.07340991199146708,30.0,0.3412708878517151,0.006741615337204039,2.0,0.02918335495330112,0.04170213552649278,50,0.7487588167190552,0.01383950707291903,2,0.00574764761163739,0.010435990376448209,100,1.4960717797279357,0.06174148946292666,1,0.000482501087451565,0.001009438352772047,200,3.1390639781951903,0.2675200118461283,1
LLVM,1024,0.04714651249789399,0.005787928184248511,30,4.1049619793891905,0.43650146188909494,1,0.04553632266769728,0.003723802707321645,50,5.9261863231658936,0.8641480437399133,1,0.04321689253632792,0.003029474691319947,100,15.189312744140626,1.8306118303743537,1,0.04209809711181233,0.0023427163496213916,200.0,21.541530823707582,5.941062728606823,1.0,0.09403804890835613,0.07807271394906115,30.0,0.14013488292694087,0.005764628398873014,2.0,0.07427514755978301,0.06087545006394651,50,0.27858824729919435,0.015320550244651069,2,0.05239801001888413,0.0414876270958059,100,0.29877684116363523,0.05384208930022908,1,0.05191403545071662,0.04154639803421657,200,0.3537882328033447,0.07731391812457877,1
PostgreSQL,19008,0.019881126615170483,0.00026349442275967673,30,4.104596376419067,0.7890441045331161,2,0.019770732440713992,0.00024220523308341054,50,6.637933242321014,0.882655531938098,1,0.01968615606525624,0.0002409202490190079,100,18.355117297172548,3.546016778976144,1,0.01962017971197052,0.000227919673039558,200.0,31.409806609153748,7.090876712872771,1.0,0.020204913678369456,0.0005100650224082149,30.0,0.1820104360580444,0.0025681778579152593,3.0,0.01987864942276728,0.00044359428870768445,50,0.17620912790298457,0.004218268815772134,2,0.01963425558207074,0.0002514183866356926,100,0.4574952363967896,0.013333351491028081,1,0.019552829313576853,0.0002669915918784709,200,1.1725011944770813,0.07149606486215164,1
SQL_AllMeasurements,4653,0.29225310019080925,0.03829757271578506,30,8.335066437721252,0.8504330166831643,3,0.2671367516306352,0.04658013436804482,50,13.462813532352447,1.8379411973760418,2,0.233507363014281,0.030621074594845248,100,26.05755046606064,5.146470781067564,1,0.20780650444493642,0.019654214269652772,200.0,55.65424255132675,8.668130522290072,1.0,0.3044247190321862,0.054342169781235516,30.0,0.1396488070487976,0.003287488094517243,3.0,0.2886596550648426,0.04509661448561044,50,0.25829888582229615,0.0015847822084206846,3,0.2472539049848455,0.038189679674167365,100,0.5186029672622681,0.005821157180098764,1,0.22252889428189265,0.027943331097130982,200,1.0367157459259033,0.023679396688465117,1
SS-A,1343,0.2823193694881692,0.2672669498761672,30,4.172342669963837,0.7071539871429628,3,0.16762771816656066,0.2320200947654102,50,6.754123938083649,0.8962922476131423,2,0.040805459394607675,0.020725251213033088,100,13.631473958492279,2.6161472630604528,1,0.027735316637163398,0.0034520515720957686,200.0,23.838323426246642,5.6970745137483965,1.0,0.14729787074489484,0.12475550203911474,30.0,0.29222058057785033,0.004879723180749905,2.0,0.10093078925935497,0.054811023978060806,50,0.3469529628753662,0.02204347787694694,1,0.06983611940315704,0.03754790920554391,100,0.8595560431480408,0.12411288566760302,1,0.051080228763704896,0.029373648726499276,200,1.5078488349914552,0.4306127417669738,1
SS-B,206,0.1561190509629957,0.038531070527566394,30,4.375009369850159,0.8722098067965026,1,0.14337986501043565,0.01113524122353151,50,6.8372165083885195,1.087280559617818,1,0.1394552357159732,0.004588174697622775,100,12.405870819091797,2.3077056259001125,1,0.13962720065168804,0.004635600954451888,200.0,24.222676753997803,5.736845461319824,1.0,0.1952570971940874,0.09025900416185349,30.0,0.28948746919631957,0.010798477970705312,2.0,0.1527954266086062,0.024218353744757743,50,0.44697158336639403,0.03828733249719081,1,0.1409136108253235,0.0045572444439761,100,0.7601062536239624,0.16112392138389126,1,0.14007354893310012,0.004727668229462474,200,0.6379922151565551,0.1490277475485066,1
SS-C,1512,0.4923217002342583,0.18557743683068495,30,4.81059467792511,0.5725037096994584,3,0.39119725721263005,0.20493841267049123,50,7.485076093673706,1.4848718839696085,3,0.2861039564913286,0.19246462790912722,100,14.47755229473114,3.025574351699546,2,0.10915008040605396,0.07424341732090595,200.0,24.66551580429077,7.159092947579252,1.0,0.16676789906432996,0.14047271995333574,30.0,0.26163501739501954,0.005435434730276641,1.0,0.10866278604242494,0.02425349635209819,50,0.5851726293563843,0.05216408550164784,1,0.09581559309357186,0.006638020160713809,100,0.8702272415161133,0.19085167696959313,1,0.09545506263621492,0.006792742143302481,200,0.8625864505767822,0.21756428437098632,1
SS-D,196,0.4503602873540803,0.008807313424855715,30,5.406281352043152,0.8048172304341337,3,0.4410471096775823,0.024033409308328334,50,8.031020390987397,0.9049168815540152,2,0.4249263740003338,0.032479050979363815,100,14.882004451751708,1.953139566325823,1,0.4151211227221161,0.03216980342575142,200.0,36.03054665327072,3.2760033105262236,1.0,0.44762207851499697,0.016134945330882805,30.0,0.20183398723602292,0.005124085747826332,3.0,0.4447986484955351,0.01764707335717496,50,0.4875245690345764,0.015876597687221713,3,0.43520287051002954,0.028046118398216326,100,0.9330583214759827,0.05211211638850847,2,0.42531796700405183,0.03213248547631301,200,2.0800188541412354,0.254495768797674,1
SS-E,756,0.16618947089035252,0.02391910420523378,30,4.752271747589111,0.6032819790667243,1,0.16282957817640797,0.019387779376347898,50,7.623577618598938,0.8983773317916915,1,0.152717057994203,0.005406833515606733,100,14.444167041778565,2.4098287631207795,1,0.1496812371942819,0.0025685722560017,200.0,34.324292230606076,3.8715882084767332,1.0,0.18586663999137845,0.03655086424261105,30.0,0.38082419633865355,0.005332057129550153,2.0,0.17799479967361245,0.033982874381723156,50,0.3208102107048035,0.007571599678564436,2,0.15795594251250664,0.010782906475352296,100,1.0691329479217528,0.055472018329669574,1,0.15088245581922796,0.003201273001140705,200,2.5409841299057008,0.09862988432014928,1
SS-F,196,0.4474569859135341,0.01362400099228469,30,4.582948434352875,0.5743861072838358,2,0.4452704668076515,0.015039204065715246,50,7.762075388431549,1.1009586877892479,2,0.44178639213086324,0.013166870640149313,100,15.679435086250304,2.179643906061375,2,0.4377630235832727,0.018418980106316953,200.0,32.33774030208588,3.9093244270127623,1.0,0.4464310057122939,0.017798233589450194,30.0,0.28265167474746705,0.007657458732130374,2.0,0.4394453637928235,0.020455233234819042,50,0.4789125919342041,0.01248259792541501,1,0.43463780564694865,0.017147455281512416,100,0.8770580649375915,0.057176231634119876,1,0.43401622353286273,0.01832632699348696,200,1.3562538981437684,0.18184869822904476,1
SS-G,196,0.4461416874043911,0.011603952651078987,30,4.474402487277985,0.5087264824020028,1,0.4447634315451513,0.012268758283671324,50,7.704847347736359,0.952868778406491,1,0.44463370935309465,0.01176027891350591,100,16.28221490383148,2.0654314608053332,1,0.43796373789642395,0.020434907694331057,200.0,30.462855315208436,4.3709010368352255,1.0,0.4442563156098037,0.012794767773641889,30.0,0.3513636589050293,0.008247495613009647,1.0,0.4423766024866131,0.014483223678466635,50,0.461488401889801,0.010981393652289,1,0.44136218304129554,0.014199101750320669,100,1.1276968240737915,0.07216575971938231,1,0.44136218304129554,0.014199101750320669,200,1.663576078414917,0.15683221883353238,1
SS-H,259,0.391492088626484,0.17291690339800483,30,4.611262488365173,0.738288983011835,2,0.2921161798141558,0.07546000973581861,50,5.634272861480713,1.1286297521942699,1,0.2411109066529203,0.0028836627023392674,100,15.146133029460907,2.127921006921491,1,0.24102563517214123,0.002736447042339975,200.0,27.34728925228119,4.207156524541057,1.0,0.3728796517839038,0.15778568490322037,30.0,0.2742528557777405,0.008705560970980563,2.0,0.31717620469614694,0.09451526578275987,50,0.46017454862594603,0.03158897172663034,2,0.25466854071980527,0.03328624594906995,100,0.607215404510498,0.11021342027735584,1,0.25466854071980527,0.03328624594906995,200,0.571372127532959,0.1250841432702609,1
SS-I,1080,0.07910408932978111,0.09792439594079466,30,5.129808712005615,0.6887329368674212,2,0.07879253836438632,0.09513959658774121,50,8.47120326757431,1.3702185919950596,2,0.024221999358476146,0.05218662010156466,100,16.636122274398804,2.5710117599960207,1,0.01201953160569193,0.001161410700322552,200.0,33.366911351680756,4.75797900008599,1.0,0.1140366436550436,0.10289364623988663,30.0,0.31237260103225706,0.005095011137683369,2.0,0.08244810191229138,0.0938684178309994,50,0.32927892208099363,0.004359466057407784,2,0.03801236222660294,0.06844836274660783,100,0.6494557738304139,0.013908541191975307,1,0.03432528790627829,0.06870454738473628,200,1.689146089553833,0.20911883948299767,1
SS-J,3840,0.07220367348703417,0.003892655405749791,30,5.436482405662536,0.6128705321537721,1,0.07258428027330308,0.00397302051026441,50,8.5888756275177,1.1011628055150762,1,0.06973950863752389,0.003367828411403825,100,19.233571350574493,2.7873616551283984,1,0.0681414970563464,0.003595404700712736,200.0,40.29015440940857,4.964988300415748,1.0,0.10203206082355054,0.0526953553763622,30.0,0.35034765005111695,0.004916930889381817,2.0,0.09551740516236082,0.0520983509578232,50,0.3696723222732544,0.008507221719670464,2,0.0919545270189981,0.05265996991213678,100,0.8712674617767334,0.11430272273152707,2,0.08932310059531957,0.049834069946405525,200,1.3376333355903625,0.026767342926065876,2
SS-K,2880,0.09317841909808515,0.03567303463400198,30,5.95401177406311,0.6767662915337168,2,0.079996437749659,0.026410073864618137,50,8.796830034255981,1.1209279460671464,1,0.07156931823578669,0.017262480938275013,100,17.91027612686157,2.5035372375093745,1,0.06507369210518509,0.002835355683641,200.0,37.46666238307953,4.187581308396374,1.0,0.10348126569072055,0.029266780318830277,30.0,0.31520795822143555,0.003448107124082898,2.0,0.08963806054058537,0.02761977549445047,50,0.34098995923995973,0.009892453287649811,2,0.08061392808468595,0.02480200869641808,100,0.7828311204910279,0.027244028486622437,1,0.07677451735045024,0.02445037225066586,200,1.2076585054397584,0.19338617940001876,1
SS-L,1023,0.20909662762251124,0.07327161749510457,30,4.698170614242554,0.8463989789277729,2,0.17436807530032766,0.004083049878072005,50,7.692365384101867,1.1726223821098336,1,0.1707018077746511,0.0030421880553986713,100,15.013380205631256,2.3308379228889615,1,0.169878187741782,0.0022329862141601394,200.0,32.325112426280974,4.021775139421856,1.0,0.21467447755961938,0.07783769465123934,30.0,0.19987381696701048,0.013752446366695486,2.0,0.19928474432218132,0.06062853282587529,50,0.5741950154304505,0.05500938103925683,2,0.1819061434132166,0.042978999363593104,100,0.4120347619056702,0.08102453864034731,1,0.18099610223702134,0.043121728397081914,200,0.7826581954956054,0.16582074358940194,1
SS-M,864,0.00486168994685493,0.0013536148566361088,30,5.9113470077514645,1.0495589269159822,1,0.004555400290736066,0.0016304737724437707,50,9.108965992927551,1.1590245532635994,1,0.0035038407052223794,0.0003861492300853769,100,23.23439438343048,2.146750862004471,1,0.003368855345030465,8.216787612320223e-05,200.0,40.788995039463046,5.295193066602391,1.0,0.00744208856985582,0.0037423607623645024,30.0,0.3292624711990356,0.007011138274917345,2.0,0.005041849373733094,0.00173540087921022,50,0.48860844373703005,0.012391943629331204,1,0.00426493747643391,0.0012940295125122747,100,0.8925650715827942,0.062062473695141146,1,0.004051522788134285,0.0012585797327807798,200,1.115536916255951,0.17758199441655734,1
SS-N,53662,0.14955924170220844,0.0129254395645691,30,8.74712837934494,1.1008367174447944,3,0.13855531755090084,0.01243039924738222,50,13.986693954467773,1.4250606234355663,2,0.12034916057135887,0.015204038956813985,100,32.58939249515534,3.4171577941083173,1,0.11808439313690862,0.01596543429954265,200.0,73.48081003427505,4.465395379870693,1.0,0.15327233935278478,0.01886672435700025,30.0,0.33642399311065674,0.0247446328249019,3.0,0.1383108895288529,0.013456851686645146,50,0.36359856128692625,0.004013256257312598,2,0.12485030894799372,0.014760176251708078,100,0.899759030342102,0.10200629629620826,1,0.10708195962791778,0.01759205196260544,200,1.3897933840751648,0.005635704383910732,1
SS-O,972,0.19236030706271784,0.010506194260003949,30,5.436647260189057,0.7449300246649566,2,0.18749736554206056,0.01037878660380972,50,8.849236047267913,1.1294949130535905,1,0.18319682316484004,0.005828089576195634,100,18.321339225769044,3.0183244935807645,1,0.18114571724971543,0.003291784687966309,200.0,38.773081195354465,4.604777128377991,1.0,0.2010885827702487,0.029126371118486073,30.0,0.3735110402107239,0.004936685554752274,2.0,0.19356557010734138,0.025241823981199184,50,0.5624930739402771,0.00913532428890436,2,0.18222796057020624,0.004558971468063024,100,0.6824020981788635,0.008512273706873137,1,0.18152679749832715,0.004375562235926229,200,2.486891734600067,0.07326976037404005,1
SS-P,1023,0.19770928429169535,0.06156980563089995,30,3.5708405137062074,0.7652436508241678,2,0.17353164280413816,0.005024840642920208,50,6.190704166889191,1.346091665605127,1,0.17071497278653305,0.0032646532324175476,100,15.191893923282624,2.1054349331157582,1,0.16979133170162675,0.0017714965349601465,200.0,20.47784972190857,6.029582600555235,1.0,0.21467447755961938,0.07783769465123934,30.0,0.33800902366638186,0.02993273354198201,2.0,0.19928474432218132,0.06062853282587529,50,0.30126625299453735,0.0282007860984359,2,0.1819061434132166,0.042978999363593104,100,0.40613125562667846,0.07869770375155594,1,0.18099610223702134,0.043121728397081914,200,0.5939692497253418,0.13151716438827898,1
SS-Q,2736,0.060196451447140774,0.0014352961451546402,30,4.544285321235657,0.5589560416983027,1,0.05977496394154538,0.0016014192152039228,50,7.013751459121704,1.1126186004268437,1,0.05923784517726677,0.0012443877829985516,100,13.626113057136536,2.9687208649761265,1,0.05775052276583416,0.0005492457868587293,200.0,25.77995345592499,6.608775506641275,1.0,0.08037286091164814,0.03745790993901605,30.0,0.4945452451705933,0.041216378040509184,2.0,0.07748324549649792,0.033458125610558616,50,0.5103724837303162,0.006132894572193312,2,0.07529310762361614,0.03361544642407247,100,0.9592333436012268,0.038428856214625565,2,0.07472937671375293,0.03363500775888902,200,1.5677334785461425,0.38929335777886004,2
SS-R,3008,0.18025322526499948,0.018664398553101466,30,4.925942587852478,0.7619115226845471,2,0.17328235550152835,0.008008076340478329,50,7.247882914543152,1.1359574696682317,1,0.1710355855676776,0.006697628109454308,100,13.490423679351807,3.759752373242029,1,0.1699085092369449,0.007118297240069496,200.0,38.43153014183044,5.459577707214494,1.0,0.18692629630561722,0.02143504242091738,30.0,0.3792129158973694,0.0019863381296208143,2.0,0.17794130901788616,0.010362480413598643,50,0.33832129240036013,0.0034788223540435682,2,0.17322511753972297,0.008270953264066084,100,0.6651558518409729,0.010652738971017307,1,0.1713371467400991,0.007408190937991723,200,1.5951680183410644,0.231482386101247,1
SS-S,3840,0.061939526127754205,0.03720359532816267,30,4.239006149768829,0.7085047831793105,3,0.03759006725047831,0.02849296244781814,50,6.667358756065369,0.897770768920995,2,0.018830118866310426,0.019224124316384938,100,12.885828578472138,3.1429954616927596,1,0.01939175022410458,0.02190172540578605,200.0,22.47727781534195,6.34503340606142,1.0,0.059039981208103186,0.049739313312702774,30.0,0.20283453464508053,0.0015046063239775127,3.0,0.03723786546846057,0.02557848716190335,50,0.5154407978057861,0.012010878548028913,2,0.009581322788118653,0.012102632790924427,100,0.9267365336418152,0.02381588742987141,1,0.007099848819670825,0.010389220205934238,200,2.0531516671180725,0.1749991603438196,1
SS-T,5184,0.04210755435153585,0.021564185623897898,30,6.028405869007111,0.7211465919592891,2,0.03561226686038217,0.02149770958423472,50,10.283178639411926,0.8671644083673207,2,0.024922575037345324,0.016283225782970798,100,12.41329300403595,3.24404836002892,1,0.017075558090012148,0.0034044032266112895,200.0,23.640232849121094,6.29788308524228,1.0,0.05034504065602772,0.027193778861205442,30.0,0.3833680748939514,0.004525354615190531,3.0,0.03769304952780659,0.02001319048448924,50,0.7250889301300049,0.028716995772908607,2,0.025511687530283888,0.010749419595288438,100,1.2183132410049438,0.10769614121056925,1,0.0194932517651615,0.00731218886673108,200,1.8891658425331115,0.44699070926618034,1
SS-U,4608,0.2605129278815804,0.024969443740037425,30,6.215962588787079,0.7904669006290576,3,0.2371221794759168,0.006172902733590632,50,10.169185411930084,0.9269183201905895,1,0.23133150018786447,0.0008038704406515499,100,24.405822825431823,1.8909510308298045,1,0.2309838771004839,6.235162165589913e-05,200.0,53.58719930648804,3.7661320419995783,1.0,0.2679074289084497,0.02578174397136399,30.0,0.3859723925590515,0.00775070887264455,3.0,0.2514508025461863,0.015250903537197024,50,0.5169408082962036,0.024393345181082732,2,0.24007576266981245,0.00900799233574124,100,1.256493616104126,0.06017210144562357,1,0.23785080620136295,0.009077583817585454,200,1.5592638015747071,0.23020708781827937,1
SS-V,6840,0.14978473511456641,0.05985389512286911,30,6.565992927551269,0.49165225870488954,2,0.14513628991183697,0.05731513909839472,50,9.817324256896972,1.0724735696910883,2,0.13470152106504502,0.06619333054045817,100,23.7166516661644,2.946233586187677,2,0.09406954256883353,0.07729570141182694,200.0,52.49680072069168,3.369381805394635,1.0,0.16990323029559168,0.04057507484069649,30.0,0.3615748405456543,0.001872062222210976,3.0,0.12366955373202851,0.06579936851033649,50,0.3676739692687988,0.007762516031872109,2,0.06181625546356686,0.06076451019428623,100,1.213598895072937,0.023745447404068986,1,0.0493180516883454,0.06071507906856258,200,2.297900891304016,0.32134396840050533,1
SS-W,65536,0.3409695061345805,0.024756744789838962,30,5.168749630451202,0.8088749566707762,2,0.3100813340902594,0.021692468738154752,50,9.671816730499268,0.9902690223080636,1,0.29531404246858667,0.018458734019288277,100,20.868417775630952,2.165793715968736,1,0.2823449808199986,0.01613990566865687,200.0,34.141833221912385,5.155324217669283,1.0,0.3573822175337153,0.019153737356882458,30.0,0.34652525186538696,0.029911491369876024,3.0,0.3390926343127072,0.02021960353704328,50,0.3493678689002991,0.010050592559600382,2,0.3093748248232387,0.021247371985054598,100,1.146306574344635,0.0611573084084152,1,0.2820241643261908,0.015020241397481664,200,1.659033977985382,0.3395822398111666,1
SS-X,86058,0.2886697377885267,0.09637486561814307,30,5.13742059469223,0.8339734316966249,2,0.23544679976714927,0.04930751202681255,50,9.473010122776031,1.1593689925341304,1,0.19869458410331134,0.029326667700627525,100,19.379330945014953,1.9956295775089248,1,0.1904347759000104,0.024484779370016547,200.0,42.240883874893186,3.2632884818524794,1.0,0.31107732465553195,0.09679149826754121,30.0,0.21776478290557857,0.0036025411601900187,2.0,0.21351611120743325,0.04960568642088538,50,0.4830974340438843,0.024732982653892427,1,0.19571019404487827,0.048166257332907,100,1.0423086166381836,0.03400585024062637,1,0.17322318211052448,0.030626935951971874,200,2.0148890733718874,0.3054824097341197,1
