Dataset,Rows,ILS-30_mean,ILS-30_std,ILS-30_budget,ILS-30_runtime_mean,ILS-30_runtime_std,ILS-30_tier,ILS-50_mean,ILS-50_std,ILS-50_budget,ILS-50_runtime_mean,ILS-50_runtime_std,ILS-50_tier,ILS-100_mean,ILS-100_std,ILS-100_budget,ILS-100_runtime_mean,ILS-100_runtime_std,ILS-100_tier,ILS-200_mean,ILS-200_std,ILS-200_budget,ILS-200_runtime_mean,ILS-200_runtime_std,ILS-200_tier,TS-30_mean,TS-30_std,TS-30_budget,TS-30_runtime_mean,TS-30_runtime_std,TS-30_tier,TS-50_mean,TS-50_std,TS-50_budget,TS-50_runtime_mean,TS-50_runtime_std,TS-50_tier,TS-100_mean,TS-100_std,TS-100_budget,TS-100_runtime_mean,TS-100_runtime_std,TS-100_tier,TS-200_mean,TS-200_std,TS-200_budget,TS-200_runtime_mean,TS-200_runtime_std,TS-200_tier
SS-X,86058,0.28410267079974083,0.081194164430863,30,0.3301112174987793,0.013932989951957617,2,0.256428635401126,0.06528874305237137,50,0.4515152335166931,0.017714898561241324,2,0.22777759775560727,0.032723856808764155,100,1.0548170328140258,0.06258459633623731,1,0.21843844927754055,0.01118544493894872,200,2.2369452118873596,0.0661734614111761,1,0.29465220561279865,0.08947544694409913,30.0,0.34245847463607787,0.015152732728119239,2.0,0.2681034461594439,0.07135428012004626,50,0.5737451672554016,0.021172471504772864,2,0.22952082418605252,0.03482798762527817,100,0.8365619063377381,0.01726934680702075,1,0.21341120897966123,0.0171992179884704,200,2.3837687134742738,0.05304640143610964,1
Scrum100k,100000,0.3838368877776487,0.0354741223380142,30,0.490466833114624,0.09867914859628091,3,0.3632255056393719,0.02875727643383529,50,1.0026291489601136,0.02046531159660133,2,0.34135321541059416,0.023635355184291523,100,0.6947786569595337,0.007273920884648317,1,0.3259683315744925,0.01334165910931333,200,1.3942192196846008,0.01727714501637813,1,0.3681736990770715,0.03064379017195612,30.0,0.6257318377494812,0.12923924327019465,2.0,0.3477528082930258,0.027201824503431317,50,0.7962226152420044,0.05525655277985092,1,0.33202429079784007,0.013986120918069077,100,1.3702692866325379,0.15122578823773797,1,0.3228815942958991,0.01052134423425424,200,1.4225525498390197,0.005952582280466734,1
Scrum10k,10000,0.3460851282963367,0.042416665191864225,30,0.4880827069282532,0.014403076031940066,3,0.32422338102490744,0.03315420456497993,50,0.8127707242965698,0.07954535291040996,2,0.2996633008094659,0.01785504075244742,100,1.0160063743591308,0.01580974210432587,1,0.28785229888664804,0.008508892469699271,200,1.4814831495285035,0.22847421271570434,1,0.34361194380383847,0.030337793032446887,30.0,0.44890240430831907,0.011769826384838117,3.0,0.31581811953892663,0.02455969257637107,50,0.7365830421447754,0.049407451236033705,2,0.29779527795149163,0.016283411262157262,100,1.753946852684021,0.11952890895339542,1,0.28933055685032893,0.00909546228744195,200,3.4400776624679565,0.29619171876489714,1
Scrum1k,1000,0.3178082003042758,0.03854733170855852,30,0.5260660767555236,0.026214057826652336,3,0.2967940246233701,0.023939388357428724,50,0.7934246301651001,0.019677587824786943,2,0.2731192352246113,0.022727067623076656,100,1.3717976212501526,0.025995449967693304,1,0.2584425899275674,0.014799040386833088,200,1.438103973865509,0.25177467261262404,1,0.29807343653739016,0.0319489369539783,30.0,0.526854681968689,0.0482878533725261,2.0,0.27547700677155695,0.019416493329446068,50,0.8199209332466125,0.0390357080248665,1,0.2607032510916618,0.013778320434852909,100,1.4103612184524537,0.1382382663370987,1,0.256442651652061,0.013081044232189034,200,3.2316444158554076,0.2166366498475025,1
X264_AllMeasurements,1152,0.02237424152819286,0.036616249258496034,30,0.09470289945602414,0.0033815832304998077,2,0.012399117408764785,0.019464432370218405,50,0.20779103040695185,0.008275678232706684,2,0.002485394309426345,0.004698453072434107,100,0.5511059880256652,0.014777173785265371,1,0.00046192673845466497,0.00010535870142233473,200,0.8364465355873107,0.017517083860172228,1,0.022781025605600018,0.01894260554077055,30.0,0.15410279035568233,0.0057892091599642944,2.0,0.008662517270528074,0.01318447789879724,50,0.24572007656097408,0.008434810282933098,1,0.0026131887828926255,0.005371766549615307,100,0.31324105262756347,0.008752993370288252,1,0.0004894001142528,0.00011185872276279598,200,0.6094523787498474,0.013957425820920275,1
billing10k,10000,0.38791317509250967,0.023632362189411286,30,0.5889707207679749,0.022533139384083203,3,0.3770557956529155,0.019357985422759585,50,0.799821960926056,0.05219247445945604,2,0.3693016125086391,0.017042907389900108,100,1.4640637040138245,0.05658919488862859,1,0.35816181712952744,0.008717639335837473,200,3.713256824016571,0.08278979632538783,1,0.3893678918879477,0.022055296548430928,30.0,0.6168684363365173,0.01154501273028624,3.0,0.37889065593297067,0.019938175555158807,50,0.8360231995582581,0.021923450271887687,2,0.36301242047821025,0.010357179259802401,100,1.6152424216270447,0.07540419896893766,1,0.3547839085016477,0.005317101040440206,200,3.2106614112854004,0.25927302140317454,1
coc1000,1000,0.38043896777268743,0.028689883448458967,30,0.43809261322021487,0.037454752218015086,3,0.3693345195249762,0.028646183515473305,50,1.7830512166023254,0.15778072944197077,3,0.3553138426907964,0.021274546096541943,100,1.63279070854187,0.08930345253497017,2,0.3401908008549187,0.015659186886183042,200,3.9141865015029906,0.19435188710067372,1,0.37792566136053357,0.023500488095810707,30.0,0.5766576647758483,0.048299663023981,3.0,0.3628223502315277,0.021188390358337146,50,1.0476985573768616,0.07065074857773188,2,0.34300102521637754,0.01667523443080671,100,2.050748658180237,0.12323643950366775,1,0.32540153491293855,0.013207844985865889,200,3.6710066914558412,0.22614385768398343,1
dataset120,5160,0.32696690292958674,0.07648915134051566,30,0.1850659012794494,0.0038701486614110643,3,0.3049632675127161,0.05286608645075702,50,0.2536808252334595,0.004091821384316776,2,0.26412436717694077,0.03176589868622913,100,0.5650979518890381,0.01711823198074985,1,0.24191621743194885,0.028106895706289995,200,1.0419685125350953,0.011584462819643754,1,0.3132807961646197,0.03884522148962649,30.0,0.18155159950256344,0.0025431468254441744,3.0,0.28996061618120444,0.03320264239716295,50,0.23850351572036738,0.0032405123709464087,2,0.25777503464672585,0.03976233270259647,100,1.0626027822494506,0.03923808970163381,1,0.2122792748509661,0.04622442744995729,200,1.0349883437156677,0.01404314060613758,1
dataset600,5160,0.27599929792322403,0.044364241443200995,30,0.1429294943809509,0.002817263354743313,3,0.262515665930217,0.04220772513002663,50,0.24171979427337642,0.004255114107726746,3,0.23343322582689066,0.0275887963465333,100,0.4814109206199646,0.009059521787121438,2,0.2101034989820981,0.035256840047373804,200,0.9585076212882996,0.017455764989321148,1,0.26778274670075364,0.035271676812513766,30.0,0.14012275934219356,0.000985172932107615,3.0,0.24487724393146415,0.03307333203612684,50,0.23008890151977535,0.0022110798815187043,2,0.21057320128809093,0.03090869312204308,100,0.4940327048301697,0.007460685186798424,1,0.1791517588105049,0.03112280623394325,200,0.929115104675293,0.006436370041196956,1
dconvert,6764,0.0474273063784265,0.04246350960033196,30,0.1386532425880432,0.0035956515526746717,2,0.03418118430362338,0.0263141395462459,50,0.22139487266540522,0.004482409727869534,2,0.027940257970314648,0.01964443589593917,100,0.461888325214386,0.008060291564636952,1,0.024491918552172143,0.01850019536464234,200,0.890171480178833,0.012919250565266969,1,0.04471711680313757,0.02985467196397493,30.0,0.13611867427825924,0.002002780788822979,2.0,0.03607623257633911,0.02329044973695561,50,0.21776024103164668,0.002442543907054515,2,0.02749848320950799,0.018594832697090072,100,0.45490044355392456,0.0042658793939793814,1,0.022564741265074635,0.01712677758209068,200,0.9047106266021728,0.012533989161498798,1
deeparch,4096,0.035495985753724174,0.04252112244297735,30,0.12643748521804807,0.00434028749300739,2,0.007498983744417301,0.020805460675389048,50,0.2314341306686401,0.007230940662849333,1,0.0006236184811021626,0.0019295532173007504,100,0.41142457723617554,0.011517852992700587,1,7.395417255944182e-05,5.655493060674742e-05,200,0.8352646350860595,0.020635151102152357,1,nan,nan,nan,nan,nan,nan,0.00675188012750008,0.020396274612412158,50,0.24855000972747804,0.00861333479667709,1,0.0005144949040071708,0.002010413018803184,100,0.42904508113861084,0.011192452914198351,1,5.444560940785492e-05,6.6395729219473134e-06,200,0.8128867983818054,0.023733796209453737,1
exastencils,86058,0.07349967046359013,0.038528795055375854,30,0.14324085712432857,0.010783395036020122,2,0.052424047838722766,0.020248889972950566,50,0.22882509231567377,0.010603181235759155,1,0.0449025227546913,0.01639580826709316,100,0.4176099538803101,0.045433035607600016,1,0.04260944950298205,0.015320405870027178,200,1.0072587966918944,0.05590988852720187,1,0.05570072499758434,0.01481352704248968,30.0,0.15017181634902949,0.007009090270084013,1.0,0.05067110649599997,0.0142522721964807,50,0.24119974374771114,0.00826498537297698,1,0.045862766246645134,0.011186814099676225,100,0.42888023853302004,0.009427414511590553,1,0.04276654639232702,0.013605806739942706,200,1.0187022805213928,0.05156275109679358,1
javagc,166975,0.009391065967347699,0.008498854200667842,30,0.14863122701644899,0.015879813136862944,2,0.00805848917721853,0.007566821999454196,50,0.20824543237686152,0.008261487636915104,2,0.00630955332759255,0.007505931590870118,100,0.5114238739013672,0.1500922361126488,1,0.004654097380312314,0.005219017067007855,200,1.2965519189834596,0.1306214590108994,1,0.010389007232493214,0.00961501776162774,30.0,0.12247295379638667,0.0031793531019332073,2.0,0.00802657638473507,0.008259702094477721,50,0.20323456525802608,0.00477114546771772,2,0.006641620485600545,0.007472822505545479,100,0.4199267148971558,0.007984013836632525,1,0.00572829390661622,0.0073429139494721905,200,0.8300225257873535,0.0722191952997482,1
nasa93dem,93,0.47240064836327395,0.01539986540108868,30,0.5026669144630432,0.015411916623953033,3,0.4624360654414669,0.008914610638521244,50,0.8576456069946289,0.04877510502267504,2,0.454099999474778,0.005892982978552203,100,1.0049378395080566,0.021187646716168303,1,0.45088088702082363,0.004773451535732325,200,4.019863760471344,0.036985766949775886,1,0.46725805947018395,0.011641030104750582,30.0,0.4756139874458313,0.031203496705230323,2.0,0.45846251417125583,0.009498983561469759,50,0.4762158155441284,0.007449947296492309,1,0.4527694035680042,0.005546333073589624,100,1.4855311036109924,0.10574986835863202,1,0.4484778875770538,0.0042339342301741766,200,2.5184842228889464,0.23145661668553283,1
pom3a,20000,0.27868266942441455,0.06313210361194745,30,0.7137449145317077,0.06586586790790011,2,0.2482525366936395,0.061565058220914286,50,0.5500254273414612,0.026961113392491243,2,0.2043525781919775,0.05056758243673466,100,1.4660250067710876,0.11235158704639694,1,0.15991935099852767,0.019584749590652744,200,3.2570779085159303,0.17423151146707808,1,0.26641618945996026,0.06836331573886763,30.0,0.3939415454864502,0.007134492205678512,2.0,0.24526273011307573,0.061413450041338975,50,0.8699870228767395,0.048305594066367766,2,0.2079047854371286,0.0481852129569345,100,1.4793805003166198,0.08899795779711905,1,0.1686713950695047,0.032604420591204046,200,3.5725627064704897,0.1447945681787773,1
pom3b,20000,0.27723400230274875,0.06073379560484942,30,0.3112800598144531,0.006798200484224636,2,0.24869482447308283,0.06054034657449401,50,1.0442393660545348,0.03209615714190776,2,0.20691003626289312,0.046665230634230774,100,1.6966169118881225,0.08038257287508861,1,0.171369824835243,0.036124089268475115,200,4.295716857910156,0.13887967107323473,1,0.27104668346881505,0.0524797684409123,30.0,0.3039580225944519,0.005156449467157039,2.0,0.25050376925593965,0.05214200568671805,50,0.789301586151123,0.03155229241254601,2,0.2122800452842072,0.04846427884396362,100,1.0136438488960267,0.013599541384911904,1,0.17700674575202163,0.04123385868199805,200,1.4447394967079163,0.20433408511182982,1
pom3c,20000,0.40849493505975143,0.037153732835114354,30,0.30251905918121336,0.012120232259942756,3,0.39103581414753563,0.03632985021597535,50,0.4931881546974182,0.012440000375212071,2,0.35462635272859677,0.038952957249572304,100,1.9260126590728759,0.05923779418873851,1,0.3143556968530762,0.03876460866524585,200,3.925555098056793,0.12119651083970052,1,0.4092295119482488,0.0510453553899728,30.0,0.6090188503265381,0.010008708280301115,3.0,0.38624907399282093,0.04347819673553883,50,0.5091585516929626,0.018825558434667353,2,0.35117473590345266,0.04538855862899853,100,1.0801650881767273,0.03395120447705701,1,0.3188435272683294,0.04230231963246035,200,1.4609736680984498,0.22822558668361445,1
pom3d,500,0.2536824530168066,0.04676987366797858,30,0.29629653692245483,0.004638884701108885,3,0.22648043253623826,0.03325702474531219,50,0.6971796035766602,0.012246242240423429,2,0.20000416272824656,0.034319488001105146,100,1.9293925642967225,0.034938478161091094,1,0.1681252184882593,0.0251874012801689,200,1.505104649066925,0.2370876490769671,1,0.2633590666797618,0.05042372790817013,30.0,0.30539779663085936,0.0035330739493121717,3.0,0.24219678840094847,0.0433944487398261,50,0.9601845145225525,0.009622169030789794,2,0.19935767691865108,0.029883584429102973,100,1.9882451295852661,0.025977011179223693,1,0.16685128189700343,0.02527005367316423,200,3.7570621848106383,0.0657673060225773,1
redis,4400,0.5016039738637876,0.02710398322567932,30,0.09242167472839351,0.005645743846717918,3,0.4888932505585185,0.02381780809784566,50,0.21772701740264888,0.013293895535305182,2,0.47123282676726747,0.031438338698985616,100,0.5589842796325684,0.034228842643343575,1,0.4564860010090731,0.03305877294949732,200,1.129961371421814,0.04289222937388108,1,0.5008623807689971,0.02859871186466925,30.0,0.09134240150451654,0.004216913321350041,3.0,0.4865367758810165,0.02787568380144387,50,0.26240288019180297,0.015334552821745711,2,0.46094191409845847,0.0321219905401562,100,0.592693281173706,0.02190427690966831,1,0.4397886651102246,0.031656572981981775,200,1.1614202022552491,0.04598848146376371,1
rs-6d-c3_obj1,3840,0.250964368370237,0.23622689457283133,30,0.19490693807601925,0.014055993775549785,2,0.19709547200947639,0.20736309362334351,50,0.23723850250244136,0.009208264230703634,2,0.14785310891346543,0.1845798690934077,100,0.5506619215011597,0.022509521241081135,1,0.10401131682677545,0.14997200769755842,200,1.0485873699188233,0.04686934327074397,1,0.26603007470334455,0.24609624408017422,30.0,0.16495798826217647,0.006855719105792548,2.0,0.22531601486459932,0.23068316105572437,50,0.28317325115203856,0.010637371710878066,2,0.1476262382391462,0.18752937878285458,100,0.4811167359352112,0.022394540028063584,1,0.06470882746379247,0.10303485111574895,200,1.101179575920105,0.040906214396606654,1
rs-6d-c3_obj2,3840,0.0054148722366416215,0.004458317390900506,30,0.15348688364028926,0.009496877883365054,2,0.005095002027109238,0.0046994696374128815,50,0.33480613231658934,0.02021818700676924,2,0.004137463084844773,0.004114290885212394,100,0.30583618879318236,0.011521653684224429,1,0.0035076333415719847,0.0038610319619760236,200,0.6150692343711853,0.028121157789124742,1,0.0070834189185804185,0.007759431175156333,30.0,0.14871784448623654,0.005812276643226339,2.0,0.00473633408064132,0.004518577629709892,50,0.3071874976158142,0.010845086159324804,1,0.003905664402991773,0.003708842782420569,100,0.5088248014450073,0.016915642124000294,1,0.003034265600400461,0.003676946499030852,200,0.6248908996582031,0.016146644854418638,1
sol-6d-c2-obj1,2866,0.01983540759000107,0.008548422336651243,30,0.16031893491744992,0.0093624737738752,2,0.019016786275786283,0.007844157773679467,50,0.21640582084655757,0.012137946817172384,2,0.017138611891115606,0.006070128136172227,100,0.575423800945282,0.022468595910735734,1,0.015580099035950848,0.0021117276336856763,200,1.1139692187309265,0.04636001235663059,1,0.02025312323438282,0.007788755878406106,30.0,0.16012746095657343,0.011339371318471049,2.0,0.019726894380747755,0.007264117524435727,50,0.22859205007553096,0.012867705093447628,2,0.018452241557245046,0.006220066158880245,100,0.9986018061637878,0.0928455425678568,2,0.017646443988786904,0.005492579117143348,200,0.9960424661636352,0.07361912905455091,1
storm,1557,0.026583612760617263,0.06413182380988627,30,0.16832121610641476,0.007569664406032836,2,0.02579265797425963,0.06438588267700936,50,0.27747756242752075,0.010452373326714405,2,0.023980769461117636,0.059912097768809104,100,0.31501643657684325,0.006598408998106694,2,0.0016146763642833667,0.004351777847675349,200,1.1271624207496642,0.027649592947532692,1,0.01782194174464974,0.05204525748709624,30.0,0.18086379766464233,0.0072632769712644395,2.0,0.017547675352928806,0.051521963203286045,50,0.2834643363952637,0.0097360725147619,2,0.0056508330474481245,0.01762529003257726,100,0.32049648761749266,0.006586637774487557,1,0.004826800746888469,0.017569002496590165,200,1.184032392501831,0.03622979443206711,1
wc+rs-3d-c4-obj1,196,0.1961170200914591,0.1253391797989271,30,0.10205775499343868,0.01555201766421622,2,0.16723946140817503,0.12341245403998694,50,0.1850491642951965,0.026442569211741963,2,0.13339357876876146,0.1185723897957412,100,0.3325871467590332,0.04821597205365022,2,0.07526454125660653,0.07965845200628432,200,0.597919762134552,0.08717560696951616,1,0.19372559935449718,0.12384860216608222,30.0,0.12961407899856564,0.013066129305859679,2.0,0.16321672270368254,0.11993420647784749,50,0.21008989810943599,0.02578022273140489,2,0.09500293612571045,0.1023360598328008,100,0.3289199471473694,0.04041475558992255,1,0.04504707098604409,0.07498538314141626,200,0.37181944847106935,0.052645452661634964,1
wc+sol-3d-c4-obj1,196,0.19286512223085156,0.13384752609913406,30,0.11133569478988643,0.016966486421824956,2,0.1626265111106942,0.12990419582316032,50,0.20339599847793574,0.03120251157456873,2,0.13726503463643222,0.11889699571380384,100,0.20963760614395138,0.03464068392824083,2,0.10247141930975534,0.10418577009472277,200,0.6283377051353455,0.09130969567414503,1,0.19647186948575274,0.12927807049630158,30.0,0.09673403501510616,0.011711956656578256,2.0,0.15601455984906415,0.12340916970081119,50,0.1857101678848266,0.025451994749335245,2,0.1004128345062639,0.11428366484112773,100,0.33132597208023074,0.048786140044047036,1,0.033585266089766024,0.07601876831328848,200,0.621030580997467,0.10273626108898863,1
wc+wc-3d-c4-obj1,196,0.19910680963327004,0.11393751235269031,30,0.10827621221542354,0.016786749848822224,2,0.18297990977548714,0.11691469941676783,50,0.15276678800582882,0.020672931406767046,2,0.14025009248900255,0.12417874027530591,100,0.20997226238250727,0.028274180274986967,2,0.08572438248396294,0.10001559776167429,200,0.40558884143829343,0.06013662692510794,1,0.206478412855797,0.11528160477154907,30.0,0.09732760190963742,0.010079997971211273,2.0,0.16446647213080293,0.1076109775405018,50,0.10532608032226558,0.012011376936730312,2,0.0990940691194904,0.09885087842695925,100,0.27824554443359373,0.040350090442138005,1,0.04257815240460756,0.07002422275033064,200,0.6033515810966492,0.09096730129019488,1
wc-6d-c1-obj1,2880,0.21922790938323305,0.1807380935523298,30,0.12072556018829342,0.013540667388926463,2,0.20404053732949884,0.17250841965142652,50,0.19473210573196412,0.016258050554875236,2,0.1285716010007676,0.11862370102018079,100,0.521630871295929,0.032949165704834485,1,0.10424815697084515,0.08621342363756125,200,0.7913122415542603,0.05440777581437002,1,0.24374081357293947,0.17408584484441367,30.0,0.18395255804061889,0.013009974371123683,2.0,0.19176039744609102,0.163480890808211,50,0.22295575141906734,0.014366751973900816,2,0.1278962779237352,0.12890044210161022,100,0.4354610800743103,0.020671778381383267,1,0.09547573150781943,0.08808744913380855,200,0.8134091854095459,0.03702466684280983,1
x264,53662,0.29215346973429723,0.08935454860916542,30,0.1521569013595581,0.006944503719855002,3,0.2704159011076587,0.08302495321864485,50,0.2318599462509155,0.009021406301015463,3,0.23951796563447197,0.07140741889451477,100,0.32337619066238404,0.00614564940069248,2,0.19732992875226812,0.042873168102051856,200,0.8633301854133606,0.011927038898928244,1,0.2776141595093463,0.10464202438678517,30.0,0.10338211059570308,0.0016717577548495323,3.0,0.24854655311021365,0.07468640273163069,50,0.3066693186759949,0.008678739071220666,2,0.211969952944564,0.05233850935291171,100,0.44543908834457396,0.008740780479429772,1,0.1975780675091587,0.05448303240760239,200,0.9425872921943664,0.013125649644587657,1
xomo_flight,10000,0.18654917561724832,0.09620033481433535,30,0.5337149977684021,0.008152069285556543,3,0.17398505441976522,0.08814963035019703,50,0.8828941702842712,0.0237713411379299,3,0.13235680673362588,0.08241889726346056,100,1.3830253839492799,0.025341945228512,2,0.0641782608011433,0.06189877886843941,200,3.5355077743530274,0.08545076660573782,1,0.17596438408794896,0.09730383257845905,30.0,0.42203760147094727,0.011715344243075847,3.0,0.14700362197270211,0.09698455762882643,50,0.8977255940437316,0.018112966287053868,2,0.08419831148247359,0.08111077931650523,100,2.3592661738395693,0.08923564805487984,1,0.051368369353106694,0.05722687807890848,200,2.0243285059928895,0.28578103834087676,1
xomo_ground,10000,0.193976139192434,0.09220043086534943,30,0.5352720379829407,0.0038966499819732994,2,0.17081484380218892,0.09370503187079683,50,0.9287675499916077,0.10880166571085668,2,0.12690853362374838,0.09469309658226949,100,1.604457926750183,0.15535760041671898,1,0.06941298865343233,0.06535172888439648,200,3.2894049525260924,0.3010386538909182,1,0.17967654130527683,0.09721238127364254,30.0,0.40204391479492185,0.010578028738982257,2.0,0.15918647452386447,0.09591112884285807,50,0.9245526909828186,0.014724963639591753,2,0.1026376270928264,0.08605998648737609,100,1.3414265751838683,0.023241880492386697,1,0.06442129301991895,0.06411753394797463,200,3.969177579879761,0.1388477889750491,1
xomo_osp,10000,0.16421788971720477,0.08722561532856925,30,0.4140562891960144,0.0037449625514897915,2,0.14760197214479748,0.08181136462883194,50,0.8694677352905273,0.027213760673784053,2,0.10167848417890546,0.07277564811752733,100,1.3526281356811523,0.01950720744993568,1,0.060304406559598026,0.05327478086207168,200,3.253577244281769,0.23301344196618096,1,0.15094726030148783,0.08556725798827805,30.0,0.6111828804016113,0.014368712167233155,2.0,0.13450327411648336,0.08340395658963907,50,1.0072775602340698,0.04926166780636039,2,0.08760316551881206,0.07859764246933092,100,1.6366020441055298,0.16808895350320494,1,0.05376545084219819,0.04792918876967664,200,3.5314324140548705,0.031561368456762065,1
xomo_osp2,10000,0.34562829785133536,0.08571223942415156,30,0.4984136581420898,0.007967552097123983,2,0.306089392895495,0.08163105935095881,50,0.8764760732650757,0.013823378020518255,2,0.24509546436105759,0.07267474376606782,100,1.7038307905197143,0.17812477627058856,1,0.17725490807377683,0.04113584424326595,200,3.681236410140991,0.0814521282100372,1,0.3335544062999427,0.1002680264671526,30.0,0.5042465329170227,0.00547552438065754,2.0,0.30323453013638185,0.10355294309881624,50,0.9765450835227967,0.08792261162163312,2,0.2384144249265304,0.07409745481305223,100,1.7547512769699096,0.01167024826059987,1,0.1792448225822682,0.05190088822107798,200,3.5471938610076905,0.027886985157163414,1
