Dataset,Rows,EZR-30_mean,EZR-30_std,EZR-30_budget,EZR-30_runtime_mean,EZR-30_runtime_std,EZR-30_tier,EZR-50_mean,EZR-50_std,EZR-50_budget,EZR-50_runtime_mean,EZR-50_runtime_std,EZR-50_tier,EZR-100_mean,EZR-100_std,EZR-100_budget,EZR-100_runtime_mean,EZR-100_runtime_std,EZR-100_tier,EZR-200_mean,EZR-200_std,EZR-200_budget,EZR-200_runtime_mean,EZR-200_runtime_std,EZR-200_tier,DODGE-30_mean,DODGE-30_std,DODGE-30_budget,DODGE-30_runtime_mean,DODGE-30_runtime_std,DODGE-30_tier,DODGE-50_mean,DODGE-50_std,DODGE-50_budget,DODGE-50_runtime_mean,DODGE-50_runtime_std,DODGE-50_tier,DODGE-100_mean,DODGE-100_std,DODGE-100_budget,DODGE-100_runtime_mean,DODGE-100_runtime_std,DODGE-100_tier,DODGE-200_mean,DODGE-200_std,DODGE-200_budget,DODGE-200_runtime_mean,DODGE-200_runtime_std,DODGE-200_tier
Health-ClosedPRs0008,10000,0.6278790313932462,0.05429937436599154,30,0.5389043927192688,0.011282211807382354,2,0.5998551619201989,0.03701369536403393,50,0.380121636390686,0.06621627578263611,1,0.5782656149270081,0.0500197449378049,100.0,1.7149827599525451,0.1194953843543871,1.0,0.5589826901420589,0.03822128603594301,200,3.1136470794677735,0.3281372412221987,1,0.6656898869329861,0.08978477018113905,30,0.46143776178359985,0.010694617252417094,3,0.6193870780140072,0.056388162127454275,50,0.7786250472068786,0.0072710802283656025,2,0.6027065262005347,0.030856301413643324,100,1.0988474011421203,0.10038263136450885,1,0.5944932407811854,0.03186164177722869,200,2.0067484855651854,0.6722182313540298,1
Health-ClosedPRs0009,10000,0.5737303818486654,0.1090022743528507,30,0.22212572097778316,0.030123097599883297,2,0.5343351547120028,0.12082808832681027,50,0.46578437089920044,0.06121243054845931,2,0.44831892579055976,0.11399838263741087,100.0,0.7818807125091553,0.0985555375081357,1.0,0.38803619809452006,0.09120014566206004,200,1.620513951778412,0.13466459664783156,1,0.5636417330908162,0.11994995874913522,30,0.5155362963676453,0.043673171491692,2,0.5414945790497884,0.11634740515108814,50,0.749813723564148,0.006611767887348395,2,0.510404832155394,0.11157438946487198,100,1.7805112719535827,0.11904998912134279,2,0.4467723444828554,0.10719202576108221,200,2.887265133857727,0.6174682241039218,1
Health-ClosedPRs0010,10000,0.45430699481673925,0.07478542853831537,30,0.2215062141418457,0.03583875879771569,3,0.42286313947900195,0.057898241013443326,50,0.3553542494773865,0.03584748098874864,2,0.3432389430341002,0.06879255282284624,100.0,0.7155034899711609,0.07261422195021938,1.0,0.27642852221428144,0.06015967557109234,200,3.7820284605026244,0.05674775530913616,1,0.4727297011511363,0.061374856842373635,30,0.5940939545631408,0.004472467758158671,3,0.4549404365281002,0.061613758722262525,50,0.843107545375824,0.015898045180921545,3,0.41895579051129184,0.04905009657334587,100,1.0115358710289002,0.003108398444820669,2,0.3892025086999172,0.0485569570484461,200,3.6601385951042174,0.2739454050880219,2
Health-ClosedPRs0011,10000,0.0,0.0,30,0.24399639368057252,0.03824049187706287,1,0.0,0.0,50,0.7453699946403504,0.05773030736693641,1,0.0,0.0,100.0,1.4684801697731018,0.11475665920057966,1.0,0.0,0.0,200,1.6430741786956786,0.26865970260825184,1,0.0,0.0,30,0.45891451835632324,0.00671115903080471,1,0.0,0.0,50,0.42392266988754274,0.033780249782707675,1,0.0,0.0,100,0.658124840259552,0.08210141743639655,1,0.0,0.0,200,0.6824993848800659,0.08730313715318927,1
Health-Commits0000,10000,0.22983062826483738,0.055536082513685144,30,0.4060365676879883,0.002493128783805257,3,0.1942042099940965,0.055395153770225636,50,0.685098159313202,0.004207836250293767,2,0.13929251736020504,0.030746297535693447,100.0,1.4567156791687013,0.129547492012535,1.0,0.12701873554222837,0.020461596233937743,200,1.6084116697311401,0.2016409039451107,1,0.2486454239688778,0.056883729896415026,30,0.47963289022445676,0.02098524762427256,3,0.2265318271623741,0.052055389450509755,50,0.7614651203155518,0.00837042020786515,3,0.22013590846263598,0.04949241478673432,100,1.510670816898346,0.0119501657295254,3,0.17054040293629066,0.04917816249709546,200,2.970274198055267,0.30236182338171075,1
Health-Commits0001,10000,0.16495871683093738,6.461192975840488e-06,30,0.3666767835617065,0.04292352230746791,3,0.16495721976846375,2.1733836753883296e-16,50,0.7667641520500184,0.05538614759807579,3,0.1649259941618314,0.00013024067832836117,100.0,1.201262152194977,0.10433876685933677,2.0,0.16472233830750466,0.000900523114398489,200,2.407447004318237,0.21640794243971617,1,0.16496217525873466,1.4663096647481208e-05,30,0.44742870330810547,0.005828838220019814,4,0.16495727028645774,2.2592333665331856e-07,50,0.9115961194038391,0.03763137856396016,3,0.16495721976846384,2.0376210396350005e-16,100,0.8125197768211365,0.20370952898804273,3,0.16495721976846384,2.034634053851799e-16,200,1.1173932790756225,0.298999342495183,3
Health-Commits0002,10000,0.4928090393191124,0.04202948386809881,30,0.3680958032608032,0.043504243275299295,2,0.49012099450420543,0.04304977378007225,50,0.6021208167076111,0.06298090402736253,2,0.47625603082922063,0.06327024791680397,100.0,1.4401511549949646,0.11590021090547979,2.0,0.4460208906457567,0.10373594135031718,200,2.437246537208557,0.2371286255183492,1,0.4790269947021226,0.07293861639831681,30,0.4523996114730835,0.00586644014131881,2,0.4789936933670007,0.07292754218940657,50,0.4783040761947632,0.0500929893417232,2,0.478946305927811,0.07291184957733526,100,0.8930321574211121,0.2938422029453979,2,0.478946305927811,0.07291184957733526,200,0.9516933798789978,0.3243257726509116,2
Health-Commits0003,10000,0.3646865617524721,0.03183807886743276,30,0.35067150592803953,0.03284284420657427,2,0.3370217385759727,0.02596470313942701,50,0.5931878805160522,0.037355874747254506,1,0.3244243667573161,0.02685884647192879,100.0,1.3489977240562439,0.16184375309215018,1.0,0.3151796447190373,0.023873914555189172,200,2.3584556341171266,0.07934452812798816,1,0.37248242160830036,0.03908197118598126,30,0.553684651851654,0.025271841945736027,2,0.3561103501171463,0.033903996035042246,50,0.5684041857719422,0.004493677180080335,2,0.3348919191012051,0.022754543303383952,100,1.5701996207237243,0.05556686652299209,1,0.32304280145874414,0.021035267895170708,200,2.6252312898635863,0.345608729473514,1
Health-Commits0004,10000,0.2254389484189984,0.0022125230186591273,30,0.3912049412727356,0.0424981033513905,2,0.22436794629223727,0.0048496990287251775,50,0.7057132840156555,0.04493499518555983,2,0.2236854164560992,0.004885149389467714,100.0,1.2913192987442017,0.1188132571207605,1.0,0.22299083753751003,0.003793703797842378,200,2.6313438296318052,0.24178302576860974,1,0.22543534421884764,0.0022099899363566392,30,0.4750020384788513,0.007373954132604663,2,0.22497941318730516,0.002854064787828134,50,0.5094263911247253,0.009320572096994845,2,0.22301427287780534,0.005447528133370631,100,1.0080753684043884,0.004146577993734074,1,0.22172135555723216,0.005663777269945658,200,2.023657810688019,0.24380840250513983,1
Health-Commits0005,10000,0.19895698524479566,0.025627573803214898,30,0.3688506603240967,0.0387159039695551,2,0.1850078028029664,0.014796672852622055,50,0.6778808832168579,0.09858315855897651,1,0.17499364987462498,0.009708413016238083,100.0,2.0716087460517882,0.029880734670320062,1.0,0.17034110643867625,0.006348200581983361,200,2.597056531906128,0.24229848441626903,1,0.208725716327814,0.021555341212820357,30,0.3283224105834961,0.004258288749540758,3,0.19470476755925584,0.018186086612380768,50,0.5225581407546998,0.004662663742845303,2,0.18718379103278432,0.012987188447460933,100,1.3775957822799683,0.004008332550349188,1,0.17748790566874578,0.016783604080138893,200,2.0551377177238463,0.14815385758379532,1
Health-Commits0006,10000,0.2938853296569107,0.015421262608548227,30,0.5925138354301452,0.04352079527720933,2,0.2891437455713765,0.0141782582350995,50,0.9953930020332337,0.021327803281074465,2,0.2680473569725009,0.014235489450693427,100.0,2.2355600118637087,0.13955586597958303,1.0,0.2615738799279278,0.015750261734727884,200,4.452792465686798,0.11179073659585789,1,0.30017920992280356,0.01281400559968776,30,0.4520029664039612,0.004419840784532354,3,0.29820028017358907,0.0126862337315933,50,0.7409380912780762,0.004565910147681496,3,0.2884808234613599,0.015017235192599045,100,1.9301751732826233,0.014860690685578286,2,0.27343886765866887,0.016614091259150345,200,1.6552336812019348,0.31574542344365003,1
Health-Commits0007,10000,0.21889892400032057,0.01681368828973197,30,0.583027458190918,0.048219585316245886,2,0.2139829324380051,0.01648459480576443,50,0.973974096775055,0.03252403779990208,2,0.19019767227573428,0.02189094468645147,100.0,1.9443089008331298,0.019637044548825096,1.0,0.1860660397253319,0.018377008856780383,200,3.7159903764724733,0.09259994906296606,1,0.23115860683853873,0.026616379308362494,30,0.30287134647369385,0.005588562961546401,3,0.22081030612760064,0.026567017461846303,50,0.5357537031173706,0.002999473741451458,2,0.2027531979157715,0.01514059125649795,100,1.5803102612495423,0.01584820516923478,1,0.1951298948328001,0.014639685440810738,200,1.500127911567688,0.27352813822887007,1
Health-Commits0008,10000,0.37401388242697553,0.023855115180316654,30,0.6109414935112,0.046745882532204734,2,0.371569323690898,0.02114324452321609,50,0.8451175332069397,0.06341719563210745,2,0.34400249352102213,0.021124062418080375,100.0,1.8857098698616028,0.0964891865302276,1.0,0.3194374359834834,0.02284188766315918,200,3.5748804450035094,0.20658068451689113,1,0.3899038416412234,0.02532761378934381,30,0.3387270212173462,0.0044856636316938465,3,0.37957343450016073,0.025025347740704394,50,0.5185190677642822,0.007006691840501802,3,0.36129719729974485,0.018999974810176064,100,1.0996357560157777,0.012506424503419041,2,0.35291010921954735,0.02178629160856298,200,1.5762020707130433,0.3799765946945042,1
Health-Commits0009,10000,0.13880831444984185,0.005226277320708565,30,0.5102481961250305,0.06266680107123117,3,0.1356796157536833,0.005859284335491178,50,0.8106804728507996,0.0398756230602453,2,0.13253224033445263,0.005807004981792232,100.0,1.6129262924194336,0.12259528322515474,1.0,0.1286079298430963,0.004995245938043573,200,3.273178207874298,0.2583066177052592,1,0.13994713774822973,0.005118362680112246,30,0.47063279151916504,0.014452246173375271,3,0.13840227026187882,0.005259649931268638,50,0.509196937084198,0.004859594272042309,3,0.1355009552726139,0.005317917043591762,100,1.681950533390045,0.10975653093757529,2,0.13244208476719727,0.003993863236504876,200,1.718540370464325,0.3632655944679908,1
Health-Commits0010,10000,0.29426008488141725,0.010045407795125272,30,0.4812044620513916,0.054067195508273456,2,0.2925687893756623,0.009771579504529527,50,0.7782238602638245,0.054388284934830076,2,0.2875288984284432,0.005562256345672539,100.0,1.812907099723816,0.13501199083534748,1.0,0.2819503828092275,0.006157242670722808,200,3.5265771627426146,0.3483979439561549,1,0.3029837329382225,0.016479194815365958,30,0.5682676911354065,0.004919484075112312,3,0.298294455158775,0.013291033916631964,50,0.5639384031295777,0.024806145231557636,3,0.2900942009487451,0.008024497064601776,100,1.0373934745788573,0.019332041833616465,1,0.28677751358269366,0.006976481193605265,200,1.8314605593681335,0.31177230179686194,1
Health-Commits0011,10000,0.02614304443753989,0.02509752261132203,30,1.0216392755508423,0.02364047368315346,2,0.01248643778418813,0.010583753055818204,50,0.7804443836212158,0.06279413093719279,1,0.005418140108761495,0.005399476076800839,100.0,1.4688765287399292,0.08159611631779651,1.0,0.0016682659455100398,0.0024133339034778972,200,3.512742817401886,0.2408092343549918,1,0.042710024895647625,0.05156914900816923,30,0.29619852304458616,0.0011064665782001533,2,0.025238950955645538,0.019714355059324517,50,0.7293476462364197,0.00676366468116387,2,0.012186903572664543,0.012322101531001805,100,1.671641182899475,0.10885969933912754,1,0.010596189727723273,0.010366063141097162,200,2.83152459859848,0.6697863384093,1
LLVM,1024,0.050706805898136406,0.007933314950422196,30,0.14857231378555294,0.0046008995357830615,1,0.04477432654789758,0.00469976751776816,50,0.2570455431938171,0.010596894618649896,1,0.04162398885496184,0.00191593640501876,100.0,0.6686119794845581,0.12464206750699468,1.0,0.04138121776637632,0.0015680958064575963,200,2.417630970478058,0.18312305249206126,1,0.0775843556503663,0.053625410512727616,30,0.14695563316345212,0.0027419310806498474,2,0.05542944890166659,0.009415404225284795,50,0.23843811750411986,0.004305532480483782,1,0.050662016305189905,0.007668055406443077,100,0.3750189900398254,0.06061553503158355,1,0.050662016305189905,0.007668055406443077,200,0.4017030715942383,0.13011852502399782,1
PostgreSQL,19008,0.01982161134400842,0.00034122269014453486,30,0.11558911800384519,0.0063529199976868735,2,0.019607996267619235,0.00025383420121110717,50,0.17822821140289302,0.006911292061282875,1,0.019465946942705106,0.00019198062746207266,100.0,0.393924617767334,0.021522464895397806,1.0,0.019464414181348713,0.00019023118892995034,200,0.5829140186309815,0.0918878760786379,1,0.020001117946144332,0.00036983206423614066,30,0.19568253755569454,0.0007366524051837746,2,0.01995468348242383,0.0003579251095848859,50,0.20272705554962153,0.005502765351466856,2,0.01995468348242383,0.0003579251095848859,100,0.21463699340820314,0.0069907764453340645,2,0.01995468348242383,0.0003579251095848859,200,0.25975611209869387,0.0073838085202497525,2
SQL_AllMeasurements,4653,0.2920063942305174,0.04469309432236376,30,0.289809513092041,0.029851459645364974,3,0.26939718785446976,0.04066514499764888,50,0.4366310715675354,0.04698066649112971,2,0.23434132891862336,0.018606778032459755,100.0,0.5385966062545776,0.11679178148647154,1.0,0.22302962487723602,0.010308455687423767,200,1.9792970657348632,0.3616177288389642,1,0.2915339128490825,0.0420354867085732,30,0.1552873134613037,0.0016810514071425812,3,0.2774561200531076,0.03297174344730498,50,0.167683732509613,0.003043760639649061,2,0.26997284964650364,0.034982533366999094,100,0.3594436883926392,0.07661257966978165,2,0.26997284964650364,0.034982533366999094,200,0.40746344327926637,0.10374195398719811,2
SS-A,1343,0.10003673121843995,0.12559985308924113,30,0.3808616638183594,0.0019168214008176776,1,0.05980108599611432,0.026153079540193074,50,0.5015452384948731,0.0468841831724571,1,0.04308710727882893,0.010423385090472375,100.0,1.036609423160553,0.07399649287147755,1.0,0.03574021692197785,0.007655584081908456,200,2.020137917995453,0.13506312078779764,1,0.2683921275797687,0.2441535302681266,30,0.31181519031524657,0.004435424958740697,3,0.17117444565578585,0.20185729084638634,50,0.47349181175231936,0.027099563773650404,2,0.13563973597824242,0.17657717631810632,100,0.847019374370575,0.23131143414577673,2,0.13446061277442725,0.1771336876495213,200,0.9855891346931458,0.3696280470183851,2
SS-B,206,0.15786555950356457,0.02160394805336037,30,0.32464113235473635,0.014138540476213296,1,0.1434163579652456,0.0058319020239037045,50,0.6756907343864441,0.007165848114424964,1,0.14049241930244877,0.005006061449366842,100.0,1.0804188966751098,0.07268408814214489,1.0,0.13931995203846528,0.004595289589734975,200,2.430874931812286,0.21530124233883205,1,0.22822631121460235,0.0808815226959276,30,0.29789477586746216,0.004520236801532405,2,0.19478744345962512,0.05727945015702542,50,0.4885163426399231,0.0071243858419338685,2,0.1605072836462455,0.025632829659870238,100,0.965421462059021,0.06807361707447454,1,0.14529506037560805,0.006500110286507046,200,1.078420341014862,0.20914072881218082,1
SS-C,1512,0.42778549715270664,0.1396961357389694,30,0.3706734776496887,0.00793835801203525,2,0.34184449621961427,0.12285042415826525,50,0.5445187330245972,0.025701182080820922,1,0.2595060656144244,0.03842134241812044,100.0,1.3173566818237306,0.008833076691580392,1.0,0.23467184552323755,0.06096972583499447,200,2.101081907749176,0.3774446898938574,1,0.4882238932496814,0.11859611966098518,30,0.2843010902404785,0.002280389521596024,2,0.44893023918265335,0.13070592776601173,50,0.49723067283630373,0.0181146551240089,2,0.43514602415650233,0.13476393053422392,100,1.7682562708854674,0.5188055620885874,2,0.43514602415650233,0.13476393053422392,200,0.8054005861282348,0.250646983324161,2
SS-D,196,0.43914793957563314,0.025374259706317397,30,0.20247713327407832,0.0012395614205485317,2,0.4391184937736881,0.025355604884316374,50,0.6307057738304138,0.013998123944282806,2,0.43307576899315625,0.02901567137353856,100.0,1.2549615621566772,0.028053346035077635,1.0,0.43003201371670896,0.030470952545963555,200,2.631996238231659,0.08413880412229587,1,0.44287036407575187,0.020307235543293323,30,0.3771538853645325,0.0015873885314811925,2,0.4390759362914653,0.023388462824953327,50,0.6100918650627136,0.013146559407541178,2,0.4259616245978929,0.02696023392095814,100,0.9672482132911682,0.10226898070072042,1,0.4233565255692155,0.02766560719452679,200,1.2496401429176331,0.3003178711504424,1
SS-E,756,0.15387033635939748,0.0033258325574150233,30,0.3653314828872681,0.00427200421077367,1,0.15269329649352614,0.002577798367561105,50,0.6749084949493408,0.02430709675240269,1,0.15142296813873704,0.0020039163282756195,100.0,0.6750223278999329,0.007087246464361947,1.0,0.14947607718728506,0.0021901234845872553,200,1.370771300792694,0.02818170753809348,1,0.17108287205026756,0.026685110558556102,30,0.40087411403656004,0.00289617593474115,2,0.16193339197536694,0.014565586952014627,50,0.5520694494247437,0.02722844333674383,2,0.15459488995477838,0.004903378524374735,100,1.0016133189201355,0.00775143285368948,1,0.1534956926115852,0.003414527934228535,200,1.925160551071167,0.3785858220560842,1
SS-F,196,0.4458511912107396,0.01273859245988534,30,0.36974247694015505,0.011345931227368366,2,0.4431686554456002,0.011692168958248471,50,0.5143496751785278,0.021926997363319777,2,0.44316617208609416,0.0116914128321211,100.0,0.6735587596893311,0.003509710633322262,2.0,0.4424960484056041,0.010860936136404596,200,1.1576687335968017,0.2160332794148005,2,0.44376178650774734,0.021110606581908734,30,0.2954808473587036,0.0032177522340981228,2,0.4382271513372128,0.02193594653094581,50,0.5285133838653564,0.008726602327737606,2,0.42521714880729755,0.023778690853787803,100,0.8699600100517273,0.10794298399564525,1,0.42418394457176,0.02495901077767158,200,1.3882765650749207,0.35377006062888494,1
SS-G,196,0.4464216296824657,0.006925445856969704,30,0.37686786651611326,0.006448308502223194,2,0.4464216296824657,0.006925445856969704,50,0.515462064743042,0.03885959284556737,2,0.446409845457907,0.006920379809023666,100.0,1.0501466870307923,0.019698870652408516,2.0,0.4462186878165949,0.0068604902565991095,200,1.2731593132019043,0.17773912535530537,2,0.4413742493203462,0.017853383219226544,30,0.3087284803390503,0.002479471218943293,2,0.43834349659011274,0.019973488769408604,50,0.5048793435096741,0.0027013464676520025,2,0.42759787700927154,0.025311515824763906,100,1.0985571622848511,0.0679265382561744,1,0.42610508305672595,0.02675137553384857,200,1.4178419589996338,0.3113306002706493,1
SS-H,259,0.4937088295595332,0.10266617620024193,30,0.20654629468917843,0.0011250011091617244,2,0.40708520179510915,0.10127655483709143,50,0.544651210308075,0.01347481638748562,2,0.3121409515810084,0.07778124111273516,100.0,1.2000356316566467,0.04503596867998704,1.0,0.2678090224058035,0.058877863008039696,200,1.1853584885597228,0.22896549042251516,1,0.5716667981940897,0.1297222687925328,30,0.30191577672958375,0.009077259418068967,3,0.5328668195616132,0.12109090712601867,50,0.4846384167671204,0.005858566008430925,3,0.48126573402177675,0.10563306205247505,100,0.9423548698425293,0.10522131739931687,2,0.4538885994354841,0.10827488044342012,200,1.6240370512008666,0.4564387921332491,2
SS-I,1080,0.09692683365839021,0.10115822685058816,30,0.2261335968971252,0.004590499138283858,2,0.07258074307369784,0.104845595086447,50,0.6858581304550171,0.010001769345683418,2,0.0721366295409111,0.10510783658570858,100.0,1.0688252329826355,0.01264461506553,2.0,0.04363311155110631,0.07589853812577758,200,2.2560593128204345,0.2322550627971447,1,0.13366608400728713,0.10271419787357407,30,0.27084423303604127,0.0018688618835596249,2,0.08600296918492684,0.08110194605801017,50,0.5995803713798523,0.004823145330978288,2,0.039823069226514164,0.04350898681953737,100,0.9948507905006408,0.00552864612900941,1,0.02420594851633507,0.015026281182393667,200,0.9751454710960388,0.19606929415109514,1
SS-J,3840,0.07290571574584105,0.003455668865416519,30,0.3047774791717529,0.005354934621520181,1,0.07184112181492616,0.0029296553899872072,50,0.5764320611953735,0.027817162884807498,1,0.0684810325542925,0.0028227745506793573,100.0,1.1126897811889649,0.05981102880699139,1.0,0.06684138348164692,0.0020857179927596366,200,1.440507411956787,0.026539135584013385,1,0.07894919951129688,0.0064984847266790725,30,0.3197213292121887,0.0030589537513159557,2,0.07650293256680443,0.006104813449739672,50,0.5124042987823486,0.004200742484707604,2,0.07229191122737755,0.0034033697683853964,100,0.7626808881759644,0.05243178210216701,1,0.07124083752011068,0.0034695832921269455,200,2.1065619826316833,0.6272897394135165,1
SS-K,2880,0.08132835240193688,0.027160331979116093,30,0.2024578213691711,0.001116054519143811,2,0.07053720507040342,0.013711095046004729,50,0.34202823638916013,0.005064313743643489,1,0.06540966530066837,0.0030036946203004077,100.0,0.725806474685669,0.016412708391002194,1.0,0.06475694341135776,0.002669631967314028,200,5.058494579792023,0.11805239472760966,1,0.08617487341583427,0.02004448996934231,30,0.321826708316803,0.004883141474619366,2,0.07711012898361748,0.015873475342972218,50,0.5486426949501038,0.005752039170131949,2,0.07163212978423365,0.009455658045316619,100,1.0403226494789124,0.020829285512651268,1,0.06584908801719175,0.003594667712132121,200,1.8165634632110597,0.20538236873519378,1
SS-L,1023,0.17863203312522022,0.008290957172848556,30,0.38347909450531004,0.007542939376831065,1,0.17178125973304653,0.0031308759581955077,50,0.5153432250022888,0.03232856751356993,1,0.16897986817940383,0.0008550037470601166,100.0,1.1866846561431885,0.10207363127476458,1.0,0.16897986817940383,0.0008550037470601166,200,2.6762710332870485,0.25462705530037005,1,0.23951911117232805,0.09071262476209946,30,0.20887687206268307,0.004143115848989776,2,0.1864572406894793,0.008899256188664748,50,0.41028140783309935,0.021821560687809306,1,0.18021691389779618,0.007700557405020689,100,0.7857051849365234,0.03566461893415929,1,0.17432161787003367,0.005104081618791757,200,1.1114606022834779,0.18739909377769295,1
SS-M,864,0.00477465562952566,0.0008722224305577848,30,0.30258357524871826,0.004043775387782301,1,0.004083944910535815,0.0004342544882965543,50,0.70913245677948,0.014459188621622295,1,0.00366225094381379,0.0002502405937657899,100.0,1.6116500496864319,0.18118719436923791,1.0,0.003468966539317045,0.00013558872723317054,200,1.708725905418396,0.2917194790791299,1,0.006999352919758339,0.0030913591902327958,30,0.30723937749862673,0.001389623245686642,2,0.006142010774642975,0.003004463480572035,50,0.49225754737854005,0.0024914187312536766,2,0.004903540541610971,0.0017689546112412858,100,1.6978888392448426,0.07881448455059668,1,0.004520172468623596,0.0014706319313490899,200,1.4292956829071044,0.32384629782480545,1
SS-N,53662,0.1581445993495953,0.014203283310427313,30,0.2657391786575317,0.003674364473693739,2,0.15070221770106712,0.006405229812256887,50,0.6486284375190735,0.015086681406425573,1,0.14486659926506143,0.004807967881695394,100.0,0.9556329727172852,0.023657626744125856,1.0,0.1415917434915431,0.005582598073112771,200,1.9820337772369385,0.06355136054302987,1,0.15955840496646895,0.012435085642560169,30,0.3589960694313049,0.017851113012550948,2,0.15533131373809855,0.009837555466692408,50,0.3761772871017456,0.006022951912795213,2,0.152621294359031,0.007671389585180896,100,0.6856692433357239,0.002525844621201114,2,0.1487257406764757,0.005456769653898049,200,1.2566996335983276,0.16539966417512142,1
SS-O,972,0.197057190350032,0.03309308749832286,30,0.28249419927597047,0.003702704640539003,2,0.193610978768612,0.032376687393254146,50,0.5213739395141601,0.008653714279735138,2,0.19129414051729637,0.03073598314848058,100.0,0.9714906215667725,0.019340199776509588,2.0,0.18569411964449628,0.02184754470474408,200,2.158272445201874,0.1246845505376456,1,0.19320658482554195,0.009716982380312128,30,0.20417652130126948,0.0019210038799430083,2,0.19036957867855636,0.007992121310508176,50,0.33498029708862304,0.00169503887592101,2,0.18640233480613416,0.006355546536522311,100,0.66456538438797,0.029233216879177674,1,0.18381825544543082,0.0052289650593991275,200,1.8048806548118592,0.42536194401377386,1
SS-P,1023,0.17863203312522022,0.008290957172848556,30,0.3379186987876892,0.01800903867276231,1,0.17178125973304653,0.0031308759581955077,50,0.47704302072525023,0.009080740181489683,1,0.16897986817940383,0.0008550037470601166,100.0,1.0928969264030457,0.0836874443121764,1.0,0.16897986817940383,0.0008550037470601166,200,3.0380896806716917,0.14297622800968915,1,0.23951911117232805,0.09071262476209946,30,0.28930867910385133,0.0039036400451019247,2,0.1864572406894793,0.008899256188664748,50,0.32444133758544924,0.005573022735512868,1,0.18021691389779618,0.007700557405020689,100,0.6434084892272949,0.011816598200616552,1,0.17432161787003367,0.005104081618791757,200,1.004495584964752,0.19671251501556447,1
SS-Q,2736,0.06144563142748789,0.001638217227687598,30,0.5336063265800476,0.4448844247850782,1,0.06024279325159769,0.0015436309794213605,50,0.7988776326179504,0.011861980734918617,1,0.058962929723431166,0.0010892818939468936,100.0,1.3551363468170166,0.046531280961525645,1.0,0.058162728561837976,0.0006128225301606603,200,2.513888251781464,0.23779139629400453,1,0.06553146780915102,0.016349887378382666,30,0.30318228006362913,0.001645192400651233,2,0.06133596825796941,0.001983324622832447,50,0.49075993299484255,0.001877335368084661,1,0.06032341729525507,0.0010457414632843696,100,1.1268919229507446,0.009385153519747572,1,0.059973494480328904,0.0010191030742809012,200,1.546148693561554,0.29621259171162445,1
SS-R,3008,0.17889058790666726,0.012569743944805515,30,0.3100345849990845,0.005589386457264465,1,0.17459992976997774,0.007755318240466241,50,0.6701957821846009,0.01478149822447949,1,0.1719587096305797,0.00775062230290107,100.0,1.0941612720489502,0.030580249250928535,1.0,0.17019182025990556,0.006995387851829692,200,2.0179813861846925,0.19607367040733834,1,0.18792468295609027,0.02207376063704399,30,0.214951741695404,0.008206026124795094,2,0.18490170562671596,0.01855049291761344,50,0.6293309569358826,0.002838987690228772,2,0.17831459886450665,0.007977825328980632,100,1.2364229440689087,0.015593601036812978,1,0.17331943144608714,0.00775862183980928,200,1.4234953284263612,0.1385620089856485,1
SS-S,3840,0.06265763635992869,0.04237186100416459,30,0.27762651443481445,0.03330450445062146,1,0.04794387312775826,0.03437784250370844,50,0.5145133256912231,0.005527852963279702,1,0.027101659387954086,0.01566474288731128,100.0,1.1032055497169495,0.07133851911722203,1.0,0.023555939435185535,0.015607428084479126,200,1.9587890386581421,0.040078185028498185,1,0.10274549547816618,0.05370727331042238,30,0.3072283864021301,0.003680723606992149,2,0.08354922161562993,0.0387141015133284,50,0.501461386680603,0.0037736550239303858,2,0.05181474638880192,0.03596791431547965,100,1.0507969975471496,0.0784941673732048,1,0.04450729538620019,0.034396592464745565,200,1.031025230884552,0.3036077976147684,1
SS-T,5184,0.051559706409190956,0.02415663566713463,30,0.2580016732215881,0.0319837044311188,3,0.034062821732796594,0.018944600300244786,50,0.5679975390434265,0.020754926937642065,1,0.020763696409037292,0.007012134902618883,100.0,0.6057297706604003,0.09389475309937025,1.0,0.01704392007444758,0.0011727899346126896,200,1.5130914211273194,0.048611577036014084,1,0.0585587227853143,0.021912774344828252,30,0.2984271883964539,0.002005217601861361,3,0.05317353513375452,0.02126000663268976,50,0.4958918571472168,0.002713755329925523,3,0.040625836786425874,0.015820501607032165,100,0.9022408246994018,0.004446610049539356,2,0.03365215933000418,0.010983007914898443,200,1.8095880627632142,0.015833084933002978,1
SS-U,4608,0.25085439715534413,0.013912242255327402,30,0.22282779216766352,0.008960352354699646,2,0.24485026235285515,0.010795335256601701,50,0.7286968231201172,0.02680021646335886,1,0.23492132159101295,0.002996750949024195,100.0,0.7739206194877625,0.03253394637813992,1.0,0.23182699618086522,0.0011461704077137087,200,1.6033882021903991,0.07984644388129393,1,0.2652660596080249,0.025427167654510113,30,0.4960457801818848,0.32316636328594367,2,0.25690269266329707,0.02247738337474947,50,0.5918953061103821,0.044660362513839834,2,0.24586449697727306,0.012574675125129274,100,1.1117390990257263,0.05220973146669177,1,0.23778048337507318,0.005797155340301562,200,2.418823003768921,0.05601722194458708,1
