Dataset,Rows,EZR-30_mean,EZR-30_std,EZR-30_budget,EZR-30_runtime_mean,EZR-30_runtime_std,EZR-30_tier,EZR-50_mean,EZR-50_std,EZR-50_budget,EZR-50_runtime_mean,EZR-50_runtime_std,EZR-50_tier,EZR-100_mean,EZR-100_std,EZR-100_budget,EZR-100_runtime_mean,EZR-100_runtime_std,EZR-100_tier,EZR-200_mean,EZR-200_std,EZR-200_budget,EZR-200_runtime_mean,EZR-200_runtime_std,EZR-200_tier,SWAY-30_mean,SWAY-30_std,SWAY-30_budget,SWAY-30_runtime_mean,SWAY-30_runtime_std,SWAY-30_tier,SWAY-50_mean,SWAY-50_std,SWAY-50_budget,SWAY-50_runtime_mean,SWAY-50_runtime_std,SWAY-50_tier,SWAY-100_mean,SWAY-100_std,SWAY-100_budget,SWAY-100_runtime_mean,SWAY-100_runtime_std,SWAY-100_tier,SWAY-200_mean,SWAY-200_std,SWAY-200_budget,SWAY-200_runtime_mean,SWAY-200_runtime_std,SWAY-200_tier
SS-X,86058,0.22853060191307334,0.04607428391358974,30,0.14783676862716671,0.0018543752017037565,1,0.21517322043865633,0.020731547535106164,50,0.406319260597229,0.0069260068768827255,1,0.20596516903292392,0.015955696991163993,100.0,0.5217697620391846,0.016796011497312913,1.0,0.19731340699003028,0.018310726214105035,200,1.7406071782112122,0.0594359659072604,1,0.33185457524366624,0.09951430887602956,30,0.615798819065094,0.04700810980395483,2,0.33185457524366624,0.09951430887602956,50,1.242642879486084,0.06420194136604752,2,0.3304100783187291,0.09767990638408079,100,1.9792755246162415,0.07502146805982005,2,0.24095587880613598,0.041600974602073564,200,3.356419587135315,0.06852424771017288,1
Scrum100k,100000,0.3755614373618177,0.026372690671400224,30,0.39572309255599974,0.010886539455132587,2,0.3532298972105721,0.021433300401844962,50,0.7212555050849915,0.10167483508482335,1,0.3316489121882911,0.014824325494089755,100.0,1.489006793498993,0.06435786290873723,1.0,0.32340837657772614,0.008534946995049803,200,3.4477882981300354,0.23188515879111876,1,0.41011083758001543,0.042894276325109046,30,3.4836843013763428,0.2316826794031341,3,0.4032017982974905,0.03668246492000919,50,3.5289710760116577,0.10685139398563209,3,0.4013539667600813,0.034520394408898265,100,4.584671938419342,0.3077600847936412,3,0.36688093168934205,0.02141090051651841,200,3.2598325610160828,0.10510126107363964,1
Scrum10k,10000,0.32973659497965335,0.032475554137559495,30,0.2386747002601623,0.010596590359399843,1,0.30870377607876165,0.02323445845613186,50,0.7572021961212159,0.10509991855592384,1,0.28938959159479183,0.00808619030116018,100.0,1.4934308290481568,0.17716468262342305,1.0,0.2830753968313352,0.005362989915976362,200,3.4846763372421266,0.3318744455865092,1,0.4059712213772949,0.02735256093434598,30,3.8085369229316712,0.14013728119978014,2,0.4000900164623521,0.026872197818485863,50,3.5960259079933166,0.15122764801967262,2,0.3957532275703974,0.025893441465622582,100,4.455257821083069,0.20570162871900827,2,0.32537069874179336,0.020733396556621958,200,7.209982836246491,0.5718779764449373,1
Scrum1k,1000,0.30095330728739306,0.03151955844388886,30,0.5261176228523254,0.025501701138988933,1,0.27664636484810556,0.015965223131360517,50,0.7246352434158325,0.09111589566943074,1,0.26061511770132745,0.010135043246978146,100.0,1.6384922742843628,0.2042433285499532,1.0,0.24726127017177763,0.006084433851053896,200,4.252371072769165,0.41042466083352774,1,0.37696759098930177,0.034308392658888937,30,3.0685176134109495,0.15687702226427538,2,0.3750047760026377,0.03291556322709744,50,3.668018710613251,0.18259205284869023,2,0.37267758258231887,0.030886028265830624,100,1.9726101756095886,0.30884924166464606,2,0.2993637555282968,0.02337023822859962,200,6.515490102767944,0.5450864472178624,1
X264_AllMeasurements,1152,0.006741175836892005,0.007913697712819039,30,0.1160762786865234,0.005994450067191531,1,0.0012345071278683849,0.0015017689336834544,50,0.21744663715362544,0.015835419024352794,1,0.00044228398798506997,7.242870763622438e-05,100.0,0.6111903071403504,0.04581989866964567,1.0,0.0004369889299532151,7.06992388312459e-05,200,1.1863934397697449,0.15140316299939166,1,0.055970596126544384,0.027630888118808795,30,1.15570809841156,0.05887501748261387,2,0.05552574850033559,0.028274249774747334,50,1.0127723813056946,0.05176841744056862,2,0.05552574850033559,0.028274249774747334,100,1.1038615822792053,0.04002974805150581,2,0.008855541871417448,0.010214526969826788,200,2.118824279308319,0.05935456148628304,1
billing10k,10000,0.39428217090203665,0.017361978438320293,30,0.5795652747154236,0.04080941046312145,1,0.3771844169998393,0.015393683718010592,50,1.0385919332504272,0.0654810763217566,1,0.35867351579158535,0.006105586129084381,100.0,2.10056848526001,0.189388631636409,1.0,0.35170693495760424,0.0027376826811156807,200,5.338696837425232,0.331812698165908,1,0.4335042362960156,0.024148908659044715,30,2.5871142983436584,0.14336001196723447,2,0.4289926651002983,0.02380016076978679,50,2.802574706077576,0.18988300383298595,2,0.42736406872231186,0.022317522716725078,100,3.6777137756347655,0.18163547955463877,2,0.39131830088317154,0.016373697254767478,200,6.181358861923218,0.21252504827706017,1
coc1000,1000,0.3589077239609516,0.011194577480667534,30,0.9556629419326782,0.007615185848755775,2,0.3485355814041914,0.012883871355916385,50,1.5075397491455078,0.10652642361634163,1,0.33728383746699336,0.008974627498484348,100.0,3.4943659901618958,0.062029597929496263,1.0,0.32734438380217334,0.010937362592426577,200,5.738685965538025,0.3442392937835482,1,0.3716987967564601,0.0143963961926919,30,1.6676045417785645,0.04170498212109887,3,0.36487308527705387,0.011715243583958862,50,2.4789831042289734,0.0753807965763421,3,0.3590126843118032,0.009792779675787825,100,3.438847529888153,0.24227617334448648,2,0.34521495364460864,0.008595346072325986,200,6.123926568031311,0.4495971695792036,1
dataset120,5160,0.3106202325044237,0.035414874034941896,30,0.19428471326828003,0.005776479540711827,2,0.28755505303520007,0.026618679815605617,50,0.2616594433784485,0.017964560481187167,1,0.2800100417352256,0.02446456089558403,100.0,1.4562484622001648,0.07445006041976426,1.0,0.26109046121362295,0.03104476353616525,200,1.4799764156341553,0.11821723706167982,1,0.3202789347498906,0.03675896319696987,30,1.3939841270446778,0.02656058712082719,2,0.30239913381145006,0.034136721739307915,50,1.4814914345741272,0.06255179739343618,2,0.28387452480117925,0.03254353523818459,100,3.6210925817489623,0.09097498697595367,1,0.26594901683284033,0.027104236537215328,200,2.2995920538902284,0.12447730334667328,1
dataset600,5160,0.27979790368944774,0.026455761375392076,30,0.15042778253555295,0.012650248052455666,2,0.26884632697776073,0.016704754261749645,50,0.2578804850578308,0.021780235387453488,1,0.25580208444075697,0.0253256713372412,100.0,0.5510802149772644,0.04725575102904202,1.0,0.2333022389471982,0.025443194925089434,200,1.312735414505005,0.11832153606670305,1,0.31438706405823275,0.05184636827867344,30,1.6014684438705444,0.0344184784678208,3,0.2909169800669317,0.028706427597397156,50,1.358649456501007,0.043902047420787405,2,0.2676042345522125,0.0300009980225706,100,1.5836987972259522,0.03515080273081279,1,0.23676222778038944,0.031016984169823375,200,2.306605362892151,0.1101107769080504,1
dconvert,6764,0.014669691373056463,0.002743552314027894,30,0.1563013434410095,0.015613604348307615,1,0.013363006304061476,0.002174386383947552,50,0.2857635974884033,0.03350622575239373,1,0.012214899128975361,0.0012511959222471043,100.0,0.6047105550765991,0.08258409379520894,1.0,0.01122408015055505,0.0006179000901915655,200,1.3009806871414185,0.1538965334681074,1,0.02976942426420449,0.023225010455326513,30,1.1751209855079652,0.050184275594454354,2,0.022835774357719416,0.01427215791398418,50,1.4422351956367492,0.05956225144636204,2,0.018856439886869115,0.008069598040881682,100,1.4538364291191102,0.05009280330410211,1,0.014777620427017465,0.0013078667007367201,200,2.1807068228721618,0.10048653077408447,1
deeparch,4096,0.0034508035306464535,0.014606931021019112,30,0.13942651748657223,0.007475335936473921,1,7.4364267644033e-05,2.3215507111558204e-05,50,0.27612537145614624,0.013227610535787243,1,5.767858395669401e-05,8.205235979972239e-06,100.0,0.5361352920532226,0.06400062566123806,1.0,5.120299612928481e-05,3.821623771639179e-06,200,1.459692370891571,0.293388922733402,1,0.03876349503286286,0.05238232687993449,30,0.8420662045478821,0.05216312685881147,2,0.03876349503286286,0.05238232687993449,50,0.8603487849235535,0.050106585330666704,2,0.030536083259169473,0.04501913865190836,100,0.9944799542427063,0.04983727165912226,2,0.00026032095747265593,0.0002929489684643153,200,1.490548324584961,0.05799025871577283,1
exastencils,86058,0.04087623310056472,0.013429981522715446,30,0.12746200561523435,0.0040404239032160475,2,0.038016676073979065,0.013250367104600045,50,0.24151275157928467,0.015976575601871854,2,0.02527992798517801,0.015245559422465985,100.0,0.4963813781738281,0.037303039294817604,1.0,0.01488404485361034,0.01277942971264276,200,1.0020469069480895,0.07263864928688465,1,0.0504556307822495,0.017170166945288123,30,0.7948716163635254,0.0637238844629177,3,0.047531313562664324,0.017807595430757835,50,0.892288601398468,0.065671027666243,3,0.04058399550678167,0.017195614351415037,100,1.1148234009742737,0.06540964123516807,2,0.030506365172637724,0.014027273657852475,200,1.7170277833938599,0.1375673447716198,1
javagc,166975,0.0011766519608721502,0.0007794732477531387,30,0.21999337673187255,0.11401419814855142,1,0.0006941973031411302,0.00031436510569927983,50,0.3609323263168335,0.05312466104647232,1,0.000507159840982475,7.892208444251438e-05,100.0,0.8054846286773681,0.140010634806372,1.0,0.0004742805060033501,4.322793821168065e-05,200,1.733112871646881,0.2705276218237233,1,0.0033732953007357,0.0027837589318805028,30,1.6168523669242858,0.09996169327234072,3,0.002043260149075045,0.0009733692820851399,50,1.715598213672638,0.09865474872150232,2,0.0014578421667662653,0.0006685743306941118,100,1.8993625879287719,0.10577428889293516,1,0.00078599373397244,0.0002993252231510203,200,2.280158257484436,0.09117523820727871,1
nasa93dem,93,0.4668713830805763,0.004424970554746292,30,0.5026226997375488,0.03503722679577543,1,0.46459396942242515,0.004013248719589643,50,0.6493252873420715,0.09140744373364197,1,0.4602001394745924,0.004698357809931312,100.0,1.5640910625457765,0.0400352414497525,1.0,0.45825185721081774,0.004682705924355644,200,2.684878396987915,0.23474494441789123,1,0.4772389283110229,0.011717406947481239,30,0.8145946502685547,0.039749459049526994,2,0.4755294861499307,0.00998377659523057,50,1.1599902153015136,0.050843618324265094,2,0.47500645966623634,0.009612831934979806,100,2.1994221448898315,0.05631087635387482,2,0.46220446728146414,0.008638407399057274,200,4.250597083568573,0.11568142074657009,1
pom3a,20000,0.18786524700828247,0.02001117148034458,30,0.2206771612167358,0.007849849583189582,1,0.17560403445596098,0.017518094758824113,50,0.3644037127494812,0.024470072799932747,1,0.16131820098083485,0.006978667216383133,100.0,1.4022265315055846,0.08262922684840204,1.0,0.14862064128761776,0.013106106149694761,200,2.492647099494934,0.0593393470689588,1,0.21475042914520226,0.019835359178554196,30,0.7599684476852417,0.06852321622025417,2,0.2144684859182334,0.019473750333950813,50,1.0920100092887879,0.07960027204156891,2,0.21407020295738932,0.01913459933219143,100,1.683668065071106,0.04031217038327873,2,0.18464184664290503,0.022660574451848013,200,3.9043981432914734,0.17615144877657446,1
pom3b,20000,0.19439744372247297,0.020523665889344612,30,0.22588150501251217,0.010817393944677194,2,0.18040792456761962,0.015532568112066025,50,0.3865035057067871,0.04865220313132858,1,0.16471936292982736,0.014089416972863191,100.0,0.7264099717140198,0.021811642303521263,1.0,0.1533541201836083,0.012463066418115462,200,1.49172340631485,0.08017176807572676,1,0.213079171769329,0.02328146643094641,30,0.6497857689857482,0.06641285472926135,3,0.213079171769329,0.02328146643094641,50,1.3108179450035096,0.05642322512058732,3,0.213079171769329,0.02328146643094641,100,2.1086801171302794,0.10251025532754583,3,0.1852798206764563,0.016896968751320265,200,3.544959914684296,0.25706120197032917,1
pom3c,20000,0.3229346686778175,0.019874433199932106,30,0.21516436338424677,0.0033653520320862797,1,0.31177980101513075,0.01165792236503346,50,0.3617074012756348,0.02263015968920739,1,0.3020311678645742,0.01224208802385928,100.0,0.7355331182479858,0.028473765163749377,1.0,0.2908337162898362,0.010927749278056896,200,1.4511687874794006,0.01707171154306136,1,0.3606774825352915,0.023012657680532077,30,0.9443592309951783,0.045983399304365326,2,0.3586701834008571,0.021805310773220548,50,0.8211661219596863,0.1119022454102054,2,0.3586701834008571,0.021805310773220548,100,2.303667867183685,0.079408863653079,2,0.3302405243812944,0.017726460914078816,200,3.3620042324066164,0.1543535433916725,1
pom3d,500,0.20104468944469073,0.014237036808870809,30,0.3022685170173645,0.025186056886911407,1,0.1920872697133469,0.011045709493587384,50,0.532792329788208,0.008146109448734347,1,0.18077738528586992,0.016293570715482295,100.0,1.0131960034370422,0.00865238444094435,1.0,0.17121535337903132,0.01523664071842664,200,1.5556043624877929,0.27266691436301166,1,0.22073160054554503,0.02425153897889312,30,0.894224214553833,0.03776503913034422,2,0.22073160054554503,0.02425153897889312,50,0.6893874764442444,0.03408828631782037,2,0.21728461659305315,0.02487984287341896,100,4.025432717800141,0.11043253844053794,2,0.1923416172138742,0.01151657749547522,200,3.437990629673004,0.19313776948736106,1
redis,4400,0.4711229945724627,0.021837400990578484,30,0.10626891851425169,0.0012786998971527238,1,0.4622734287874823,0.02122662237659453,50,0.16922037601470943,0.026600164304418934,1,0.4447532554663797,0.021184385904067633,100.0,0.27779417037963866,0.04911596717318412,1.0,0.4337494932789112,0.02151972085869522,200,0.5415885925292969,0.06812003291452738,1,0.50912819177928,0.018154171102078526,30,0.7699552416801453,0.05052295905962504,2,0.5056900145670881,0.01958962047139637,50,0.9370271325111389,0.05750217191690142,2,0.4999161729229254,0.020471110627265622,100,1.159614586830139,0.058923473803899326,2,0.46251386332849104,0.023413602433889194,200,2.2169499516487123,0.06647732186470763,1
rs-6d-c3_obj1,3840,0.014107672915260374,0.039268564606468916,30,0.13747184276580807,0.0017287186805096649,2,0.0112220691008038,0.034709096442438754,50,0.2539173126220703,0.00279326503576657,2,0.0035056553130174153,0.008956131242380122,100.0,0.3870242238044739,0.01336777790525287,1.0,0.003374884170851638,0.008994855331538218,200,0.9744455695152283,0.02938571823451289,1,0.0066151744598217516,0.004970215229511422,30,0.3451316714286804,0.03213318619985619,1,0.0066151744598217516,0.004970215229511422,50,0.6873765468597413,0.054423994766149876,1,0.0066151744598217516,0.004970215229511422,100,0.9307212471961975,0.058488772773706614,1,0.0016201330543301252,0.0007582047828431221,200,1.6083230018615722,0.05577436648290032,1
rs-6d-c3_obj2,3840,0.0008232630000030461,0.0007777635906042603,30,0.1381184577941894,0.016419997297952474,1,0.0004445161293427996,0.0003974283798159172,50,0.25519737005233767,0.0031333491391239464,1,0.00014833652878033034,0.00020617588929790174,100.0,0.5112943053245544,0.007587628495298056,1.0,7.678705607283565e-06,8.895387063146536e-06,200,0.9941920399665832,0.1176365401744116,1,0.0017211710806433252,0.0010748738301709305,30,0.47242858409881594,0.038571446223187894,2,0.001697923000706325,0.001038528491646088,50,0.467929744720459,0.05351707153448146,2,0.0016556794439376698,0.000983001670086771,100,0.9954873085021972,0.05710703779429196,2,0.00047665651829493773,0.00023711328115372853,200,1.6595197796821595,0.0875655185176979,1
sol-6d-c2-obj1,2866,0.014547283083715843,0.00044448096775166415,30,0.1544734120368957,0.00280107499426689,1,0.014355606736442423,0.00023548335316063892,50,0.28541491031646726,0.0099167445457569,1,0.014239575603416588,0.00021959226045698566,100.0,0.5245541214942933,0.004448902884325691,1.0,0.014170864187251355,0.00019158330460093147,200,1.0226011753082276,0.09463297316661687,1,0.015582086103416649,0.0006070738680242754,30,0.4825574278831482,0.03578414391471416,2,0.015582086103416649,0.0006070738680242754,50,0.6834589600563049,0.04982850197966544,2,0.01553694710459283,0.0006632733291908405,100,0.8330931305885315,0.05282335799781134,2,0.014356591659794573,0.00023456412857423192,200,1.387716817855835,0.04862307382257541,1
storm,1557,0.00010210395909797532,4.182513158921136e-05,30,0.10464447736740108,0.003337858696516892,1,7.295800298275922e-05,1.4216656690096997e-05,50,0.182058310508728,0.006455729741015781,1,5.892685757367122e-05,8.493974989060602e-06,100.0,0.5453891634941102,0.021035426669874218,1.0,5.288418512101045e-05,6.157514615797857e-06,200,0.7817766904830933,0.03534115854392705,1,0.00017147798863074572,7.087290262124325e-05,30,0.961307942867279,0.05236865453532847,2,0.00015200694335391272,7.476608794138327e-05,50,0.9478256106376648,0.04565530321842727,2,0.0001338645290638913,4.434955882065252e-05,100,1.39989994764328,0.05296812721689992,2,7.605424831544491e-05,2.0361350144783428e-05,200,2.0289650440216063,0.05564069238663257,1
wc+rs-3d-c4-obj1,196,0.08396296514025062,0.03567163470107918,30,0.11641041040420527,0.008601854139855855,2,0.07505073021660388,0.002062972732426422,50,0.17076486349105832,0.004306268767809815,1,0.07434862588219068,0.001217578223463441,100.0,0.34242274761199953,0.005910111952890531,1.0,0.07392575630593734,0.0010150046153223605,200,1.3068179726600646,0.024475475724123334,1,0.08077691861333856,0.004174814545313699,30,0.30828582048416137,0.04818934745729082,2,0.08077691861333856,0.004174814545313699,50,0.27577348947525027,0.03627009211572653,2,0.08077691861333856,0.004174814545313699,100,0.43385318517684934,0.03274213498686006,2,0.07585493896913298,0.0028177389058990773,200,1.3963142037391663,0.058306830857627834,1
wc+sol-3d-c4-obj1,196,0.08663556997176632,0.05577143099680626,30,0.14925683736801143,0.0013494772237614768,1,0.08502185369030645,0.055757343017033924,50,0.17105528116226193,0.006541218116327104,1,0.07398241766999318,0.04026134322549335,100.0,0.3457426309585571,0.0069527637045046385,1.0,0.06394558015831982,0.001640442857024416,200,0.7245970129966736,0.019361717177091252,1,0.07172777445515005,0.0035273375247175305,30,0.31410744190216067,0.04467613239028497,1,0.07172777445515005,0.0035273375247175305,50,0.46706744432449343,0.05313196939842134,1,0.07172777445515005,0.0035273375247175305,100,0.6987112045288086,0.0539764189636159,1,0.06777152296747713,0.0041225327628505205,200,1.2744701266288758,0.05602185513048837,1
wc+wc-3d-c4-obj1,196,0.12932526552725587,0.04706898345590168,30,0.13453547954559325,0.0014337255445484,2,0.11038478514712338,0.014314007279173183,50,0.22685862779617305,0.0032386436204689304,1,0.09444195316790246,0.00879632571488573,100.0,0.3661816954612732,0.011106913032268729,1.0,0.08897712044319378,0.007988744774224106,200,0.7953534245491027,0.024056669725328612,1,0.14569828228842177,0.03180636575270359,30,0.38354810476303103,0.05490741345327916,2,0.14569828228842177,0.03180636575270359,50,0.45995527505874634,0.05221621695459431,2,0.14569828228842177,0.03180636575270359,100,0.8632889151573181,0.05706583582433048,2,0.11396145533649767,0.00984660048572069,200,1.4038800120353698,0.06211366486236267,1
wc-6d-c1-obj1,2880,0.11316687835603986,0.03636491164178227,30,0.2270828485488891,0.01390613780941524,2,0.10629060609303283,0.030423250863135968,50,0.18826137781143185,0.002943468318391085,1,0.09886145003411392,0.03292213299822939,100.0,0.382081413269043,0.011719597081149193,1.0,0.08641281242864537,0.04214510868366142,200,0.6861890554428101,0.1208417550895492,1,0.12942344825903665,0.026055431240190136,30,0.6550781846046447,0.04103948687280443,2,0.12942344825903665,0.026055431240190136,50,0.6486624360084534,0.04904518647802096,2,0.1233357502364828,0.03477935300168926,100,0.9131892919540405,0.053194145645747426,2,0.0991630757630265,0.026620299463138705,200,1.433316457271576,0.08009832316854454,1
x264,53662,0.2069244073352993,0.012983516395266247,30,0.07776541709899898,0.005571065807961535,1,0.19974614445845412,0.009078943513228889,50,0.1347499012947082,0.006463580074698087,1,0.19487859098166313,0.007737018258056934,100.0,0.5048596262931824,0.037912296926815275,1.0,0.18856387890391588,0.009716273097431647,200,0.5828339338302613,0.04247626533529875,1,0.22228799081953587,0.017170197089395187,30,1.3260372757911683,0.019070382573809105,2,0.21943486224111947,0.016542416195755343,50,1.133009433746338,0.05834737189652648,2,0.218830326285221,0.016763651773891424,100,1.3907872557640075,0.06736710948151575,2,0.20241392883490864,0.007421811400706071,200,1.3830890417099,0.04463049427082589,1
xomo_flight,10000,0.0542699226771576,0.014685581390709052,30,0.4818974494934082,0.00807886392120958,1,0.044181718023793205,0.009033446291038886,50,1.270218014717102,0.07830912535700536,1,0.03773546936106574,0.00705372014487688,100.0,1.6375993967056275,0.0396280543983091,1.0,0.032451150556457656,0.005378278162567635,200,5.309205305576325,0.17208500252199543,1,0.10503534400533465,0.03688711707900033,30,1.4232953667640686,0.058529347854157886,2,0.09758606007033929,0.03462547189028169,50,1.7367393255233765,0.061544435271750346,2,0.09064665247452688,0.029810056069228798,100,2.86731641292572,0.08860372630609421,2,0.04736462138630555,0.01080025895631754,200,5.151875817775727,0.1069839218872175,1
xomo_ground,10000,0.07179317032937046,0.022124663737735174,30,0.4810917377471924,0.00898974842429424,1,0.06620114065858036,0.01901691225162998,50,0.8148606538772583,0.016798718516849737,1,0.052494243857607384,0.010107075769027458,100.0,1.6571381330490111,0.03043839922268581,1.0,0.043912520506715125,0.005565487992532823,200,2.0357727646827697,0.042529811067738545,1,0.11290485088405214,0.036746610549521296,30,1.044177496433258,0.04152474902931076,2,0.1077017479376697,0.031279326010693456,50,1.8105729699134827,0.05203897334123978,2,0.1061220663466115,0.029362244833644528,100,3.291806089878082,0.0645000795397943,2,0.07308746420883415,0.018492745018921557,200,4.9217598795890805,0.05756672893021239,1
xomo_osp,10000,0.06166091195057878,0.02034379796054399,30,0.5515649914741516,0.04288240713934248,1,0.04707123202488727,0.011577198066981206,50,0.8134209156036377,0.014862043494875282,1,0.03968306329833478,0.00792778964178269,100.0,1.9820472717285156,0.20744830972130288,1.0,0.033292689420650536,0.004176971035612073,200,3.985816216468811,0.2996896185644098,1,0.09289237422871667,0.03135551977361771,30,1.0689875721931457,0.04969002675020828,2,0.08761196963525446,0.02706420573184186,50,1.7990183591842652,0.05623229286805763,2,0.08509864760328693,0.026991042248662923,100,2.77900173664093,0.04577103802944357,2,0.05526934736923712,0.01146394659981013,200,4.397121381759644,0.3096763602916953,1
xomo_osp2,10000,0.18282863589886594,0.020336236128741345,30,0.5892691612243652,0.0681572536708004,1,0.17280573095447496,0.015431698486156694,50,0.4921509146690369,0.009442526515638632,1,0.1589240207740134,0.00821189209895312,100.0,1.0652997732162475,0.038052437984602165,1.0,0.15031120536906337,0.006537288770239502,200,2.2189686059951783,0.11869184379492931,1,0.2339804051873145,0.02733390156928546,30,1.361969232559204,0.04806686847123914,2,0.22862548757813808,0.027032962473165268,50,2.218745481967926,0.0657500635360057,2,0.22719967908463756,0.02626379391263463,100,2.7052637696266175,0.06957678036795001,2,0.19421820198915538,0.01533372795344644,200,2.434493398666382,0.30281921206349066,1
