Dataset,Rows,TS-30_mean,TS-30_std,TS-30_budget,TS-30_runtime_mean,TS-30_runtime_std,TS-30_tier,TS-50_mean,TS-50_std,TS-50_budget,TS-50_runtime_mean,TS-50_runtime_std,TS-50_tier,TS-100_mean,TS-100_std,TS-100_budget,TS-100_runtime_mean,TS-100_runtime_std,TS-100_tier,TS-200_mean,TS-200_std,TS-200_budget,TS-200_runtime_mean,TS-200_runtime_std,TS-200_tier,HILL-30_mean,HILL-30_std,HILL-30_budget,HILL-30_runtime_mean,HILL-30_runtime_std,HILL-30_tier,HILL-50_mean,HILL-50_std,HILL-50_budget,HILL-50_runtime_mean,HILL-50_runtime_std,HILL-50_tier,HILL-100_mean,HILL-100_std,HILL-100_budget,HILL-100_runtime_mean,HILL-100_runtime_std,HILL-100_tier,HILL-200_mean,HILL-200_std,HILL-200_budget,HILL-200_runtime_mean,HILL-200_runtime_std,HILL-200_tier
SS-C,1512,0.639277439838728,0.22083642297408462,30.0,0.13404654264450072,0.02347156131230488,2.0,0.6308645653218223,0.2188088956367363,50,0.34407838582992556,0.05720258199902577,2,0.5021714828385277,0.29878932508279016,100,0.6235861420631409,0.09051310160401324,1,0.33923854493602235,0.3114364940643674,200,0.9853702664375306,0.16616071587517178,1,0.6985304710730957,0.18394316906493136,30,0.08341333866119381,0.02931122406014659,2,0.6923771239125831,0.18484567417472825,50,0.11433206796646116,0.029351734559685212,2,0.6633107053201399,0.22077689923018037,100,0.17300136089324947,0.03089491035555376,2,0.6526082528740179,0.23857286530077204,200,0.29419214725494386,0.05850993749853215,2
SS-D,196,0.47323897718346936,0.037024732797134814,30.0,0.19628195762634276,0.015801966762016017,2.0,0.467815286865444,0.022758619702337522,50,0.22505493164062496,0.02201112690815755,1,0.45887146244919536,0.018614214055063992,100,0.573096776008606,0.05674976958702264,1,0.45194755163673417,0.015961321667822347,200,1.3793777227401733,0.15562040353054946,1,0.4911665287648301,0.05469483446293086,30,0.07844039201736445,0.027332171887866786,2,0.47859699566902714,0.021785814169990113,50,0.09432495832443233,0.027211214251969287,2,0.4719765255157705,0.02197238560254877,100,0.15729255676269527,0.026345158446383722,2,0.4633893832944153,0.026522882706847446,200,0.2871424198150635,0.05093730187661558,1
SS-E,756,0.26426295920174775,0.06992907100399126,30.0,0.2043468832969665,0.02226308651040924,2.0,0.24288233603214282,0.0748284130423543,50,0.4186155080795288,0.03573207132282644,1,0.22290314742063533,0.08098953341120606,100,0.5957010149955749,0.04297282967982075,1,0.2088731036215583,0.0816779384110433,200,1.1674789547920228,0.07494835613728122,1,0.31134895686266656,0.04923294161866766,30,0.05927748680114743,0.019584840742570313,3,0.2835625818459758,0.06269597536848052,50,0.10371173620223995,0.02818388312076574,2,0.2689130631489901,0.07189095031933782,100,0.22476558685302733,0.036073751981159946,2,0.24046433305916998,0.07873686473872513,200,0.32321197986602784,0.06067867416846361,1
SS-F,196,0.4802245371443449,0.04662565396587473,30.0,0.13202980756759639,0.011183205400232907,2.0,0.4611863893517665,0.012059087302481418,50,0.227750027179718,0.02280888457184339,1,0.4534244060021878,0.016102226866708882,100,0.6600197792053223,0.05049565358568273,1,0.4490416341862768,0.01639488750173355,200,1.097209131717682,0.14232819200987423,1,0.4916973603431945,0.06592817595967128,30,0.07522102594375606,0.02701519833829698,2,0.4735468377174098,0.02418998816678221,50,0.06675962209701534,0.019030315007106294,2,0.46518288805794467,0.02198088379533457,100,0.12234191894531248,0.01946255063542784,1,0.45690607900610436,0.019857240728967683,200,0.32636102437973025,0.06177823221268245,1
SS-G,196,0.4747235445637542,0.050044804777119485,30.0,0.19930661916732784,0.017256473090978462,2.0,0.4587985964110568,0.013934929312969685,50,0.34160164594650266,0.033566421594935086,1,0.4528935060691165,0.015424089884420934,100,0.45480722188949585,0.041214439467191805,1,0.4471280757636927,0.014042859360291692,200,0.8560697436332703,0.06123396966393207,1,0.4887030702300824,0.07310705680960279,30,0.04373298883438106,0.015313988480777668,2,0.47211668968041787,0.028136000922712026,50,0.07040252685546873,0.019832510838669826,2,0.4662094350198161,0.025604136634907067,100,0.11866778135299678,0.01963400898317546,2,0.45794815788500876,0.02536537950828095,200,0.3537232518196106,0.07213733298728542,1
SS-H,259,0.7828117869710506,0.15063716268002225,30.0,0.20028519630432123,0.026147577014626215,2.0,0.7621185962751353,0.15057903736637993,50,0.20855826139450073,0.02470500013123764,2,0.5857738979317586,0.21470456923681813,100,0.4029784083366394,0.06289258537039272,1,0.36975533412501727,0.18285952255819837,200,1.2755800843238831,0.21039289435133607,1,0.8276940172380927,0.11984231513635275,30,0.05243546962738034,0.014127941868824382,3,0.8227420233792826,0.12064767347062835,50,0.07529082298278805,0.016176162629369814,3,0.8073837340583815,0.12550388204632165,100,0.19287379980087277,0.04513767388665261,3,0.7590078080703213,0.19636373402494112,200,0.20183731317520137,0.05805081974210306,2
SS-I,1080,0.2608412156510439,0.09342861117459199,30.0,0.2590003848075867,0.025860796871720132,2.0,0.225109632673297,0.10931423285055236,50,0.34492374658584596,0.030014519193009376,2,0.18058031257408808,0.11698247354356749,100,0.5262516140937805,0.03350461683572176,1,0.13945054847863309,0.12036818031031778,200,1.862445890903473,0.11580218690600312,1,0.30865919203432857,0.15597073989247687,30,0.06883342266082762,0.012173298132116888,3,0.27691879600664826,0.10982545832197402,50,0.10811704397201534,0.0175167846200355,3,0.25819662993477455,0.0912660081172593,100,0.18638128042221064,0.018527403848067146,2,0.23572759604711627,0.09667914208260844,200,0.529547142982483,0.05916884399770343,2
SS-J,3840,0.17630657427113325,0.11424193291682025,30.0,0.21448096036911007,0.011621183353295927,1.0,0.15748174633399817,0.11081554452589437,50,0.48665422201156616,0.015323648734514557,1,0.14371524621094214,0.10733744106029294,100,0.6322149276733399,0.014525559890746614,1,0.12016296170298717,0.09318336941167157,200,2.5021026849746706,0.07419123763138875,1,0.2654002643660074,0.18887442089959616,30,0.0909175038337707,0.014589419091822374,2,0.19576087153257787,0.12906570979493048,50,0.15356602668762204,0.022727796297452987,1,0.1642763932313546,0.11317540965248749,100,0.536479115486145,0.07515615240764761,1,0.15998046398042165,0.11461994327037428,200,0.5270223498344422,0.056514965800645155,1
SS-K,2880,0.16410648106034073,0.1111340772796949,30.0,0.2868812680244446,0.022174565885920147,1.0,0.1508071544814521,0.10719604784431665,50,0.2850404143333435,0.018650457735281723,1,0.12040199989510558,0.07204740413990238,100,0.5752226352691651,0.02456398121022636,1,0.09375157473530446,0.03236671851361173,200,1.4776304721832276,0.19674655481626052,1,0.2686104895320047,0.18242491575612174,30,0.08276050090789791,0.014664147233854553,2,0.21554443763582026,0.16582980104635534,50,0.12632284164428706,0.02328262324379022,2,0.17788697895902247,0.15226608195131378,100,0.2348382830619812,0.034815722768197985,1,0.147500830712388,0.10390511623492213,200,0.6299428462982177,0.07859358183839396,1
SS-L,1023,0.19269255166754748,0.062010178451516344,30.0,0.2487226843833923,0.015724033904763016,1.0,0.17520006158077617,0.0038171914604202516,50,0.3126865983009338,0.014051471206701574,1,0.17151760340610045,0.0034248029374543847,100,0.5865906119346619,0.023958244117502733,1,0.16986886184173858,0.0015713129408140222,200,1.0600860118865967,0.04888759321110675,1,0.272493813766026,0.14400156050487428,30,0.19464812278747554,0.02736997925390372,2,0.1980852087222782,0.08233087776349102,50,0.18670008182525633,0.023892318266106737,1,0.17056385998365525,0.0021929916370721507,100,0.2998141527175903,0.037954735851695585,1,0.16962500329965396,0.0014554832170880787,200,0.6668211817741394,0.07786460427612875,1
SS-M,864,0.011577829683351077,0.015680438446441996,30.0,0.3138403058052063,0.008229427494868423,2.0,0.006123216140397545,0.007139522270374394,50,0.5781103491783142,0.06492141258667908,1,0.0038587056976509154,0.00040016858424274593,100,0.8783405542373657,0.1539331729159991,1,0.0036142024822325494,0.00020897610371019144,200,3.860356891155243,0.03967716795060678,1,0.0052298536671299654,0.001865434347846339,30,0.2226095557212829,0.02446203217582832,1,0.004166906580766081,0.0006085468641582921,50,0.3748603343963623,0.03216494107680849,1,0.0036812857333074905,0.0005406678587016432,100,1.2761298060417174,0.11603702332620734,1,0.00340768343858996,0.00020345366692538507,200,1.225037693977356,0.09904717189954679,1
SS-N,53662,0.21577818832497747,0.06864197383151313,30.0,0.2025428056716919,0.005121302147289189,2.0,0.18708087669295206,0.053687377073376,50,0.470029354095459,0.05911067205704393,2,0.15899623252857448,0.04657197123836479,100,0.7822562098503113,0.06856704838822111,1,0.14075959098390692,0.028062329259146233,200,1.2387379288673401,0.13545024205993023,1,0.21262784620755681,0.060198397069477654,30,0.29552762508392333,0.03865623067091559,2,0.19849439213721468,0.052502302963288346,50,0.28143848180770875,0.01914633998658592,2,0.17274482689273485,0.039647504290713474,100,1.0905731081962586,0.05139233444772939,1,0.15677945026062845,0.039405696688879645,200,1.601854383945465,0.18498064903318526,1
SS-O,972,0.21495893225417784,0.03698692229813182,30.0,0.19449958801269526,0.00968495728608093,2.0,0.20792680090252466,0.03437247828671323,50,0.6139140009880066,0.033188543632579746,1,0.1931857191517106,0.007879068559343762,100,0.9108102917671204,0.028465907249466304,1,0.19022772255668902,0.008302312295499934,200,1.9697224736213683,0.17932349186285607,1,0.24131476775998154,0.05627517902536148,30,0.1672944188117981,0.01765943323218521,3,0.21635638702685855,0.03612695861116857,50,0.33404468297958373,0.026738741857426206,2,0.2009257261679826,0.021064052718102286,100,0.501523244380951,0.05025023232984772,1,0.19836455259314806,0.022062541331696814,200,0.8756244301795959,0.08591702173077348,1
SS-P,1023,0.19269255166754748,0.062010178451516344,30.0,0.257009482383728,0.01591116380717771,1.0,0.17520006158077617,0.0038171914604202516,50,0.32369800806045534,0.02014358643264863,1,0.17151760340610045,0.0034248029374543847,100,0.6070409655570984,0.04985992769924346,1,0.16986886184173858,0.0015713129408140222,200,1.039429259300232,0.04768852310242338,1,0.272493813766026,0.14400156050487428,30,0.11477649211883541,0.015431217596744625,2,0.1980852087222782,0.08233087776349102,50,0.2482474684715271,0.02844303863445708,1,0.17056385998365525,0.0021929916370721507,100,0.32053629159927366,0.042367341290571695,1,0.16962500329965396,0.0014554832170880787,200,0.42939467430114747,0.050212582160472946,1
SS-Q,2736,0.06594859241768308,0.016602180323209134,30.0,0.37897697687149046,0.019029808579433236,1.0,0.06457430461210341,0.016661025974973737,50,0.6394822716712951,0.03140646269682704,1,0.05963380558913436,0.0021200657579805464,100,0.9426778554916382,0.03365762249250821,1,0.058406400229259435,0.001176193381341533,200,2.986336827278137,0.26024203194085666,1,0.08770668772033442,0.04019210643156788,30,0.2601407885551453,0.04279524777742901,2,0.07711786767489685,0.03437882899838604,50,0.42164055109024046,0.0600458313826138,2,0.0631634959228188,0.016444717627381835,100,0.868875527381897,0.11468888187344609,1,0.05858641055243933,0.0011486481072500558,200,1.1691670417785645,0.256668611621858,1
SS-R,3008,0.18287562089017997,0.01895075122516025,30.0,0.2145831704139709,0.02269214462578031,1.0,0.17731391906526842,0.009252413952734429,50,0.32630473375320435,0.013788815098733611,1,0.17382311523000804,0.008526387451792726,100,1.1260876178741455,0.09408602471167136,1,0.17131195484813816,0.008223747724600208,200,1.5129410386085511,0.16332939122938364,1,0.20661493103509515,0.053311895092535665,30,0.19426753520965573,0.028304057414417907,2,0.18365430891239976,0.021707126491996614,50,0.3086670398712158,0.028274994306836252,1,0.1750533013291075,0.009017828585686793,100,0.5244298696517944,0.05040140418411303,1,0.1745901434998383,0.009250057552844177,200,0.931206202507019,0.07473232080899184,1
SS-S,3840,0.25218889762399543,0.1280233347104708,30.0,0.2838741302490234,0.01269511756326217,2.0,0.21791592453176883,0.13514050816565235,50,0.5262935876846313,0.04400237509301937,2,0.17605820505423359,0.10924560133301536,100,0.8486270904541016,0.10010199807761923,1,0.12861774701421033,0.10233507534392164,200,2.15119811296463,0.19996196269898034,1,0.2795192624575271,0.12095423620740665,30,0.12951837778091427,0.021431662352540095,2,0.2517838613760608,0.12581932159998724,50,0.22780447006225582,0.03518034868303592,2,0.23658441633793842,0.13503547779928093,100,0.4137501358985901,0.05605268783278272,2,0.20517961109435373,0.14130450961461022,200,0.7851016521453857,0.07935136591863819,2
SS-T,5184,0.06049950955216689,0.03224227257486327,30.0,0.28086472749710084,0.01631070509965898,2.0,0.04369961185974581,0.02960728140603084,50,0.3217570066452026,0.015566859248604733,1,0.02707194387834257,0.01373164991593306,100,0.8262943744659423,0.11027172804993415,1,0.01915223219390907,0.004251728714005636,200,1.4884512662887572,0.17191521414806954,1,0.10075562867094061,0.0846330075411116,30,0.19087185859680172,0.032259532497333814,3,0.06307500606129965,0.029507717587672552,50,0.3029314160346985,0.04118561123886351,2,0.0424671702268054,0.026440508246717617,100,0.5530411243438721,0.06297258253305535,1,0.03235398450961198,0.022365334718634708,200,1.1087271213531493,0.1568220797758029,1
SS-U,4608,0.2626928484081834,0.0289334350811461,30.0,0.2051325917243957,0.0033456474180505206,2.0,0.2496094150107687,0.017649006292370237,50,0.7534345269203186,0.08196048963883973,2,0.2351952998959134,0.00552194915205396,100,0.6969855427742004,0.0073466134415249235,1,0.23160538829761262,0.001059794749122698,200,2.0055562615394593,0.18119905918271745,1,0.25980386310996684,0.0256269547741733,30,0.25128835439682007,0.01917862747191119,2,0.24416368677745687,0.014954740785286871,50,0.4129668831825256,0.02455957813708853,1,0.23377115553666647,0.0047176813990675685,100,0.5280614018440246,0.03206860463019173,1,0.23108969888281491,0.00033983637757605694,200,1.491435980796814,0.1696815085288128,1
SS-V,6840,0.16161920850093475,0.06277502953700423,30.0,0.4590098738670349,0.01251037951628325,1.0,0.15006697547746845,0.061785919397766356,50,0.5040653944015503,0.009962711174425829,1,0.13647540324167623,0.06903498291177786,100,0.6841758251190185,0.006710239060647608,1,0.12836913362739835,0.07089448475273298,200,4.275087726116181,0.2876039878167369,1,0.19790349525986484,0.08897585968336551,30,0.16225975751876826,0.009902907951441857,2,0.1538762132074427,0.08039155376411829,50,0.5082308411598205,0.03183683920177958,1,0.12955461663689485,0.0734113821534048,100,0.6663959741592407,0.048136941215463865,1,0.1285164413406739,0.07355271032289247,200,1.8372167825698853,0.1429496529220475,1
SS-W,65536,0.33235379018917854,0.03049110305021406,30.0,0.38813055753707887,0.005463687157789967,3.0,0.3168631146571787,0.026173825864403668,50,0.33576384782791135,0.009535433062260379,2,0.29870020513933404,0.02119428276646233,100,0.8595585584640503,0.01490421239491271,1,0.2881130262933219,0.018327048266289645,200,1.7326285719871521,0.043256477679947426,1,0.33941949894741275,0.031248443214176372,30,0.3015756726264954,0.021260636334815623,3,0.3169624550196718,0.02922802409485391,50,0.533090615272522,0.03627348522744084,2,0.29756306474534855,0.020943939974768667,100,0.9112861633300782,0.08083884926789936,1,0.28211410819763444,0.024131970338694013,200,1.7317648530006409,0.14226069544866424,1
SS-X,86058,0.29465220561279865,0.08947544694409913,30.0,0.34245847463607787,0.015152732728119239,2.0,0.2681034461594439,0.07135428012004626,50,0.5737451672554016,0.021172471504772864,2,0.22952082418605252,0.03482798762527817,100,0.8365619063377381,0.01726934680702075,1,0.21341120897966123,0.0171992179884704,200,2.3837687134742738,0.05304640143610964,1,0.3055065223544683,0.09250570780562646,30,0.13277922868728634,0.018972640059567406,2,0.27499746445112105,0.08116063730738331,50,0.38021681308746336,0.04379971023673785,2,0.22989685851718272,0.03213699202125994,100,0.6717222571372986,0.0713129068759143,1,0.21799775751059874,0.01074707120160911,200,0.8008863091468811,0.10500220951321786,1
Scrum100k,100000,0.3681736990770715,0.03064379017195612,30.0,0.6257318377494812,0.12923924327019465,3.0,0.3477528082930258,0.027201824503431317,50,0.7962226152420044,0.05525655277985092,2,0.33202429079784007,0.013986120918069077,100,1.3702692866325379,0.15122578823773797,1,0.3228815942958991,0.01052134423425424,200,1.4225525498390197,0.005952582280466734,1,0.3682443541965891,0.03579572106853639,30,0.4466184854507446,0.09823072268419393,3,0.3405186312579275,0.015598621664243131,50,0.5960716485977173,0.06191709472629999,1,0.32075132872376944,0.01444819147869228,100,1.147414255142212,0.096713257090642,1,0.3103515622590768,0.009063763477629064,200,2.530976152420044,0.14965457278228209,1
Scrum10k,10000,0.34361194380383847,0.030337793032446887,30.0,0.44890240430831907,0.011769826384838117,3.0,0.31581811953892663,0.02455969257637107,50,0.7365830421447754,0.049407451236033705,2,0.29779527795149163,0.016283411262157262,100,1.753946852684021,0.11952890895339542,1,0.28933055685032893,0.00909546228744195,200,3.4400776624679565,0.29619171876489714,1,0.3319449209695064,0.03437117740986494,30,0.42534626722335817,0.03262090811000657,3,0.3038755104986766,0.022658047392391526,50,0.7144116520881653,0.05577798667755262,1,0.29477868266043256,0.01890899003468997,100,0.9294272184371948,0.07121545238775552,1,0.2812862892641853,0.006204528504797359,200,2.0589779734611513,0.14548121888733376,1
Scrum1k,1000,0.29807343653739016,0.0319489369539783,30.0,0.526854681968689,0.0482878533725261,3.0,0.27547700677155695,0.019416493329446068,50,0.8199209332466125,0.0390357080248665,2,0.2607032510916618,0.013778320434852909,100,1.4103612184524537,0.1382382663370987,1,0.256442651652061,0.013081044232189034,200,3.2316444158554076,0.2166366498475025,1,0.30111700009400183,0.03853696094049627,30,0.4017841577529907,0.04927415036281718,3,0.279468171746048,0.023038511641142085,50,0.5169239044189453,0.04210714888108814,2,0.2617423178636963,0.0158897502428614,100,0.925571620464325,0.11756709029895555,1,0.24975766475746397,0.010869020905722202,200,2.0801400780677795,0.23604934948154113,1
X264_AllMeasurements,1152,0.022781025605600018,0.01894260554077055,30.0,0.15410279035568233,0.0057892091599642944,2.0,0.008662517270528074,0.01318447789879724,50,0.24572007656097408,0.008434810282933098,1,0.0026131887828926255,0.005371766549615307,100,0.31324105262756347,0.008752993370288252,1,0.0004894001142528,0.00011185872276279598,200,0.6094523787498474,0.013957425820920275,1,0.0253241720592551,0.04791625551614131,30,0.09802832603454585,0.01175014770175135,2,0.00513611183573077,0.010895874335998056,50,0.17780177593231197,0.017484780757662185,1,0.0004765379321070299,0.00014860108324011532,100,0.3105508804321289,0.02466965961701735,1,0.00043446595029294506,6.900761128979478e-05,200,0.45240795612335205,0.03737063001846361,1
billing10k,10000,0.3893678918879477,0.022055296548430928,30.0,0.6168684363365173,0.01154501273028624,2.0,0.37889065593297067,0.019938175555158807,50,0.8360231995582581,0.021923450271887687,2,0.36301242047821025,0.010357179259802401,100,1.6152424216270447,0.07540419896893766,1,0.3547839085016477,0.005317101040440206,200,3.2106614112854004,0.25927302140317454,1,0.39250916497773575,0.03095135853807903,30,0.3593801259994507,0.07248027632696262,2,0.3699629778921265,0.01386897083556349,50,0.7472831010818481,0.08024038165221817,1,0.3546459994392043,0.007850350668613743,100,1.3448378562927246,0.11574419396638934,1,0.35003954616992494,0.0025148664037541063,200,1.831230843067169,0.15162208656834913,1
coc1000,1000,0.37792566136053357,0.023500488095810707,30.0,0.5766576647758483,0.048299663023981,3.0,0.3628223502315277,0.021188390358337146,50,1.0476985573768616,0.07065074857773188,2,0.34300102521637754,0.01667523443080671,100,2.050748658180237,0.12323643950366775,1,0.32540153491293855,0.013207844985865889,200,3.6710066914558412,0.22614385768398343,1,0.3779483476128084,0.02057481905675121,30,0.3650899052619934,0.05674562113269435,3,0.36477725411646283,0.01868200761752031,50,0.6072708249092102,0.07110200451055296,2,0.3480212574871556,0.017855808152389664,100,1.3371408700942993,0.1263528143476881,1,0.332260535190969,0.012092127424835319,200,2.528926730155945,0.266166592677106,1
dataset120,5160,0.3132807961646197,0.03884522148962649,30.0,0.18155159950256344,0.0025431468254441744,2.0,0.28996061618120444,0.03320264239716295,50,0.23850351572036738,0.0032405123709464087,2,0.25777503464672585,0.03976233270259647,100,1.0626027822494506,0.03923808970163381,1,0.2122792748509661,0.04622442744995729,200,1.0349883437156677,0.01404314060613758,1,0.37594028479690234,0.1293307301038844,30,0.1041500091552734,0.01460560346939273,3,0.3161561715245539,0.08124173272032834,50,0.18837758302688595,0.019130230586966848,2,0.2682618766037883,0.05233607129868198,100,0.3350139021873474,0.0331234759907301,1,0.23664795378232886,0.036772942357036834,200,1.4039076328277589,0.11592528694926772,1
dataset600,5160,0.26778274670075364,0.035271676812513766,30.0,0.14012275934219356,0.000985172932107615,2.0,0.24487724393146415,0.03307333203612684,50,0.23008890151977535,0.0022110798815187043,1,0.21057320128809093,0.03090869312204308,100,0.4940327048301697,0.007460685186798424,1,0.1791517588105049,0.03112280623394325,200,0.929115104675293,0.006436370041196956,1,0.3218654503135754,0.10565723292139312,30,0.09005535840988155,0.012019302759838197,3,0.2709858324125565,0.032203463068218106,50,0.14799247980117794,0.015109946321544445,2,0.23309528176072297,0.04176731653893849,100,0.29968438148498533,0.023571419654418186,1,0.19839518378830492,0.041891084607102044,200,0.5548499941825866,0.04217229495748857,1
dconvert,6764,0.04471711680313757,0.02985467196397493,30.0,0.13611867427825924,0.002002780788822979,2.0,0.03607623257633911,0.02329044973695561,50,0.21776024103164668,0.002442543907054515,1,0.02749848320950799,0.018594832697090072,100,0.45490044355392456,0.0042658793939793814,1,0.022564741265074635,0.01712677758209068,200,0.9047106266021728,0.012533989161498798,1,0.05801892694263815,0.04010160710117807,30,0.11359132528305049,0.009029228113326678,2,0.03545505716672788,0.025139177018867656,50,0.18888731002807613,0.01482062562249978,1,0.029033608946242996,0.019456072178802915,100,0.35598440170288087,0.027228613329441934,1,0.026221841344648895,0.018883319615947892,200,0.6564049243927002,0.052404442060848044,1
deeparch,4096,nan,nan,nan,nan,nan,nan,0.00675188012750008,0.020396274612412158,50,0.24855000972747804,0.00861333479667709,1,0.0005144949040071708,0.002010413018803184,100,0.42904508113861084,0.011192452914198351,1,5.444560940785492e-05,6.6395729219473134e-06,200,0.8128867983818054,0.023733796209453737,1,0.04591857683076091,0.06644201083488539,30,0.0884598851203918,0.015776122657015976,2,0.01815450393879186,0.029895373550520535,50,0.1435925126075744,0.015452880012145658,1,0.0033588883026914188,0.014600684690121575,100,0.2594712018966675,0.028731588466178175,1,5.227665559967565e-05,5.015388888137607e-06,200,0.42476195096969604,0.05747955783558388,1
exastencils,86058,0.05570072499758434,0.01481352704248968,30.0,0.15017181634902949,0.007009090270084013,2.0,0.05067110649599997,0.0142522721964807,50,0.24119974374771114,0.00826498537297698,2,0.045862766246645134,0.011186814099676225,100,0.42888023853302004,0.009427414511590553,1,0.04276654639232702,0.013605806739942706,200,1.0187022805213928,0.05156275109679358,1,0.0581595933608957,0.023074619575143902,30,0.09978631734848017,0.014357068165865284,2,0.052563040379457894,0.021128496782305977,50,0.15202100276947017,0.017139861641098382,2,0.04734393391984781,0.015833447954415995,100,0.29111407995224,0.025901615900697558,1,0.04358051869503056,0.013783666611870126,200,0.5436044216156006,0.05644810416541226,1
javagc,166975,0.010389007232493214,0.00961501776162774,30.0,0.12247295379638667,0.0031793531019332073,2.0,0.00802657638473507,0.008259702094477721,50,0.20323456525802608,0.00477114546771772,2,0.006641620485600545,0.007472822505545479,100,0.4199267148971558,0.007984013836632525,1,0.00572829390661622,0.0073429139494721905,200,0.8300225257873535,0.0722191952997482,1,0.008979107611685199,0.007610782926818841,30,0.13899776935577388,0.017232994442103706,2,0.008107851484584526,0.007662961984155544,50,0.18754630088806148,0.005809257418549295,2,0.0061520929825925955,0.0075345970228245735,100,0.3838986396789551,0.07331273475533702,1,0.005435891511092224,0.00722298081450278,200,0.8065645217895507,0.16893965332932262,1
nasa93dem,93,0.46725805947018395,0.011641030104750582,30.0,0.4756139874458313,0.031203496705230323,3.0,0.45846251417125583,0.009498983561469759,50,0.4762158155441284,0.007449947296492309,2,0.4527694035680042,0.005546333073589624,100,1.4855311036109924,0.10574986835863202,1,0.4484778875770538,0.0042339342301741766,200,2.5184842228889464,0.23145661668553283,1,0.4693425602896372,0.011519951800510271,30,0.4714085102081299,0.04056410355489802,3,0.4587382370953568,0.008940985376634578,50,0.6582200050354003,0.057050523225864326,2,0.4507277379929726,0.005556477583105169,100,0.9768530249595642,0.14697344082092625,1,0.4471871926494274,0.004592713880307687,200,1.1370540738105774,0.24684472924787854,1
pom3a,20000,0.26641618945996026,0.06836331573886763,30.0,0.3939415454864502,0.007134492205678512,3.0,0.24526273011307573,0.061413450041338975,50,0.8699870228767395,0.048305594066367766,2,0.2079047854371286,0.0481852129569345,100,1.4793805003166198,0.08899795779711905,1,0.1686713950695047,0.032604420591204046,200,3.5725627064704897,0.1447945681787773,1,0.287123599636265,0.06886663737145246,30,0.19422460794448848,0.02369289898226946,3,0.2643646809237379,0.06914955135040174,50,0.4900230646133423,0.05601007279363785,3,0.23604959340051684,0.06260863137553122,100,0.7812430500984192,0.12338096927403874,2,0.19380977152329817,0.059859755839481554,200,1.4317395567893982,0.16114971452260182,1
pom3b,20000,0.27104668346881505,0.0524797684409123,30.0,0.3039580225944519,0.005156449467157039,2.0,0.25050376925593965,0.05214200568671805,50,0.789301586151123,0.03155229241254601,2,0.2122800452842072,0.04846427884396362,100,1.0136438488960267,0.013599541384911904,1,0.17700674575202163,0.04123385868199805,200,1.4447394967079163,0.20433408511182982,1,0.2888767645443153,0.061711084409500204,30,0.19272420406341548,0.024402192629323603,2,0.2682379772767717,0.05403695558220064,50,0.5785628080368042,0.05952621234736094,2,0.2305201736883197,0.050621397318478895,100,1.0906283259391785,0.08431574319790121,1,0.19422407822556265,0.05528455692521062,200,1.613126850128174,0.17910121734848847,1
pom3c,20000,0.4092295119482488,0.0510453553899728,30.0,0.6090188503265381,0.010008708280301115,3.0,0.38624907399282093,0.04347819673553883,50,0.5091585516929626,0.018825558434667353,2,0.35117473590345266,0.04538855862899853,100,1.0801650881767273,0.03395120447705701,1,0.3188435272683294,0.04230231963246035,200,1.4609736680984498,0.22822558668361445,1,0.4225914594552867,0.048762490624817086,30,0.30680606365203855,0.0409548395945631,3,0.4039079426916585,0.04909405833037055,50,0.4584723234176636,0.05370846137732085,3,0.37737135288134793,0.0437673539275405,100,0.9460734009742737,0.10165792908105509,2,0.3353933983206278,0.04527508693182465,200,1.5383203983306886,0.18150380884381195,1
pom3d,500,0.2633590666797618,0.05042372790817013,30.0,0.30539779663085936,0.0035330739493121717,3.0,0.24219678840094847,0.0433944487398261,50,0.9601845145225525,0.009622169030789794,2,0.19935767691865108,0.029883584429102973,100,1.9882451295852661,0.025977011179223693,1,0.16685128189700343,0.02527005367316423,200,3.7570621848106383,0.0657673060225773,1,0.2814226481814068,0.04926872147112281,30,0.3659224271774292,0.04667432517606157,3,0.2639884990364444,0.05016829241563331,50,0.4763624548912048,0.05045003929572686,3,0.22908414401321933,0.0489424385639472,100,1.1319665431976318,0.09691734468837125,2,0.188802570554977,0.04106258910637447,200,2.505405235290527,0.1877593098413699,1
redis,4400,0.5008623807689971,0.02859871186466925,30.0,0.09134240150451654,0.004216913321350041,3.0,0.4865367758810165,0.02787568380144387,50,0.26240288019180297,0.015334552821745711,2,0.46094191409845847,0.0321219905401562,100,0.592693281173706,0.02190427690966831,1,0.4397886651102246,0.031656572981981775,200,1.1614202022552491,0.04598848146376371,1,0.5146541344165189,0.02623394015481008,30,0.056830704212188665,0.01048057792754056,3,0.5013594301999333,0.026189880382701883,50,0.17714343070983882,0.028232452215054715,3,0.48120873751120213,0.02682509863864563,100,0.33343111276626586,0.043081004634845065,2,0.4629519806571435,0.025569765132944473,200,0.6653098106384278,0.06018102486477195,1
