Dataset,Rows,SA-30_mean,SA-30_std,SA-30_budget,SA-30_runtime_mean,SA-30_runtime_std,SA-30_tier,SA-50_mean,SA-50_std,SA-50_budget,SA-50_runtime_mean,SA-50_runtime_std,SA-50_tier,SA-100_mean,SA-100_std,SA-100_budget,SA-100_runtime_mean,SA-100_runtime_std,SA-100_tier,SA-200_mean,SA-200_std,SA-200_budget,SA-200_runtime_mean,SA-200_runtime_std,SA-200_tier,ILS-30_mean,ILS-30_std,ILS-30_budget,ILS-30_runtime_mean,ILS-30_runtime_std,ILS-30_tier,ILS-50_mean,ILS-50_std,ILS-50_budget,ILS-50_runtime_mean,ILS-50_runtime_std,ILS-50_tier,ILS-100_mean,ILS-100_std,ILS-100_budget,ILS-100_runtime_mean,ILS-100_runtime_std,ILS-100_tier,ILS-200_mean,ILS-200_std,ILS-200_budget,ILS-200_runtime_mean,ILS-200_runtime_std,ILS-200_tier
SS-V,6840,0.17124870011610527,0.05277858784514156,30,0.30365262031555174,0.003394880311628972,2,0.16706980495803653,0.050801784696135194,50,0.6267531871795654,0.004866760701858562,2,0.14636698275071808,0.058182063079054325,100,1.4655983448028564,0.07242456139994685,1,0.14261841653590007,0.06199769963782965,200,2.712610328197479,0.02748701064762892,1,0.17610144078401463,0.07852691946482002,30,0.2688171863555908,0.005734264207661221,2,0.16036543784135446,0.05800725160694855,50,0.4648999810218811,0.05947888346464425,2,0.1501176765721343,0.055914754614688575,100,1.404408371448517,0.0776705727716073,1,0.13783219292711987,0.06751287775228801,200,2.6598796367645265,0.08541055557787793,1
SS-W,65536,0.3534989656650763,0.026382210367785253,30,0.3959074139595032,0.006405968957463631,3,0.34337677133858807,0.024669509942918545,50,0.4118699789047241,0.0431452104175066,3,0.31180390403317243,0.018460221606747335,100,1.229219377040863,0.02613436382323036,1,0.2866465284746941,0.014941538532318426,200,1.7228885293006897,0.05744473638762902,1,0.32958549535936077,0.02668277309408234,30,0.346381413936615,0.02740327840602276,2,0.31054405721055844,0.025621996518056526,50,0.6523345112800598,0.011382407385505857,1,0.2994577652330551,0.02012641709088079,100,0.9726238965988159,0.08627175689277097,1,0.2910229748267987,0.01766695089062361,200,1.6471792340278626,0.15554336110427153,1
SS-X,86058,0.3331158008474755,0.09329199477875037,30,0.4008092522621155,0.01917181710225449,2,0.2620573968263101,0.07414618711511581,50,0.5528271913528442,0.03599173658030474,1,0.2251337431778114,0.04200039924455021,100,1.3040897250175476,0.0258376227307251,1,0.2106009817455401,0.02060167948964145,200,2.3379547238349914,0.06177855892089862,1,0.28410267079974083,0.081194164430863,30,0.3301112174987793,0.013932989951957617,2,0.256428635401126,0.06528874305237137,50,0.4515152335166931,0.017714898561241324,1,0.22777759775560727,0.032723856808764155,100,1.0548170328140258,0.06258459633623731,1,0.21843844927754055,0.01118544493894872,200,2.2369452118873596,0.0661734614111761,1
Scrum100k,100000,0.3916788133042206,0.029702155198427276,30,0.4848306655883789,0.039011386494831046,3,0.3855183875092562,0.023009051618225248,50,0.35273768901824953,0.0042501284690006115,3,0.35976432845633094,0.030181878540455016,100,1.6423726797103881,0.13263054129114046,2,0.3239440998352633,0.015483142669479047,200,3.327984130382538,0.232625930117618,1,0.3838368877776487,0.0354741223380142,30,0.490466833114624,0.09867914859628091,3,0.3632255056393719,0.02875727643383529,50,1.0026291489601136,0.02046531159660133,2,0.34135321541059416,0.023635355184291523,100,0.6947786569595337,0.007273920884648317,1,0.3259683315744925,0.01334165910931333,200,1.3942192196846008,0.01727714501637813,1
Scrum10k,10000,0.36601673079983255,0.03427722205046529,30,0.304113495349884,0.005937922820783383,3,0.34380374635348754,0.03159029948980925,50,0.803650164604187,0.05248449050703287,2,0.30538448661174045,0.021098264453037134,100,1.7607282757759095,0.1476280470114908,1,0.2880473369632451,0.009282762750380225,200,3.764759933948517,0.10191233387451668,1,0.3460851282963367,0.042416665191864225,30,0.4880827069282532,0.014403076031940066,2,0.32422338102490744,0.03315420456497993,50,0.8127707242965698,0.07954535291040996,2,0.2996633008094659,0.01785504075244742,100,1.0160063743591308,0.01580974210432587,1,0.28785229888664804,0.008508892469699271,200,1.4814831495285035,0.22847421271570434,1
Scrum1k,1000,0.33311479262585586,0.03565517742345947,30,0.631641960144043,0.04413751004167734,3,0.3168174923307172,0.030695596456316917,50,0.6319309830665588,0.08470245787398581,3,0.2879481045188813,0.021398775535847576,100,1.9560974478721618,0.06412638144393855,1,0.2541630095625231,0.011981757259768498,200,3.6353055477142333,0.09712587523953624,1,0.3178082003042758,0.03854733170855852,30,0.5260660767555236,0.026214057826652336,3,0.2967940246233701,0.023939388357428724,50,0.7934246301651001,0.019677587824786943,2,0.2731192352246113,0.022727067623076656,100,1.3717976212501526,0.025995449967693304,1,0.2584425899275674,0.014799040386833088,200,1.438103973865509,0.25177467261262404,1
X264_AllMeasurements,1152,0.03388120019427178,0.02774122692492726,30,0.09950158596038813,0.0013152226311034286,2,0.019143474224899145,0.014138290907071615,50,0.29213926792144773,0.01726556969314053,2,0.0072236683251440835,0.00806654995593304,100,0.4778184175491333,0.008839208246810068,1,0.00062606085450333,0.0007298365446657581,200,0.8897751569747925,0.019901544598960274,1,0.02237424152819286,0.036616249258496034,30,0.09470289945602414,0.0033815832304998077,2,0.012399117408764785,0.019464432370218405,50,0.20779103040695185,0.008275678232706684,1,0.002485394309426345,0.004698453072434107,100,0.5511059880256652,0.014777173785265371,1,0.00046192673845466497,0.00010535870142233473,200,0.8364465355873107,0.017517083860172228,1
billing10k,10000,0.4147244405318527,0.030492546326354435,30,0.6140600085258484,0.0067428027402292425,3,0.4009497920042403,0.025973706480325234,50,0.8234175682067871,0.04360558222932036,2,0.3735582376926919,0.014594427542250524,100,1.675132405757904,0.12528549325512262,1,0.35516824518231316,0.009689554590940093,200,3.26566059589386,0.17202109706589241,1,0.38791317509250967,0.023632362189411286,30,0.5889707207679749,0.022533139384083203,2,0.3770557956529155,0.019357985422759585,50,0.799821960926056,0.05219247445945604,1,0.3693016125086391,0.017042907389900108,100,1.4640637040138245,0.05658919488862859,1,0.35816181712952744,0.008717639335837473,200,3.713256824016571,0.08278979632538783,1
coc1000,1000,0.37592718752641463,0.02160915254236998,30,0.8950859665870666,0.03646525064167333,3,0.36921586777259446,0.0155067782444426,50,1.2609431147575378,0.04465263411545951,3,0.35235860331580515,0.013230960006819286,100,2.6234763264656067,0.25866332752463816,2,0.3114200927036401,0.011282179953715235,200,4.867009854316711,0.380858950888903,1,0.38043896777268743,0.028689883448458967,30,0.43809261322021487,0.037454752218015086,3,0.3693345195249762,0.028646183515473305,50,1.7830512166023254,0.15778072944197077,3,0.3553138426907964,0.021274546096541943,100,1.63279070854187,0.08930345253497017,2,0.3401908008549187,0.015659186886183042,200,3.9141865015029906,0.19435188710067372,1
dataset120,5160,0.3412941914090811,0.06653297925770531,30,0.1836579799652099,0.002731099542981552,2,0.3151958140919538,0.05276076415262492,50,0.23397216796874995,0.004734246527022475,2,0.2665235515913825,0.04611678997505588,100,1.143351185321808,0.07668214952466448,1,0.2061333714284082,0.03408750897800931,200,0.9691847443580628,0.01138842235275014,1,0.32696690292958674,0.07648915134051566,30,0.1850659012794494,0.0038701486614110643,2,0.3049632675127161,0.05286608645075702,50,0.2536808252334595,0.004091821384316776,2,0.26412436717694077,0.03176589868622913,100,0.5650979518890381,0.01711823198074985,1,0.24191621743194885,0.028106895706289995,200,1.0419685125350953,0.011584462819643754,1
dataset600,5160,0.3147044259457862,0.10234365709588888,30,0.14087314605712886,0.004100838339568556,3,0.26492260210120117,0.036451794307634275,50,0.23341652154922482,0.006207897728230705,2,0.24004937606253404,0.03792350174957535,100,0.46831531524658204,0.007137411079592174,1,0.1891990800758409,0.0390985489877624,200,0.9236744284629822,0.01269266380747283,1,0.27599929792322403,0.044364241443200995,30,0.1429294943809509,0.002817263354743313,2,0.262515665930217,0.04220772513002663,50,0.24171979427337642,0.004255114107726746,2,0.23343322582689066,0.0275887963465333,100,0.4814109206199646,0.009059521787121438,1,0.2101034989820981,0.035256840047373804,200,0.9585076212882996,0.017455764989321148,1
dconvert,6764,0.042882276747663726,0.029588349749450436,30,0.13723150491714473,0.0021432490606980072,2,0.033831661345154376,0.020011483066310988,50,0.22084429264068603,0.00288764200907876,1,0.02978845790227625,0.01913849419357628,100,0.4516404390335083,0.007242393100729581,1,0.027876434174834142,0.01880539502688538,200,0.9237192153930665,0.008867664030193475,1,0.0474273063784265,0.04246350960033196,30,0.1386532425880432,0.0035956515526746717,2,0.03418118430362338,0.0263141395462459,50,0.22139487266540522,0.004482409727869534,1,0.027940257970314648,0.01964443589593917,100,0.461888325214386,0.008060291564636952,1,0.024491918552172143,0.01850019536464234,200,0.890171480178833,0.012919250565266969,1
deeparch,4096,0.028548971484099107,0.0448208698186216,30,0.12898710966110224,0.0021749838056032197,2,0.012196769127322264,0.02718939284829995,50,0.25224578380584717,0.005833497928725438,1,0.0005724100691744838,0.002012291490839762,100,0.45322266817092893,0.009488960166428868,1,6.411480887445945e-05,1.8488515362014897e-05,200,0.792290985584259,0.020825241036784493,1,0.035495985753724174,0.04252112244297735,30,0.12643748521804807,0.00434028749300739,2,0.007498983744417301,0.020805460675389048,50,0.2314341306686401,0.007230940662849333,1,0.0006236184811021626,0.0019295532173007504,100,0.41142457723617554,0.011517852992700587,1,7.395417255944182e-05,5.655493060674742e-05,200,0.8352646350860595,0.020635151102152357,1
exastencils,86058,0.06175222915907502,0.020886512328547914,30,0.09997678995132443,0.002706993912363742,2,0.059358420618752364,0.02004061023715667,50,0.16941035985946656,0.004312278952743342,2,0.052959609193204846,0.015545354849463367,100,0.5045830130577087,0.010941221890700346,1,0.04595765873843362,0.01316858780294965,200,0.9398484706878663,0.12369727749958306,1,0.07349967046359013,0.038528795055375854,30,0.14324085712432857,0.010783395036020122,2,0.052424047838722766,0.020248889972950566,50,0.22882509231567377,0.010603181235759155,1,0.0449025227546913,0.01639580826709316,100,0.4176099538803101,0.045433035607600016,1,0.04260944950298205,0.015320405870027178,200,1.0072587966918944,0.05590988852720187,1
javagc,166975,0.010862783050499347,0.010144043026148266,30,0.16843733787536616,0.11897872106070255,2,0.009142695524101166,0.007958805586635653,50,0.24327695369720453,0.015805077409775645,2,0.008542851797877307,0.007910372383127287,100,0.48333148956298827,0.04908267287231863,2,0.005633127273249409,0.005505213047315732,200,1.003691065311432,0.12329760929929766,1,0.009391065967347699,0.008498854200667842,30,0.14863122701644899,0.015879813136862944,2,0.00805848917721853,0.007566821999454196,50,0.20824543237686152,0.008261487636915104,2,0.00630955332759255,0.007505931590870118,100,0.5114238739013672,0.1500922361126488,1,0.004654097380312314,0.005219017067007855,200,1.2965519189834596,0.1306214590108994,1
nasa93dem,93,0.4800007126183082,0.012605637526628924,30,0.5810405969619751,0.0022670243150327224,2,0.4748952813668823,0.009011787950335566,50,0.9738184809684753,0.005816026096129624,2,0.46457083303519625,0.00853427570467176,100,1.310547947883606,0.1583153196024004,1,0.4490004642698714,0.00491738450418137,200,4.116175508499145,0.20734372884190952,1,0.47240064836327395,0.01539986540108868,30,0.5026669144630432,0.015411916623953033,2,0.4624360654414669,0.008914610638521244,50,0.8576456069946289,0.04877510502267504,1,0.454099999474778,0.005892982978552203,100,1.0049378395080566,0.021187646716168303,1,0.45088088702082363,0.004773451535732325,200,4.019863760471344,0.036985766949775886,1
pom3a,20000,0.2837165230597131,0.06384919327387478,30,0.4995631217956543,0.04156204181645993,3,0.269028761136923,0.05587543891089767,50,0.8931915163993835,0.036384143492000566,3,0.22594908015572016,0.052505048694782425,100,0.9795475840568543,0.07899012672832105,2,0.1545369859719202,0.03943742261456789,200,1.5130144476890564,0.249981570808798,1,0.27868266942441455,0.06313210361194745,30,0.7137449145317077,0.06586586790790011,3,0.2482525366936395,0.061565058220914286,50,0.5500254273414612,0.026961113392491243,2,0.2043525781919775,0.05056758243673466,100,1.4660250067710876,0.11235158704639694,1,0.15991935099852767,0.019584749590652744,200,3.2570779085159303,0.17423151146707808,1
pom3b,20000,0.29107816357686467,0.05310519089088461,30,0.3042394995689392,0.019366445698438282,3,0.2776860622797449,0.04817111126968048,50,0.7424765825271606,0.042188912226263205,3,0.24435968726596374,0.050697104750399465,100,1.512366282939911,0.09669582949517672,2,0.16697160991060844,0.042182163045828454,200,2.5144490122795107,0.2727034865512423,1,0.27723400230274875,0.06073379560484942,30,0.3112800598144531,0.006798200484224636,3,0.24869482447308283,0.06054034657449401,50,1.0442393660545348,0.03209615714190776,2,0.20691003626289312,0.046665230634230774,100,1.6966169118881225,0.08038257287508861,1,0.171369824835243,0.036124089268475115,200,4.295716857910156,0.13887967107323473,1
pom3c,20000,0.40915537879574115,0.06333981070907524,30,0.33460179567337034,0.014556318638176718,2,0.39798987508052264,0.06279676035388805,50,0.8974965333938598,0.08037039026138641,2,0.3816720133884139,0.05298811997926675,100,1.2869213700294495,0.12524044661257164,2,0.29879735394227347,0.037012881931092034,200,2.649526906013489,0.18118541723471843,1,0.40849493505975143,0.037153732835114354,30,0.30251905918121336,0.012120232259942756,2,0.39103581414753563,0.03632985021597535,50,0.4931881546974182,0.012440000375212071,2,0.35462635272859677,0.038952957249572304,100,1.9260126590728759,0.05923779418873851,1,0.3143556968530762,0.03876460866524585,200,3.925555098056793,0.12119651083970052,1
pom3d,500,0.2743362724161539,0.05161396245723163,30,0.2981900691986084,0.0038133995157592763,3,0.2608843263990284,0.03402563977390051,50,0.6711335182189941,0.011038939182272523,3,0.22843318959474282,0.0452055456895764,100,1.3260079264640807,0.16630996047590568,2,0.15916659868960287,0.02774989684533623,200,2.9982826709747314,0.32159549366376755,1,0.2536824530168066,0.04676987366797858,30,0.29629653692245483,0.004638884701108885,3,0.22648043253623826,0.03325702474531219,50,0.6971796035766602,0.012246242240423429,2,0.20000416272824656,0.034319488001105146,100,1.9293925642967225,0.034938478161091094,1,0.1681252184882593,0.0251874012801689,200,1.505104649066925,0.2370876490769671,1
redis,4400,0.5087311619964319,0.033180517186017104,30,0.1990182518959045,0.0101124627172419,3,0.505666290745591,0.03227334230347252,50,0.2988329529762268,0.00763129585617046,3,0.4946420618155668,0.02860774736650422,100,0.5947053909301758,0.016309847049508594,2,0.45868480596653427,0.032643215844364186,200,1.157249116897583,0.028160998757496936,1,0.5016039738637876,0.02710398322567932,30,0.09242167472839351,0.005645743846717918,3,0.4888932505585185,0.02381780809784566,50,0.21772701740264888,0.013293895535305182,2,0.47123282676726747,0.031438338698985616,100,0.5589842796325684,0.034228842643343575,1,0.4564860010090731,0.03305877294949732,200,1.129961371421814,0.04289222937388108,1
rs-6d-c3_obj1,3840,0.2760524567957659,0.24494386915771052,30,0.09512212276458737,0.006194617152965168,2,0.2499418624830009,0.2298256916425171,50,0.16077126264572142,0.0073394089008996235,2,0.21391516223319162,0.2088782920192435,100,0.33624404668807983,0.012476534109421794,2,0.1258084894905573,0.18603255783768854,200,1.1183901309967041,0.02879117869599327,1,0.250964368370237,0.23622689457283133,30,0.19490693807601925,0.014055993775549785,2,0.19709547200947639,0.20736309362334351,50,0.23723850250244136,0.009208264230703634,2,0.14785310891346543,0.1845798690934077,100,0.5506619215011597,0.022509521241081135,1,0.10401131682677545,0.14997200769755842,200,1.0485873699188233,0.04686934327074397,1
rs-6d-c3_obj2,3840,0.00635675669527083,0.004989229106794796,30,0.1544316172599792,0.007014169332845877,2,0.005891304380213531,0.00488469844217749,50,0.23700929880142207,0.006774571740225408,2,0.004883350102764274,0.004933411063447052,100,0.3144684314727783,0.006613493196453187,2,0.003750945179695293,0.004601345397747524,200,1.1045854449272157,0.02863889030344994,1,0.0054148722366416215,0.004458317390900506,30,0.15348688364028926,0.009496877883365054,2,0.005095002027109238,0.0046994696374128815,50,0.33480613231658934,0.02021818700676924,2,0.004137463084844773,0.004114290885212394,100,0.30583618879318236,0.011521653684224429,1,0.0035076333415719847,0.0038610319619760236,200,0.6150692343711853,0.028121157789124742,1
sol-6d-c2-obj1,2866,0.023031372811071586,0.009494506984233266,30,0.14316030740737912,0.006209562159121616,2,0.02187297510810212,0.008147468645157599,50,0.28627954721450805,0.011717335982053123,2,0.0201073184815545,0.007614430060487657,100,0.3118897318840027,0.00892401645180825,2,0.017732510486920185,0.005238873812180216,200,1.00124990940094,0.0293421362313442,1,0.01983540759000107,0.008548422336651243,30,0.16031893491744992,0.0093624737738752,2,0.019016786275786283,0.007844157773679467,50,0.21640582084655757,0.012137946817172384,1,0.017138611891115606,0.006070128136172227,100,0.575423800945282,0.022468595910735734,1,0.015580099035950848,0.0021117276336856763,200,1.1139692187309265,0.04636001235663059,1
storm,1557,0.017827578392186585,0.051926837700349934,30,0.14751183986663813,0.004394195783041866,2,0.017515116701152432,0.0515564760883169,50,0.2854703664779663,0.007186317264907908,2,0.016558724016215994,0.05093552758925553,100,0.5351594805717468,0.0166636196117423,2,0.002300283314391527,0.00518321913038268,200,1.1854283690452576,0.04075135200839201,1,0.026583612760617263,0.06413182380988627,30,0.16832121610641476,0.007569664406032836,2,0.02579265797425963,0.06438588267700936,50,0.27747756242752075,0.010452373326714405,2,0.023980769461117636,0.059912097768809104,100,0.31501643657684325,0.006598408998106694,2,0.0016146763642833667,0.004351777847675349,200,1.1271624207496642,0.027649592947532692,1
wc+rs-3d-c4-obj1,196,0.2537130281785558,0.1610240121373035,30,0.07234903573989863,0.010108990427153415,2,0.24047371735697864,0.15640007298235142,50,0.12335395812988278,0.01748749245159151,2,0.16167832364846602,0.11729713113013443,100,0.36916494369506836,0.053809091659468324,1,0.13372493733593252,0.11407984326604619,200,0.7087391018867493,0.1355201388534646,1,0.1961170200914591,0.1253391797989271,30,0.10205775499343868,0.01555201766421622,2,0.16723946140817503,0.12341245403998694,50,0.1850491642951965,0.026442569211741963,1,0.13339357876876146,0.1185723897957412,100,0.3325871467590332,0.04821597205365022,1,0.07526454125660653,0.07965845200628432,200,0.597919762134552,0.08717560696951616,1
wc+sol-3d-c4-obj1,196,0.2536294288677504,0.1528669876269035,30,0.10804049968719479,0.017143401269372336,2,0.22352242113136386,0.11303113864405451,50,0.19177643060684202,0.03027046291899619,2,0.17345780568662023,0.12186008155189551,100,0.3457515835762024,0.04957718626369108,1,0.13014527158238948,0.12154678000954157,200,0.6752331137657166,0.13251007238667328,1,0.19286512223085156,0.13384752609913406,30,0.11133569478988643,0.016966486421824956,2,0.1626265111106942,0.12990419582316032,50,0.20339599847793574,0.03120251157456873,1,0.13726503463643222,0.11889699571380384,100,0.20963760614395138,0.03464068392824083,1,0.10247141930975534,0.10418577009472277,200,0.6283377051353455,0.09130969567414503,1
wc+wc-3d-c4-obj1,196,0.24708265055792927,0.15174135237671318,30,0.10719799995422359,0.018174911955639864,2,0.22381529738956654,0.15430827008026107,50,0.11773128509521483,0.01846249264414041,2,0.1813510272998659,0.11844866227470255,100,0.4098220467567444,0.06587647655505781,2,0.13041757452577654,0.11536165730229445,200,0.6043151497840882,0.1275023649830918,1,0.19910680963327004,0.11393751235269031,30,0.10827621221542354,0.016786749848822224,2,0.18297990977548714,0.11691469941676783,50,0.15276678800582882,0.020672931406767046,2,0.14025009248900255,0.12417874027530591,100,0.20997226238250727,0.028274180274986967,1,0.08572438248396294,0.10001559776167429,200,0.40558884143829343,0.06013662692510794,1
wc-6d-c1-obj1,2880,0.25442728325913133,0.18403551171537916,30,0.1419876098632812,0.00680294132889085,2,0.2162744511530697,0.1694989802462324,50,0.14926306009292598,0.006364048345260379,2,0.15050101818180958,0.13905241846947405,100,0.4678757071495056,0.016800314418683255,1,0.11981513343159422,0.09901914695537442,200,1.198223853111267,0.038929531700997555,1,0.21922790938323305,0.1807380935523298,30,0.12072556018829342,0.013540667388926463,2,0.20404053732949884,0.17250841965142652,50,0.19473210573196412,0.016258050554875236,2,0.1285716010007676,0.11862370102018079,100,0.521630871295929,0.032949165704834485,1,0.10424815697084515,0.08621342363756125,200,0.7913122415542603,0.05440777581437002,1
x264,53662,0.31837671712476767,0.13125821724991948,30,0.15685077905654904,0.002786486778931284,2,0.3031943600030057,0.11076935339309306,50,0.311688232421875,0.01356239857571777,2,0.2523902008489963,0.05898536511645451,100,0.6562514662742615,0.02525561140527867,1,0.207631212718722,0.055653463781278875,200,0.8214250087738038,0.11759929479061054,1,0.29215346973429723,0.08935454860916542,30,0.1521569013595581,0.006944503719855002,2,0.2704159011076587,0.08302495321864485,50,0.2318599462509155,0.009021406301015463,2,0.23951796563447197,0.07140741889451477,100,0.32337619066238404,0.00614564940069248,1,0.19732992875226812,0.042873168102051856,200,0.8633301854133606,0.011927038898928244,1
xomo_flight,10000,0.17451657459900033,0.08266727624078998,30,0.37825827598571776,0.06201579564017871,3,0.164265113546691,0.08195800489605003,50,1.199313509464264,0.03506226410756864,3,0.13462917470881133,0.08380240916778454,100,2.410800850391388,0.036617307670939604,2,0.045816598979974435,0.0393864889601268,200,3.889358651638031,0.25159651775014735,1,0.18654917561724832,0.09620033481433535,30,0.5337149977684021,0.008152069285556543,3,0.17398505441976522,0.08814963035019703,50,0.8828941702842712,0.0237713411379299,3,0.13235680673362588,0.08241889726346056,100,1.3830253839492799,0.025341945228512,2,0.0641782608011433,0.06189877886843941,200,3.5355077743530274,0.08545076660573782,1
xomo_ground,10000,0.2002444149799957,0.09593634033129876,30,0.3812776803970337,0.050662402106014894,3,0.17388729275365133,0.09823183582787506,50,0.9834073066711426,0.08383197474407117,3,0.13289298960398382,0.09712602617257736,100,1.8308271408081054,0.06431465013766854,2,0.045840415843646024,0.03603499378672986,200,3.444873034954071,0.12594773736495046,1,0.193976139192434,0.09220043086534943,30,0.5352720379829407,0.0038966499819732994,3,0.17081484380218892,0.09370503187079683,50,0.9287675499916077,0.10880166571085668,3,0.12690853362374838,0.09469309658226949,100,1.604457926750183,0.15535760041671898,2,0.06941298865343233,0.06535172888439648,200,3.2894049525260924,0.3010386538909182,1
xomo_osp,10000,0.16560034619372843,0.08094843950202636,30,0.5435299277305603,0.024125011160489863,2,0.15753311587678648,0.07934788905338094,50,0.9194709420204162,0.057636656120340315,2,0.12625730325438478,0.07002711280938183,100,1.8421336889266968,0.18022053994345671,2,0.04626531510323088,0.04203651594641397,200,3.7096095442771913,0.2826268751124419,1,0.16421788971720477,0.08722561532856925,30,0.4140562891960144,0.0037449625514897915,2,0.14760197214479748,0.08181136462883194,50,0.8694677352905273,0.027213760673784053,2,0.10167848417890546,0.07277564811752733,100,1.3526281356811523,0.01950720744993568,1,0.060304406559598026,0.05327478086207168,200,3.253577244281769,0.23301344196618096,1
xomo_osp2,10000,0.3462803036235196,0.10765195755949931,30,0.5943440079689026,0.006527309620150883,3,0.3347327193077757,0.1088531866880917,50,0.8896475672721863,0.02704228436686926,3,0.27318943741147356,0.07732060541283013,100,1.760290515422821,0.0156432630152509,2,0.173827995106055,0.044054830391789285,200,3.496782994270325,0.021082781949723763,1,0.34562829785133536,0.08571223942415156,30,0.4984136581420898,0.007967552097123983,3,0.306089392895495,0.08163105935095881,50,0.8764760732650757,0.013823378020518255,2,0.24509546436105759,0.07267474376606782,100,1.7038307905197143,0.17812477627058856,1,0.17725490807377683,0.04113584424326595,200,3.681236410140991,0.0814521282100372,1
