Dataset,Rows,GA-30_mean,GA-30_std,GA-30_budget,GA-30_runtime_mean,GA-30_runtime_std,GA-30_tier,GA-50_mean,GA-50_std,GA-50_budget,GA-50_runtime_mean,GA-50_runtime_std,GA-50_tier,GA-100_mean,GA-100_std,GA-100_budget,GA-100_runtime_mean,GA-100_runtime_std,GA-100_tier,GA-200_mean,GA-200_std,GA-200_budget,GA-200_runtime_mean,GA-200_runtime_std,GA-200_tier,ONEPLUSONE-30_mean,ONEPLUSONE-30_std,ONEPLUSONE-30_budget,ONEPLUSONE-30_runtime_mean,ONEPLUSONE-30_runtime_std,ONEPLUSONE-30_tier,ONEPLUSONE-50_mean,ONEPLUSONE-50_std,ONEPLUSONE-50_budget,ONEPLUSONE-50_runtime_mean,ONEPLUSONE-50_runtime_std,ONEPLUSONE-50_tier,ONEPLUSONE-100_mean,ONEPLUSONE-100_std,ONEPLUSONE-100_budget,ONEPLUSONE-100_runtime_mean,ONEPLUSONE-100_runtime_std,ONEPLUSONE-100_tier,ONEPLUSONE-200_mean,ONEPLUSONE-200_std,ONEPLUSONE-200_budget,ONEPLUSONE-200_runtime_mean,ONEPLUSONE-200_runtime_std,ONEPLUSONE-200_tier
SS-V,6840,0.17401278391948213,0.035206890619835444,30,0.3732725501060486,0.014196733141695443,1,0.1605473305122106,0.04429325502520942,50,0.6364100933074951,0.021842905327395527,1,0.157099060470097,0.046499620602827633,100,0.8534373283386231,0.04667279996120828,1,0.15544314326924222,0.046853321896736466,200,2.119922196865082,0.09102954583208023,1,0.26620602964941875,0.08196095284605466,30.0,0.3856817603111267,0.0030586332095088927,2.0,0.2442656804982552,0.07362589368585448,50,0.6806904315948487,0.004459416242906254,2,0.19655428523626794,0.028925235783094957,100,1.0516442775726318,0.010703584313739236,1,0.1847514497711347,0.01979700341768851,200,2.5687868356704713,0.010229366228879265,1
SS-W,65536,0.32738124866868495,0.014356514174544286,30,0.2877942085266113,0.011299811686613247,1,0.3070353181500871,0.018218954394125107,50,0.4029913187026978,0.025121525830797284,1,0.28803515438285415,0.01588915668321742,100,0.5750653386116028,0.04753250560032991,1,0.27456463997019587,0.011586630650465177,200,1.2384522199630736,0.15404751329723837,1,0.3924644121650641,0.03932190740389221,30.0,0.04897254705429074,0.003234716789192561,3.0,0.38527543855325785,0.02785892400714585,50,0.05599876642227168,0.002082213454665103,3,0.37576502552252705,0.02596889969485232,100,0.09857336282730098,0.007849367704335681,3,0.35991978062476093,0.023397325704200576,200,0.28084650039672854,0.003637194368644706,2
SS-X,86058,0.2749362641575945,0.0764209460327559,30,0.25175408124923704,0.01216921091380738,1,0.2426086913138496,0.048165779854024364,50,0.32214070558547975,0.020286317975363184,1,0.2250608917454441,0.011393561626853961,100,0.9921570897102356,0.09331289633419469,1,0.21997462634079973,0.011029155649254939,200,1.631941032409668,0.1322261380593837,1,0.4672624375765168,0.0913535606573327,30.0,0.21015025377273555,0.0018719916018547324,3.0,0.4346683156427438,0.09745674205173013,50,0.5211052298545837,0.04856995085373119,3,0.39930689943335895,0.10393686849777335,100,0.9314664602279663,0.0718661107505273,2,0.3551287770975596,0.10379338728748666,200,1.395087766647339,0.03077872128806968,2
Scrum100k,100000,0.37266632374763536,0.021889860661325193,30,0.6379225134849549,0.1392420363064235,1,0.35535382285013106,0.01943833868799123,50,0.7434856653213501,0.07055198531752066,1,0.325200660485192,0.00990257213427253,100,0.8173660159111023,0.08621862113780178,1,0.30878278069747295,0.004171838534634012,200,3.4943647027015685,0.17704763902878734,1,0.45491091272211354,0.03561015090645609,30.0,0.0657169699668884,0.0036491946657235346,4.0,0.4385107100310529,0.03302007970705535,50,0.08355456590652462,0.005006227095257922,3,0.4326513966411226,0.029036946255700097,100,0.16844841241836545,0.009498143570930075,3,0.4034546468770791,0.024009028902403765,200,0.29077050685882566,0.026164860258721206,2
Scrum10k,10000,0.3429834749094544,0.03034499147400096,30,0.2997076988220215,0.0094491724832769,1,0.31219939992087675,0.027170632914140975,50,0.49292216300964353,0.0166577064901664,1,0.28845557964102353,0.011916702332720729,100,1.6455927848815919,0.09154884882804669,1,0.2803105332481525,0.0015630515786690374,200,1.5913144946098328,0.2527010729963177,1,0.42289164656306966,0.045268578278392035,30.0,0.08308457136154172,0.0030760273296353115,3.0,0.40400957720861613,0.04149237322996763,50,0.1053488731384277,0.00886713133475589,3,0.3812071211391211,0.034955676086615727,100,0.12070931196212764,0.032286745201068376,2,0.3586456466701069,0.0247552260268025,200,0.3314117074012756,0.006837788209098754,2
Scrum1k,1000,0.29876007907026786,0.030458763579697047,30,0.2995896816253662,0.010360039123962472,1,0.28159826065634264,0.019167161457914837,50,0.829620110988617,0.05144295267348023,1,0.26144412468759504,0.012745119794248784,100,0.9424840092658997,0.1374690743555683,1,0.2506632163884436,0.011163926489655186,200,2.365158975124359,0.2130186813685629,1,0.3988732382934927,0.05242120612949777,30.0,0.0824952125549316,0.0034030039656957837,3.0,0.3928107819097015,0.05060797276115795,50,0.06734371185302732,0.0006229666432345987,3,0.36800614974514956,0.053040598516056324,100,0.15546207427978515,0.0022278223446507276,2,0.3454907245299237,0.04055699068631817,200,0.30831643342971804,0.013156722858453202,2
X264_AllMeasurements,1152,0.018301795078685207,0.01960514215281813,30,0.09284987449645991,0.004521137926913886,1,0.007504963650979771,0.013142103078492237,50,0.2842783570289612,0.020711036368659425,1,0.0006204177763069851,0.0007804189762060705,100,0.3916907787322998,0.029592561893792276,1,0.00043452549336907504,6.889903577779681e-05,200,0.5759326219558716,0.047830921913467654,1,0.18358189290100335,0.09759934133177184,30.0,0.019209325313568067,0.001134871563608985,3.0,0.09513485714765678,0.05502912915838873,50,0.03516200780868526,0.0013876088172409692,2,0.0881468993579316,0.05616916113953216,100,0.0723430752754211,0.0012409885759559621,2,0.04401412905153186,0.03836070148793126,200,0.14059636592864985,0.0018866915099556682,1
billing10k,10000,0.3870174657496646,0.01693527615760617,30,0.4434794545173645,0.02189682416972074,1,0.3742143779637003,0.014226800407273227,50,0.7151324033737183,0.037735273470243164,1,0.3576244302900785,0.008663917332955436,100,1.2977422714233398,0.08206033045452556,1,0.35098576335609316,0.006047167490146252,200,2.922267699241638,0.20907455366934297,1,0.45798682069005253,0.04132080520012212,30.0,0.06857774257659909,0.0018986076535406357,3.0,0.4425124568725235,0.03415626591876255,50,0.10174268484115596,0.0016622937848612194,3,0.429897878351796,0.03265906910485468,100,0.16847105026245113,0.0020436327803656845,2,0.411587567755186,0.022688422091402954,200,0.4441001296043396,0.057303291233916066,2
coc1000,1000,0.35605302248728476,0.011859280937168433,30,0.706506073474884,0.0478063986365846,3,0.34281616934428205,0.012332379112874091,50,1.4349602818489076,0.0786446188504675,2,0.3221872308703709,0.014092888973789835,100,2.940494418144226,0.17560436142991354,1,0.3054806835470455,0.017049527777480394,200,4.539839732646942,0.4303398835796134,1,0.37011867191721987,0.01830642169947412,30.0,0.7201611638069153,0.007554960629150624,4.0,0.3602546682266211,0.02049377930284482,50,1.5768133521080017,0.044047585010918426,3,0.35581459895210876,0.018534714122270753,100,2.619044744968414,0.19707366756955938,3,0.3499675549938872,0.016633796828478792,200,6.1302000999450685,0.1661965977350394,2
dataset120,5160,0.2993729599036584,0.03803861793402116,30,0.13105115890502925,0.007244228067854649,3,0.275148308084889,0.04847535180479853,50,0.26409469842910765,0.021201456371697777,2,0.24252875992471581,0.03824695303523193,100,0.43303622007369996,0.033723612114793716,1,0.21110337385245476,0.0334045164779561,200,1.6901721835136414,0.1694978553524389,1,0.3176566530079398,0.08311105095305113,30.0,0.14410036802291865,0.004191419097540048,3.0,0.28404418884778804,0.05364787359131909,50,0.3011837720870972,0.002975074332273556,2,0.24665185432365194,0.029096899506961236,100,0.5792788147926331,0.017365835319384706,1,0.21742944974701944,0.029242346745040643,200,2.340500223636627,0.1515692641704414,1
dataset600,5160,0.27886794456510994,0.033440653487744776,30,0.12479538917541502,0.0069346299873840255,2,0.26023727700962607,0.03516227140545729,50,0.20207601785659784,0.013276665348855809,2,0.23368793235917845,0.02948951509761075,100,0.38591150045394895,0.01814780795139477,1,0.19964825114041446,0.037599179023653326,200,0.7008617043495178,0.03496884220958221,1,0.2739105032783264,0.0676464916927297,30.0,0.13257350921630856,0.0025723966656630215,2.0,0.24170546732163603,0.043539200948301555,50,0.22028994560241694,0.0026682739194993227,1,0.2211509583502153,0.035013557019661926,100,0.4473661780357361,0.00419565839462612,1,0.19889014245558362,0.031576690462695796,200,0.9631150484085083,0.012182876182838913,1
dconvert,6764,0.015374255355459842,0.0023438224131287918,30,0.12968744039535518,0.004823834656481008,1,0.013413336204924445,0.0021791871841793445,50,0.21020376682281489,0.007907862744358236,1,0.011420865905418996,0.0013462638518894952,100,0.40345536470413207,0.012192586840079284,1,0.010715549071731912,0.0003936629737708842,200,0.7864028692245484,0.03190369598121488,1,0.05529186796154186,0.06597914913544299,30.0,0.09400423765182492,0.014061689853364595,2.0,0.048529586956458176,0.0634421762373895,50,0.14874013662338254,0.013827570775195962,2,0.027654453396740424,0.019236638820114626,100,0.2613324046134949,0.01863448538225865,1,0.020450414417104636,0.013302882437260362,200,0.3665428400039673,0.020793604667617805,1
deeparch,4096,0.014428649903158777,0.02803678491516054,30,0.11829229593276973,0.007126586958493453,1,0.010509358056546835,0.02404837460759181,50,0.175644838809967,0.014476308199447393,1,8.244343988448432e-05,8.368309273392898e-05,100,0.3274977087974548,0.026079972526031416,1,5.461241015718263e-05,1.1575158928987018e-05,200,0.4917470574378967,0.05862472532985604,1,0.09629615437938688,0.08617316042199254,30.0,0.01804107427597041,0.0008487050776066523,2.0,0.06933324117006655,0.07450701905989832,50,0.029650402069091746,0.0010628173359113714,2,0.04420710416004392,0.06224149149370428,100,0.045159196853637645,0.0007361013619841707,2,0.01550716780633849,0.028796024367186514,200,0.09205579757690427,0.001587716079229474,1
exastencils,86058,0.041936030132001034,0.014547114634086606,30,0.14410685300827025,0.006970536812870552,1,0.04009829350940019,0.015973344723441422,50,0.24477173089981075,0.016599753473575243,1,0.03797542281302953,0.01627012673998211,100,0.3999274134635925,0.0381261904662183,1,0.03686672653948868,0.016381130561125945,200,0.7305698990821838,0.07491470554402832,1,0.0612762154485237,0.02108911612055125,30.0,0.1576433777809143,0.0013222069926083102,3.0,0.06093593280881202,0.021262835443772603,50,0.26034127473831176,0.006544633356547647,3,0.05759351900023957,0.019218312637239148,100,0.5625365257263184,0.21588965000652693,3,0.04988963899608759,0.013479404039326605,200,1.078432273864746,0.05402520913046606,2
javagc,166975,0.0028058240873084245,0.0035820036658331766,30,0.1223859071731567,0.0035851743897614076,1,0.002294839679974275,0.003384050760729148,50,0.28249508142471313,0.022684364384875023,1,0.001852925545368405,0.0031226449094409617,100,0.4013471007347107,0.07160701410546332,1,0.001345259558525575,0.0026546015781976264,200,0.9797250032424927,0.29803465597178175,1,0.00831729722577678,0.0075044199836507225,30.0,0.1174748301506042,0.001352717949897114,2.0,0.00740012655282221,0.006534606114893916,50,0.19831060171127318,0.0016379913972060175,2,0.00531699719506583,0.005730757108404258,100,0.2510377883911133,0.07510497608821794,2,0.0025207848151550354,0.0025379482948304525,200,0.8816332221031189,0.10393624561624125,1
nasa93dem,93,0.46794152822885715,0.0107787434104322,30,0.3762615084648132,0.01686674119817312,2,0.4593590909200965,0.00995181699441072,50,0.9236971855163574,0.04140367664692288,1,0.4528114721772491,0.00773522471644405,100,1.4738556504249574,0.0885830584079603,1,0.4478218480198014,0.004741755119478676,200,2.0975653171539306,0.2253838569008367,1,0.4847910438397113,0.013842287474673563,30.0,0.151232361793518,0.021254314887757832,3.0,0.471592352173898,0.01752859689490671,50,0.3760063648223877,0.045112058084087824,2,0.460746773288372,0.010936274163275573,100,0.8764547944068909,0.09029668418760989,1,0.45017795273148725,0.005849897554066757,200,1.357817780971527,0.1491223586854904,1
pom3a,20000,0.19594443687877752,0.023202477617960262,30,0.43522276878356936,0.024043322576943506,3,0.17928625474548576,0.024075940196120308,50,0.5877028703689575,0.034122877772825105,2,0.15687457063606036,0.017978675006489385,100,0.8080983400344849,0.043690955315622115,1,0.13541296656306276,0.01933017086913962,200,1.7475394010543823,0.18316841398315306,1,0.2102423171126858,0.036299700691095685,30.0,0.33453662395477296,0.007485387503279939,3.0,0.18489600437194614,0.02560637634877305,50,0.7966570258140564,0.043595235620046864,2,0.16993281576937494,0.027354196575507708,100,1.3787333607673644,0.15174089949365105,1,0.15647148809294234,0.02216429523048225,200,2.3568616032600405,0.18519305640496625,1
pom3b,20000,0.19350342151988698,0.024133168437194034,30,0.4445880651473999,0.01760916502093124,2,0.17965992577485124,0.02504693378338008,50,0.45474801063537595,0.024760607461884934,2,0.15983607088901358,0.018364971381787387,100,0.8342601418495178,0.04571911154878372,1,0.13695457958417198,0.018761809533276084,200,1.7657875061035155,0.17174537141252583,1,0.2148957295073533,0.04223080153243692,30.0,0.4951451182365417,0.028795193097485367,3.0,0.19398180301555745,0.03644059500402716,50,0.6570036053657532,0.08684626280080214,2,0.17392561552746202,0.03709116709306481,100,1.3441590666770935,0.1411155658068253,1,0.16124435516408617,0.021146384433035622,200,1.4726300597190858,0.2288670663140474,1
pom3c,20000,0.33373428183630516,0.027706550256667115,30,0.5051400065422058,0.02770351415992925,2,0.31587333981740195,0.02616038503088473,50,0.6917734622955323,0.07751739286024588,2,0.2943643095177434,0.025444948996841892,100,1.379444992542267,0.1088919009417031,1,0.27357036477723684,0.028430191656805374,200,1.5268805503845215,0.11965826040603317,1,0.35606362121619256,0.03902849334777051,30.0,0.4034224510192871,0.006335472028093632,3.0,0.32837176662562895,0.03575008657965057,50,1.117721438407898,0.06054386752824936,2,0.3043944348646569,0.0340974751240646,100,1.199911117553711,0.05877686333589802,1,0.29271370398913593,0.03328455935084798,200,3.61606787443161,0.04854503038575385,1
pom3d,500,0.2018725364855055,0.0172183556935238,30,0.5248191237449646,0.02245034689867823,3,0.18643896459234252,0.01638191606242621,50,0.8404322385787963,0.052272756818375746,2,0.17076468574209594,0.018229586049827714,100,0.7929681897163391,0.04353289391705128,1,0.1522139461352166,0.015907806894589215,200,2.966376578807831,0.15693744600772316,1,0.21722381606363914,0.03873567799323517,30.0,0.4613240480422974,0.0068696449133157774,3.0,0.20233951562779423,0.03779123847197338,50,0.9553484439849853,0.005121132222883084,3,0.18657943029997587,0.028219303930765223,100,1.9464832663536071,0.022498860152359242,2,0.17441036847747232,0.023039894131920962,200,2.682382011413574,0.12962356845251236,1
redis,4400,0.4671906430798809,0.024535920146868773,30,0.17216517925262448,0.015699792827917294,1,0.45331381516961217,0.027528380483037674,50,0.1440577387809753,0.014958964402056785,1,0.4379149020971044,0.02613405343055364,100,0.34034794569015503,0.03243350560792229,1,0.4169669818886191,0.025154467436211685,200,0.7198809742927551,0.06287967074836068,1,0.5064185906157268,0.021721232426701032,30.0,0.19648798704147336,0.004243868050967727,3.0,0.49993269196788886,0.017720624411450066,50,0.3230291724205017,0.007819105758346951,3,0.4943741262313959,0.013362890887917032,100,0.3349943161010742,0.003270601954674838,2,0.4895743556671416,0.013763405004987487,200,1.2709845900535583,0.033949388682182544,2
rs-6d-c3_obj1,3840,0.08824431274613403,0.10943984555540384,30,0.15301556587219234,0.01219515313857672,1,0.07011739948673755,0.10644696209145989,50,0.25848448276519775,0.022309359430470098,1,0.06666170727219553,0.10359521718021963,100,0.31450204849243163,0.03426361835657405,1,0.05438356763933573,0.08729460460013669,200,0.5464790105819702,0.059855954352368214,1,0.1314034077171787,0.1929698021443058,30.0,0.18137884140014643,0.0014890434841639203,2.0,0.07351035818391785,0.12448014962399268,50,0.16951785087585444,0.0011138140349335973,1,0.05246613342290475,0.11031840661045209,100,0.7024991154670716,0.014443789943339586,1,0.05004622802498657,0.10766562887848226,200,0.8368991613388062,0.10961261791248174,1
rs-6d-c3_obj2,3840,0.0017726178678047003,0.0012316462721014003,30,0.12692496776580806,0.009826297106942876,1,0.0016811688324376226,0.0013138473026346451,50,0.22986307144165036,0.020547721925904414,1,0.0014770841922563884,0.0013718995345493252,100,0.20837864875793452,0.020005195669345038,1,0.0010412287872965228,0.0013016596460440554,200,0.3684414863586426,0.040210742142747856,1,0.003124848658426734,0.004094644767139971,30.0,0.10410714149475093,0.0008794077850486761,2.0,0.002047702415685324,0.003850915730534769,50,0.2842021703720093,0.009746462679416748,1,0.001889291418383819,0.0036052808599853375,100,0.3421351075172424,0.004645538278167949,1,0.001082040393765814,0.002926807779068132,200,1.417331612110138,0.07253604189004441,1
sol-6d-c2-obj1,2866,0.015039299307877039,0.0011937540973063286,30,0.12916095256805415,0.007831743104569234,1,0.014727630442825022,0.0010902020541854616,50,0.12443476915359493,0.011500375997933842,1,0.014627107758318044,0.0010465721604383576,100,0.20500224828720087,0.020212304580705862,1,0.014571673016040001,0.0010402779754004597,200,0.5485084295272827,0.03710379931599533,1,0.016751569450355424,0.0048997807462107116,30.0,0.15777170658111567,0.0026114784961968544,2.0,0.01619490686244697,0.003283820873465422,50,0.5449810862541199,0.009507336177254723,2,0.01491471191576777,0.0009399302160104732,100,0.3260190010070801,0.0034918392985894384,1,0.014451200303848399,0.00036141818733424384,200,1.0059124827384949,0.05887332609264134,1
storm,1557,0.0001416601066246283,0.00014460350604647915,30,0.09456062316894528,0.0055405197805421654,1,0.00010731208807127737,5.091698975727427e-05,50,0.19733425378799438,0.015524578637040348,1,9.551828016591235e-05,3.9377901638231456e-05,100,0.4668750524520874,0.03008392287230149,1,9.188178757372435e-05,3.763309844813382e-05,200,0.8894736051559449,0.0506868631586164,1,0.005360511207251142,0.019412666819143293,30.0,0.10096399784088131,0.00104181907005044,2.0,0.0009751210916916338,0.003251348182382903,50,0.32583879232406615,0.004868611987977347,1,0.00016337373272115046,8.128657849472067e-05,100,0.32837207317352296,0.001853964748431896,1,0.00012206961407865132,4.1343266447038485e-05,200,0.6238672733306885,0.06273414401064278,1
wc+rs-3d-c4-obj1,196,0.1330007665235816,0.09812262208698883,30,0.10005173683166499,0.012422249452678811,2,0.1258944448354697,0.1046904356535538,50,0.15036857128143305,0.020228742543934863,2,0.09254904760726838,0.10360715252757854,100,0.17606589794158933,0.026113212455991054,2,0.08090313269272409,0.09962292338902587,200,0.2725202441215515,0.051063846590483866,2,0.08961817089428904,0.10673608811253962,30.0,0.09241521358489987,0.006128649556581221,2.0,0.017192322652445923,0.026484925754543618,50,0.22648540735244746,0.01851635543318529,1,0.00452732751195712,0.003472409067598443,100,0.5209006309509278,0.04931841024204831,1,0.0035107388520838846,0.002136961283187617,200,0.7740670323371888,0.05851678566487949,1
wc+sol-3d-c4-obj1,196,0.131274215680301,0.10449122395062135,30,0.10782986879348751,0.010465455722177055,2,0.12822686278116266,0.1073713718593047,50,0.2673535466194153,0.03694835364025575,2,0.0948929489394942,0.10417467576388256,100,0.13104593753814694,0.022417284256403686,2,0.06265952091455633,0.08578413727892395,200,0.1454006195068359,0.02514964345014614,1,0.1163942470161929,0.163781549906482,30.0,0.18478374481201168,0.009444061425228717,2.0,0.03273614354409676,0.07648488250803372,50,0.319695782661438,0.024425718299650376,1,0.0038802535631638256,0.0037494821702188474,100,0.4119232177734375,0.03652249059374781,1,0.0024471677741230505,0.0020621533659232216,200,0.899571168422699,0.09851016813085803,1
wc+wc-3d-c4-obj1,196,0.1580181510250216,0.09163360274479047,30,0.09300245046615599,0.010035960834216963,2,0.1325815451592619,0.10331780891768276,50,0.07483996152877806,0.009185010861655414,2,0.11395904610215302,0.10891273681672775,100,0.14679982662200924,0.022943816627704457,2,0.10722330719095426,0.10426204446753001,200,0.21858335733413692,0.04333257175477254,2,0.1370868448352712,0.12007640051683362,30.0,0.3484338283538818,0.023036945171392785,2.0,0.06350142240086039,0.09757647601976667,50,0.15348957777023312,0.01096016928707506,1,0.005132474858191914,0.004115546463430787,100,0.28299862146377563,0.025112683978935717,1,0.00354575586811897,0.0022603594932726206,200,0.7565040230751038,0.07467005297695577,1
wc-6d-c1-obj1,2880,0.16058218201138152,0.046492744632441935,30,0.1515624642372131,0.01130320066422015,2,0.14278596366712018,0.05377686551855091,50,0.1195475578308105,0.011903470003017136,2,0.1281722701687184,0.041160809450183126,100,0.2550962924957275,0.02940794640430359,2,0.12544960647200504,0.04203223259812716,200,0.675912344455719,0.091499673695497,2,0.14380792323285946,0.13984854843839056,30.0,0.20399076938629146,0.0037211786597347364,2.0,0.08829866874125329,0.09490809418139545,50,0.2947117447853088,0.001460727753391004,1,0.06583910079447783,0.08382821464689919,100,0.3352853894233704,0.002377275092631918,1,0.047141873896640346,0.051254705444507054,200,1.226019299030304,0.008593290952236998,1
x264,53662,0.22762336154829454,0.02956224006914176,30,0.1295262813568115,0.004026434125697006,2,0.21450935248600134,0.0288871816827991,50,0.16150259971618647,0.007260528571407122,2,0.1995812094553128,0.0283716430447044,100,0.3203885078430176,0.010282580220634063,1,0.18813011724498452,0.027094332086790362,200,0.7374344587326049,0.07346633768901148,1,0.23053225161913318,0.05723785105075579,30.0,0.10148881673812862,0.0007387075199350446,2.0,0.2108420696300684,0.040083301113042744,50,0.26288318634033203,0.0031888146016336365,2,0.19273871897910852,0.03471383868567084,100,0.5157164812088013,0.006198199920860219,1,0.17893416440083815,0.03544712568612639,200,1.0905881524085999,0.011322212001557683,1
xomo_flight,10000,0.07222680243032575,0.03856854695491153,30,0.7242513537406922,0.022106342573317606,2,0.04296182596922868,0.01939948074524018,50,0.9320753455162049,0.02000890699943379,1,0.03273480301332791,0.007167511785248225,100,2.4739883065223696,0.030589220793401997,1,0.025795164479476395,0.005317890705599845,200,1.953276026248932,0.251849310222989,1,nan,nan,nan,nan,nan,nan,0.029961403210121924,0.006713009583991896,50,1.2167393207550048,0.01681727378320891,1,0.024280426389432612,0.005209169509636975,100,1.3652764081954956,0.006188878332424132,1,0.021331714271792764,0.0029095458708405415,200,3.1113727569580076,0.21152573940556824,1
xomo_ground,10000,0.08102329710149997,0.040433479316096525,30,0.4498335957527161,0.021762671740482218,2,0.055890765160773626,0.028929891059027785,50,1.0207656979560853,0.022900832325841333,1,0.04706081785123177,0.024651926985791998,100,1.9847635269165038,0.052132135372718914,1,0.03276873668855711,0.01117721662709221,200,4.638095128536224,0.17484192901693696,1,0.07322807602480061,0.050995932431961676,30.0,0.7813843131065369,0.007822099338643437,2.0,0.04808379620788,0.028195119957543015,50,0.694455599784851,0.007841416767794573,1,0.03717072661675414,0.011475145623963484,100,1.8977909326553344,0.08342713284190773,1,0.03254720678693747,0.006825287265439604,200,1.9080015182495118,0.2833084095358612,1
xomo_osp,10000,0.06682133993561559,0.032455569654798816,30,0.5827976942062378,0.01308972617013144,2,0.0453832828888325,0.024675071051371674,50,1.1164080262184144,0.024281733057654357,1,0.034563151113236316,0.017407577635400483,100,1.2983320236206055,0.023575434614133955,1,0.023896192455435013,0.003931078405747105,200,3.518763506412506,0.08255711117855116,1,0.06101228886539587,0.04117890581438566,30.0,0.6594346404075623,0.022255011678752126,2.0,0.04257585958109244,0.02536662660455426,50,1.3468451142311095,0.005996512121201664,1,0.03529814865520751,0.024772618575038163,100,2.076608383655548,0.026780029474338954,1,0.03129740054217876,0.023971687193579165,200,3.482450580596924,0.11674876833011226,1
xomo_osp2,10000,0.20180916053727826,0.033451836343732874,30,0.5099634885787964,0.014826257456751653,2,0.18893482187566546,0.033434260708105706,50,0.8765662670135498,0.022856937753538593,2,0.1670247984741885,0.02602434025919745,100,1.650740671157837,0.05622392466161234,1,0.14447870351017683,0.019034051921665587,200,4.646705198287964,0.280582012709254,1,0.24596944874322463,0.08074724478521021,30.0,0.6123033046722413,0.001992109417603368,3.0,0.1728800974662577,0.03851642794992006,50,0.8562406659126282,0.014968512180293587,1,0.14056999552441568,0.02072362873533252,100,1.771021020412445,0.01706739771712687,1,0.1265702964608737,0.009047654309558567,200,3.380180525779724,0.2823028694489257,1
