Dataset,Rows,SPEA2-30_mean,SPEA2-30_std,SPEA2-30_budget,SPEA2-30_runtime_mean,SPEA2-30_runtime_std,SPEA2-30_tier,SPEA2-50_mean,SPEA2-50_std,SPEA2-50_budget,SPEA2-50_runtime_mean,SPEA2-50_runtime_std,SPEA2-50_tier,SPEA2-100_mean,SPEA2-100_std,SPEA2-100_budget,SPEA2-100_runtime_mean,SPEA2-100_runtime_std,SPEA2-100_tier,SPEA2-200_mean,SPEA2-200_std,SPEA2-200_budget,SPEA2-200_runtime_mean,SPEA2-200_runtime_std,SPEA2-200_tier,DE-30_mean,DE-30_std,DE-30_budget,DE-30_runtime_mean,DE-30_runtime_std,DE-30_tier,DE-50_mean,DE-50_std,DE-50_budget,DE-50_runtime_mean,DE-50_runtime_std,DE-50_tier,DE-100_mean,DE-100_std,DE-100_budget,DE-100_runtime_mean,DE-100_runtime_std,DE-100_tier,DE-200_mean,DE-200_std,DE-200_budget,DE-200_runtime_mean,DE-200_runtime_std,DE-200_tier
SS-S,3840,0.6878082142017216,0.0035272519472776234,30,0.4023009896278381,0.02769023562336489,3,0.6865421675746749,0.0009294586613856599,50,0.8677551746368408,0.042232468996253714,2,0.6856580409105546,0.0006619403543759293,100,1.1339288234710694,0.038604676375207744,2,0.6852843838771338,0.0003430966586893907,200.0,2.668458569049835,0.2650175164318307,2.0,0.059039981208103186,0.049739313312702774,30.0,0.20283453464508053,0.0015046063239775127,1.0,0.03723786546846057,0.02557848716190335,50,0.5154407978057861,0.012010878548028913,1,0.009581322788118653,0.012102632790924427,100,0.9267365336418152,0.02381588742987141,1,0.007099848819670825,0.010389220205934238,200,2.0531516671180725,0.1749991603438196,1
SS-T,5184,0.2930640428479286,0.1473184759076381,30,0.46489070653915404,0.04180447465752289,2,0.21731923521962337,0.14879106623673113,50,1.1264511585235595,0.04572678305236469,2,0.10663938181915833,0.0766812964435564,100,2.1432101249694826,0.2244014865819077,1,0.07533113454476195,0.010599628585518966,200.0,3.286539590358734,0.3597553861297587,1.0,0.05034504065602772,0.027193778861205442,30.0,0.3833680748939514,0.004525354615190531,1.0,0.03769304952780659,0.02001319048448924,50,0.7250889301300049,0.028716995772908607,1,0.025511687530283888,0.010749419595288438,100,1.2183132410049438,0.10769614121056925,1,0.0194932517651615,0.00731218886673108,200,1.8891658425331115,0.44699070926618034,1
SS-U,4608,0.43178757611886376,0.043221699303106195,30,0.6044134378433228,0.015717417153671195,3,0.4159161852498726,0.043485655514449134,50,0.8392635703086853,0.04051792986963237,3,0.3824516168934481,0.019884583575525288,100,1.6245829463005066,0.266505095579765,2,0.37186998284263395,0.007911886553444505,200.0,5.582428562641144,0.41677801588310104,2.0,0.2679074289084497,0.02578174397136399,30.0,0.3859723925590515,0.00775070887264455,1.0,0.2514508025461863,0.015250903537197024,50,0.5169408082962036,0.024393345181082732,1,0.24007576266981245,0.00900799233574124,100,1.256493616104126,0.06017210144562357,1,0.23785080620136295,0.009077583817585454,200,1.5592638015747071,0.23020708781827937,1
SS-V,6840,0.3003605036179716,0.05810015443698012,30,0.46819794178009033,0.01361789518075081,4,0.27920461698757926,0.06783739765922812,50,1.1340165376663207,0.041894030734507516,4,0.24872301501745991,0.0689809490441722,100,2.141711413860321,0.11189420557713932,3,0.1951753229311024,0.07395911719976031,200.0,6.621159684658051,0.07549404627928862,2.0,0.16990323029559168,0.04057507484069649,30.0,0.3615748405456543,0.001872062222210976,2.0,0.12366955373202851,0.06579936851033649,50,0.3676739692687988,0.007762516031872109,1,0.06181625546356686,0.06076451019428623,100,1.213598895072937,0.023745447404068986,1,0.0493180516883454,0.06071507906856258,200,2.297900891304016,0.32134396840050533,1
SS-W,65536,0.314614508510905,0.04195162982436826,30,0.4360004305839539,0.057130491701060444,2,0.2975211243785972,0.030924467253421902,50,1.087689507007599,0.05944191329281176,2,0.267564391532193,0.020193487362494857,100,2.285738980770111,0.07814337480813284,1,0.23906298069335277,0.01651479383383211,200.0,8.973881554603576,0.1126110801149308,1.0,0.3573822175337153,0.019153737356882458,30.0,0.34652525186538696,0.029911491369876024,4.0,0.3390926343127072,0.02021960353704328,50,0.3493678689002991,0.010050592559600382,3,0.3093748248232387,0.021247371985054598,100,1.146306574344635,0.0611573084084152,2,0.2820241643261908,0.015020241397481664,200,1.659033977985382,0.3395822398111666,1
SS-X,86058,0.09107477740083084,0.045855873875000355,30,0.5990373134613037,0.0172899502008359,1,0.08011816215663872,0.043908940050550786,50,0.9681552767753601,0.015164495554779821,1,0.04915909407676455,0.01823288156652901,100,1.4648390293121338,0.1237366874286288,1,0.02775310713832469,0.0033035952108994753,200.0,6.7471493005752565,0.17219511220113085,1.0,0.31107732465553195,0.09679149826754121,30.0,0.21776478290557857,0.0036025411601900187,3.0,0.21351611120743325,0.04960568642088538,50,0.4830974340438843,0.024732982653892427,2,0.19571019404487827,0.048166257332907,100,1.0423086166381836,0.03400585024062637,2,0.17322318211052448,0.030626935951971874,200,2.0148890733718874,0.3054824097341197,2
Scrum100k,100000,0.3957459218296597,0.028604789597281802,30,0.7437632083892822,0.11077494926007851,3,0.3742860400141192,0.028892296012829652,50,1.3772869467735291,0.1941966734539365,2,0.32276159207067373,0.03211472590716861,100,4.207381272315979,0.31732157542459544,1,0.27568465504727874,0.025090817556507775,200.0,11.454828846454621,0.47907678878309545,1.0,0.39968603349316384,0.022436714860344636,30.0,0.4328464508056641,0.10442730159692433,3.0,0.37801630509907647,0.023145258492643934,50,0.7920706033706665,0.06849554664319635,2,0.3516142304331777,0.016713600131374236,100,1.5041699647903441,0.0572511633829274,2,0.32391198816414557,0.021288214195261848,200,1.1216896772384644,0.2023180960812937,1
Scrum10k,10000,0.36628303092894016,0.048165263090589716,30,0.6326558351516723,0.02566767529336589,2,0.3475747701237321,0.04644188000977069,50,0.8646968126296997,0.05360768461520019,2,0.29384980775315006,0.04278806192767065,100,3.3547402381896974,0.1942221139221258,1,0.24463716480619818,0.01994136878588024,200.0,9.103482568264008,0.3701533482901101,1.0,0.38319142094227504,0.03327822145772096,30.0,0.4335310339927673,0.01201435272558793,3.0,0.3570145873003089,0.03681153774780272,50,0.7311194062232971,0.05783375165098527,2,0.31148348141608395,0.02400675907076196,100,1.7187687635421753,0.10268120912885718,1,0.2962393665858527,0.019774057765923846,200,2.3398439407348635,0.4802617759199263,1
Scrum1k,1000,0.3760125899400555,0.04137498353350307,30,0.44449217319488527,0.03673602536066263,3,0.36191686738174145,0.039276446905281995,50,0.7692152738571167,0.03612740983621704,3,0.30623124546686287,0.03277856721632935,100,1.5568783640861512,0.23526656458539918,1,0.2767204230548227,0.0133452653770375,200.0,7.415238380432129,0.7360427377364283,1.0,0.3286467534330735,0.04997378009741293,30.0,0.47933478355407716,0.017703700710099846,2.0,0.30049495442567803,0.03340913532477178,50,0.673034918308258,0.03830129784557902,1,0.27247322500036575,0.02198858437058615,100,1.4201717495918273,0.21075177995229205,1,0.25977185625602794,0.02251614427908975,200,1.758856189250946,0.4343009879942488,1
X264_AllMeasurements,1152,0.13550953622689751,0.10700938644621158,30,0.2778681039810181,0.0022529204102842725,2,0.060513745162703116,0.058126453428528915,50,0.4105696201324463,0.032334791174346754,1,0.01953089741489241,0.0357645867602485,100,1.6609419465065003,0.07796850063949305,1,0.0027027207978114146,0.00020801751256430189,200.0,2.390453374385834,0.31276104445419267,1.0,0.03576554734583507,0.047111273255029056,30.0,0.147747790813446,0.004131567917143582,1.0,0.026715403947966586,0.046566609221731545,50,0.21419367790222163,0.009611984012773083,1,0.01461859682241995,0.04608418911788106,100,0.41496766805648805,0.04497115417389214,1,0.013304178791819157,0.04634648871561266,200,0.6144548773765564,0.1325820948404308,1
billing10k,10000,0.34641866749513983,0.027995497504969363,30,0.6668811678886414,0.0468011766518428,1,0.32981556261708245,0.026002609269269433,50,1.1386597514152528,0.05159813808122789,1,0.31128701194027164,0.021111715338560065,100,3.260791850090027,0.153797886522803,1,0.2916774637692874,0.007687049055448648,200.0,7.998908352851868,0.5620121712396721,1.0,0.4083177785931378,0.024000588570751904,30.0,0.47227158546447756,0.009570978331314785,3.0,0.39654746859769785,0.022487450234498378,50,0.766761302947998,0.052545216339023,3,0.36668764825155314,0.01400573664274692,100,1.6425853848457337,0.13136754578173632,2,0.3536191051414873,0.008030340343530062,200,1.9920033931732177,0.42647997280291117,1
coc1000,1000,0.5704590826616556,0.016766575323248906,30,1.1698456048965453,0.04359028273965828,3,0.5626448479044086,0.01674549550509561,50,1.622149395942688,0.05143477988981916,3,0.5434641962668465,0.013884061265213531,100,4.00415815114975,0.3447198905572158,2,0.523194211759838,0.017512974552449937,200.0,11.66532188653946,0.864440716763779,2.0,0.36156272441426485,0.015496205202091336,30.0,0.8274638295173645,0.023207657367233916,1.0,0.35065044029597964,0.015747020137552543,50,1.184372854232788,0.03419954744642718,1,0.3419792191715926,0.012687206945563422,100,2.6343485593795775,0.22012459625376332,1,0.3201627729574822,0.015152942102694977,200,5.7558483481407166,0.38653522093562304,1
dataset120,5160,0.17121804837319538,0.043558715619930924,30,5.608224010467529,0.2848631536325932,1,0.15107885205072696,0.0483790693064162,50,15.25173224210739,1.1696940434355476,1,0.09980137778887772,0.04087612989331744,100,54.076257944107056,2.2017828207996706,1,nan,nan,nan,nan,nan,nan,0.3092679605729237,0.04124035914376839,30.0,0.14271435737609858,0.0016839466504477356,3.0,0.29063996216202104,0.039268497923983896,50,0.2696035385131836,0.005784387842758206,3,0.2598288444087303,0.0339829997508133,100,0.477390193939209,0.006857909734220968,2,0.23262825219049105,0.03504196672291457,200,0.956259024143219,0.052555574691419964,2
dataset600,5160,0.2184340988056061,0.05942964051633921,30,5.6199790120124815,0.4446248183568248,2,0.1856378261648482,0.05242143086830267,50,15.187310004234314,1.1169025226746119,1,0.1302884102825279,0.041090119932632035,100,49.43802796602249,2.1509916313694895,1,nan,nan,nan,nan,nan,nan,0.2946975375523169,0.03447692477277219,30.0,0.15867300033569331,0.0033551778451902732,3.0,0.27608231562147006,0.03943379599341283,50,0.28501808643341064,0.010005081353508154,3,0.24633525671095335,0.03339234548334574,100,1.197997784614563,0.024359271046346085,2,0.22835594377028207,0.03540933841264869,200,0.9498623371124267,0.020914250682840127,2
dconvert,6764,0.12511316016462437,0.05053288424880954,30,0.33876131772994994,0.007219827533398095,3,0.09508003778507207,0.02455142424907895,50,0.643929123878479,0.03621306403311122,2,0.07527363111946128,0.009548423064470627,100,1.6832770705223083,0.06726260014156245,2,0.06681950632080633,0.006477325049247991,200.0,5.9695383429527284,0.5120213906302342,2.0,0.01774338748012647,0.00901343421492596,30.0,0.13878331184387202,0.0018179406221203976,1.0,0.014722103716164813,0.002468196760803542,50,0.2536114454269409,0.003374318273697475,1,0.01267153461920347,0.001764375027912361,100,0.46048641204833984,0.015806899527129402,1,0.011400341713215785,0.001093873900450338,200,0.932565426826477,0.09281875686383093,1
deeparch,4096,0.13100705364027848,0.1439141615406375,30,0.2841650128364563,0.006917074453665744,2,0.060950919715893184,0.09786201943037617,50,0.5301778316497803,0.03591982408786048,1,0.014771440799946283,0.011383805361027054,100,1.7961255431175231,0.07198682103603472,1,0.01015644431464737,0.0011505586017756387,200.0,5.47590172290802,0.14358979299025412,1.0,0.023882726059417565,0.031862168218532584,30.0,0.1891835570335388,0.010022934864196103,1.0,0.014701075853603907,0.027488230540921414,50,0.23791275024414063,0.01455411546458178,1,0.006932650036359079,0.02066901145566428,100,0.4081199526786804,0.04179775096863202,1,0.00686918753255224,0.020689669349408597,200,0.5775828719139099,0.11447591668579712,1
exastencils,86058,0.634860458112526,0.11645161661231589,30,0.26534093618392945,0.0047737882588663495,3,0.5757405949500688,0.13439388229922683,50,0.4979439973831177,0.050819516864436254,3,0.369688641338163,0.15412446374716351,100,1.39935861825943,0.11197010857502139,2,0.19005605618751592,0.14226228771872426,200.0,4.327178156375885,0.25822083205976115,1.0,0.03572594878637866,0.01445138619830564,30.0,0.14516928195953366,0.003984121632352919,1.0,0.025645431267802544,0.016005706294439623,50,0.24712181091308588,0.0027555292788575716,1,0.013137887563504433,0.013933092987555032,100,0.5719908118247986,0.027712320252788226,1,0.007023140100112344,0.010981411716031002,200,0.9647532820701599,0.05120205316970171,1
javagc,166975,0.8885366238720845,0.035752728694437526,30,0.36929128170013426,0.07288716989984323,4,0.8572857619776446,0.07908905636760571,50,1.0409343719482422,0.18937010959834574,4,0.8032859297182517,0.1186234847172314,100,2.224416422843933,0.08139827506093558,3,0.7228369569026707,0.1523498915678563,200.0,12.667748141288758,0.29612915890114005,2.0,0.0011708996201889553,0.0010612998644355563,30.0,0.11889932155609129,0.0007659725234066941,1.0,0.00070678240889851,0.0003668762180803435,50,0.19731795787811274,0.0011189678346250015,1,0.0004651471971949899,5.541832373843778e-05,100,0.4114691972732544,0.07020789441052777,1,0.00041833562755962,3.853503921040265e-05,200,1.0490449905395507,0.1323475128346516,1
nasa93dem,93,0.6298715213465633,0.015107692684232107,30,0.5836706638336182,0.03581730434767119,3,0.627095714618602,0.013383820348504523,50,0.7629630208015442,0.029081855842570333,3,0.6169678995661154,0.010332982199898836,100,2.0049591064453125,0.1941056552015822,2,0.6089543081240913,0.009221016067782199,200.0,9.24659833908081,0.18764233359888716,2.0,0.46911897848282436,0.010827267247549835,30.0,0.43969700336456297,0.005578981890998205,1.0,0.4639800091853029,0.008757204608811563,50,0.6718754291534423,0.08450269449679043,1,0.4551880219170677,0.007045516846790661,100,1.4805209279060363,0.043190002335996826,1,0.45251854531684865,0.006481831279635958,200,1.8320663571357727,0.3352719499553757,1
pom3a,20000,0.5866027701841481,0.04603025082807977,30,0.5514714241027832,0.0219905894443082,3,0.5626516008207803,0.03666192243565951,50,0.8198970556259155,0.11088793949743324,3,0.5214096912715556,0.03924714040881405,100,1.7288012385368348,0.055613949897326764,2,0.4649088825089547,0.02760532824267528,200.0,5.928229129314422,0.370373125870046,2.0,0.20068507129064406,0.022832426219381547,30.0,0.6138934016227722,0.012630134822718003,1.0,0.1832283652062179,0.02147609091354186,50,0.6473968982696533,0.08543967541350539,1,0.1577945447921872,0.013832208482292826,100,1.3591325640678407,0.14046315687573732,1,0.1372303808068158,0.012638612224453971,200,3.6116132974624633,0.15191682750468558,1
pom3b,20000,0.5764427535545315,0.03131271695069629,30,0.8445691227912903,0.016775750982109407,3,0.5568931555096145,0.035312114256225956,50,0.82367924451828,0.1055203423287411,3,0.5173116681974449,0.014376694938851535,100,2.3125125050544737,0.16652572642477928,2,0.4905955152521847,0.014842746060691352,200.0,4.656789481639862,0.26983793832019776,2.0,0.203962508003882,0.025588603542701444,30.0,0.6451017022132873,0.01212731682007081,1.0,0.1798527618474614,0.020019256599915703,50,0.9753936886787414,0.009579865659731209,1,0.15894206090684407,0.014628360962459376,100,1.415399444103241,0.023254562830945017,1,0.13895796977202785,0.016517492543728807,200,2.5960015773773195,0.26104892465531243,1
pom3c,20000,0.48451951235924084,0.03395226409408371,30,0.5484086394309997,0.01839857549058446,3,0.4677147056125735,0.033170536285064105,50,0.9744756698608399,0.0811342893156183,3,0.41701662328328704,0.033740146302901924,100,2.4627577543258665,0.21884552535519075,2,0.37842130104117183,0.025460610377121558,200.0,4.8087055563926695,0.3826442907026809,2.0,0.335364342093403,0.032656267790420926,30.0,0.642087209224701,0.014286795209407994,1.0,0.3156225595953222,0.02657950040491227,50,0.5905839800834656,0.014168923538529502,1,0.2845239005870565,0.02149056150197527,100,1.3363470196723939,0.15628816344380078,1,0.26259003244050794,0.014594679348296764,200,4.087295627593994,0.06628966687475055,1
pom3d,500,0.645030020778864,0.024126539575651574,30,0.5791367411613464,0.026738150271311968,3,0.6366527402419584,0.021887681707976055,50,1.2645544052124023,0.041451426073909656,3,0.6055225921037646,0.021057293896122622,100,2.817523181438446,0.06134488278178157,2,0.5789032298666799,0.019589849187418868,200.0,4.660917592048645,0.3752909503151217,2.0,0.2110183393888167,0.018009602358831117,30.0,0.4152327537536621,0.007251096524750937,1.0,0.19944181516104345,0.01376709193428272,50,0.6642150044441223,0.004717883252950412,1,0.18074796541898383,0.011517194467879275,100,1.8973116159439087,0.017240163523106138,1,0.1613054914227229,0.010647335588460146,200,2.3819342255592346,0.22162273707729177,1
redis,4400,0.39418456028991083,0.00986894458048903,30,0.3233965277671814,0.012216361102212234,1,0.3807028476809474,0.014722276785186516,50,0.6135755896568298,0.038124297106945065,1,0.36658950519529004,0.011028516372155916,100,0.9244099259376526,0.042768900182149606,1,0.34739995592205536,0.014254321773746402,200.0,4.864046359062195,0.05801455569076768,1.0,0.48231505455839274,0.0210654752166128,30.0,0.1722480177879333,0.0019127845795363558,4.0,0.47142715018151093,0.018464074475131154,50,0.3069990396499634,0.0016652573082332445,3,0.4627650859414076,0.018319649228258194,100,0.59901362657547,0.021655303247233856,3,0.4343791353088336,0.017602352918666724,200,1.0046138048171998,0.028746791719057176,2
rs-6d-c3_obj1,3840,0.11304312462629713,0.04342005141123032,30,0.2971073746681213,0.00849991025838842,3,0.09942769467493288,0.006830856444877973,50,0.5538035988807678,0.008506870936488466,2,0.09375421032060598,0.004708627911594661,100,1.3614738821983337,0.05851538266812078,2,0.0922505983818569,0.004822787730153965,200.0,3.824694514274597,0.15457173480494493,2.0,0.011715318379352744,0.02293639715997035,30.0,0.1889033675193786,0.0006906355878645628,1.0,0.00455427589235999,0.010442495962313397,50,0.31777827739715575,0.00436310304989938,1,0.0012270488158422246,0.0016911028198518618,100,0.43816936016082764,0.0068593716835120035,1,0.0007339289413798903,0.0007009574430415403,200,1.1552605390548707,0.09771430985254223,1
rs-6d-c3_obj2,3840,0.31072292151125896,0.31510553517849477,30,0.28028005361557007,0.0054695117179162644,2,0.21026298424671555,0.2595258362262129,50,0.49705411195755006,0.01326610792859908,2,0.18820934860310978,0.26551548879110626,100,0.7800573945045471,0.03685000141057081,2,0.1734491511726936,0.2668424024801616,200.0,3.6233478307724,0.201638521172761,2.0,0.00035894636271436014,0.0008093847444459925,30.0,0.1736413717269897,0.0034529021091303717,1.0,6.511263856490146e-06,3.90194089347415e-06,50,0.17410855293273922,0.0012327619096112474,1,3.7945133957328904e-06,2.8340976188934043e-06,100,0.5960902214050293,0.027187976847069355,1,2.4776432194006936e-06,4.806811104463456e-07,200,1.079635214805603,0.030156760046350428,1
sol-6d-c2-obj1,2866,0.6564045017274477,0.1718706790308004,30,0.27424585819244385,0.01212441907270892,3,0.5713603577960968,0.18297349422801665,50,0.5025744915008545,0.016047007596488746,3,0.4569869284486024,0.20747369736718638,100,1.231471061706543,0.0748308633301204,2,0.38381664434025653,0.198054475343263,200.0,3.2409969568252563,0.25226435856086044,2.0,0.014626386517553328,0.0003983524702019931,30.0,0.09782172441482541,0.0010914414896283967,1.0,0.014487855194861204,0.00028907071805621344,50,0.16140729188919062,0.0031570506084840984,1,0.014301154903661078,0.00022714733505683053,100,0.5929755926132202,0.03425044871298079,1,0.01426566229259565,0.0002354640379203347,200,1.2557557582855225,0.08163388575982392,1
storm,1557,0.1859137847682158,0.13656304061124283,30,0.35015072822570803,0.008611479084133157,3,0.10202702337735974,0.08439719319325147,50,0.6797194480895996,0.038548630339045126,2,0.04648220032394052,0.054581824971259116,100,1.85174058675766,0.07676390544943128,1,0.03276807197191682,0.04720252708856704,200.0,3.336588168144226,0.3253713475318716,1.0,0.00010486047921279356,3.242994396487867e-05,30.0,0.16096386909484864,0.0025447098612157567,1.0,9.186744540918506e-05,2.769355104313978e-05,50,0.30223536491394043,0.005492650049146975,1,7.198965294446522e-05,2.2446387369472275e-05,100,0.5654430389404297,0.022339210313618598,1,6.424818861298412e-05,1.824714268392562e-05,200,0.9293626308441162,0.01549214468395658,1
wc+rs-3d-c4-obj1,196,0.22898245624548727,0.08110340858837678,30,0.2042548298835754,0.019443652152252938,3,0.20978204148972196,0.003959099041823551,50,0.4117367029190063,0.013065765863312151,2,0.20964469673059663,0.003918292779039067,100,1.0832229256629944,0.05445420909497279,2,0.2091253981373072,0.0038846553346585724,200.0,2.510384213924408,0.15804058418804784,2.0,0.013044619561827089,0.021688370857589352,30.0,0.14732390642166132,0.004286921495295031,1.0,0.00856369161769995,0.016450845062352774,50,0.270434296131134,0.019861934919354132,1,0.0073436289120417,0.01620739138201704,100,0.36222043037414553,0.08242846591833547,1,0.0036102906881247806,0.0021092570237515504,200,0.38241573572158816,0.1247968558014676,1
wc+sol-3d-c4-obj1,196,0.22581153943937654,0.08988933461859415,30,0.25916423797607424,0.008174682497031323,3,0.20478368498425897,0.03039913378679051,50,0.43594324588775635,0.014593412662443916,2,0.19385009203934517,0.009587683017023958,100,0.6803653240203857,0.04055871111855969,2,0.19385009203934517,0.009587683017023958,200.0,3.0519957661628725,0.07652340403804779,2.0,0.009806635368583701,0.020399314055641025,30.0,0.17189401388168335,0.009030963132024788,1.0,0.0064483079387589945,0.015415674231601678,50,0.15206903219223017,0.010987486487577202,1,0.006082708165555615,0.014152599160750068,100,0.4125593066215515,0.08524131176767837,1,0.0024689146842119354,0.002058070367073311,200,0.3257041335105896,0.1038702508072829,1
wc+wc-3d-c4-obj1,196,0.27432399578382954,0.10062194892841818,30,0.181562066078186,0.017864625990947118,3,0.2523363391260141,0.06934815290393068,50,0.38342922925949097,0.014361814750669272,2,0.2370342212395607,0.005571910753069183,100,1.056145179271698,0.04091861179985748,2,0.2370342212395607,0.005571910753069183,200.0,2.332066261768341,0.07009889483483515,2.0,0.018863151083432277,0.04162900626435521,30.0,0.19356395006179805,0.00598752392352873,1.0,0.005480729741384075,0.004670896848676276,50,0.25917495489120485,0.0225419417637269,1,0.004254525453910565,0.0034982195358399166,100,0.342551589012146,0.07639355752920673,1,0.004111591933167285,0.0030965085167105207,200,0.8996177434921264,0.2452103627441386,1
wc-6d-c1-obj1,2880,0.12595296678790607,0.0361933254667684,30,0.3683587431907654,0.01062619544343154,3,0.11097188933801816,0.036726171163095116,50,0.5568909883499146,0.009397199840697847,3,0.0939431705119817,0.020898315102360062,100,1.2893569588661193,0.07237091630645982,2,0.0856849663823937,0.0026590930544410593,200.0,3.3455065369606016,0.12509198047151487,2.0,0.015519883543153984,0.033037738901859175,30.0,0.0998319029808044,0.001118568053199623,1.0,0.00839018790261371,0.027576199546258496,50,0.2822034239768982,0.008513425120109825,1,0.007936927270667575,0.026909932878240495,100,0.5377587795257568,0.04103525726958681,1,0.006600824696243632,0.02591228817183645,200,0.8732889056205749,0.11772094841317882,1
x264,53662,0.2339298090057201,0.13984064735502535,30,0.26798306703567504,0.04306722694514563,2,0.2084162559041761,0.12902002035377763,50,0.5282127261161804,0.04934064814645392,2,0.1750261947385096,0.12787216696729442,100,1.5980036854743958,0.09307713617681537,1,0.13838341960457085,0.11521674516491072,200.0,7.434586238861084,0.23828914355226308,1.0,0.21245800089103736,0.026235276006663318,30.0,0.15784996747970576,0.0063058731314247106,2.0,0.1969859164871621,0.026030360232456785,50,0.16647143363952632,0.005685401587210583,2,0.1684700433923619,0.01876282070967574,100,0.5177399158477783,0.016575652526493605,1,0.14664629366427054,0.020679688675890318,200,0.7153208255767822,0.012776458026574424,1
xomo_flight,10000,0.6415651389475572,0.06869773401764223,30,0.9754859328269958,0.05033698788771644,4,0.5967782684756496,0.06172113922610649,50,1.5898887753486632,0.055662357066658494,3,0.5180243902463237,0.03031849906536721,100,4.952110779285431,0.11917302663560303,2,0.4418711058299336,0.03028213349037203,200.0,9.349648177623749,0.2777111694089695,2.0,0.05345922382743855,0.030633971613027056,30.0,0.4438546419143677,0.012874358758616896,1.0,0.04073629098692623,0.016648166141382998,50,0.9929391384124756,0.008003865298424126,1,0.02593996226370694,0.0049527213068352475,100,1.784209930896759,0.007572310652147738,1,0.020223717259413028,0.001954191422645241,200,3.8805164813995363,0.04650815828881691,1
xomo_ground,10000,0.6581098628178338,0.039535730428482165,30,0.8734100937843323,0.05653330048985271,4,0.6455187035220533,0.03427477059609164,50,1.320660150051117,0.06310898118994697,4,0.6030939492783917,0.03402527027468024,100,3.46663019657135,0.09678882528265993,3,0.5278476292636459,0.033684408127186614,200.0,9.311258172988891,0.17888669950822586,2.0,0.0606437726433952,0.01818386044762876,30.0,0.6371599078178406,0.0040549070591974195,1.0,0.04959111680699604,0.012016449917863745,50,1.1773286819458009,0.022823865986460114,1,0.04278964765093016,0.008155858389654998,100,1.895246958732605,0.015347541599892347,1,0.031263790799278414,0.006096684073439559,200,3.4701468348503113,0.05479120795624384,1
xomo_osp,10000,0.6767950086123747,0.052654346414002406,30,0.7755795478820801,0.03987598861961816,3,0.6559749157431451,0.052658185093147264,50,1.3819780707359315,0.054630273005360254,3,0.599778419483761,0.03661597357168293,100,3.178347337245941,0.08120266761244475,2,0.539013830773284,0.023877139604630292,200.0,9.681977462768554,0.09047010263505886,2.0,0.053884622166797666,0.02539494786905101,30.0,0.6047787070274353,0.00275464390446605,1.0,0.03747824849682347,0.009294831147751198,50,1.2642911195755004,0.012801404649482465,1,0.03137868630284478,0.006857888406443921,100,1.96758691072464,0.014141471495415439,1,0.026092374453493015,0.006625114914827273,200,4.162183928489685,0.0451724933789753,1
xomo_osp2,10000,0.5288965271785235,0.03924388135441827,30,0.8366667866706848,0.028565587619613145,4,0.5020157349507449,0.04117183334575266,50,1.6636430621147156,0.05670118829865028,3,0.4474789154691566,0.026650411157506288,100,1.76081440448761,0.29885096408361095,2,0.3805206161326583,0.02120728622005563,200.0,11.31597683429718,0.06456834619718128,2.0,0.213465399838407,0.028319132214724173,30.0,0.7182158946990966,0.006118796202791451,1.0,0.19751332341721678,0.024754033510039686,50,0.9571638464927673,0.008339630159742381,1,0.16572230205947086,0.020059671121626262,100,1.5903095483779908,0.14979412496220965,1,0.1444595553322914,0.013344772891610577,200,3.2705190896987917,0.2522886952893663,1
