Dataset,Rows,SMSEMOA-30_mean,SMSEMOA-30_std,SMSEMOA-30_budget,SMSEMOA-30_runtime_mean,SMSEMOA-30_runtime_std,SMSEMOA-30_tier,SMSEMOA-50_mean,SMSEMOA-50_std,SMSEMOA-50_budget,SMSEMOA-50_runtime_mean,SMSEMOA-50_runtime_std,SMSEMOA-50_tier,SMSEMOA-100_mean,SMSEMOA-100_std,SMSEMOA-100_budget,SMSEMOA-100_runtime_mean,SMSEMOA-100_runtime_std,SMSEMOA-100_tier,SMSEMOA-200_mean,SMSEMOA-200_std,SMSEMOA-200_budget,SMSEMOA-200_runtime_mean,SMSEMOA-200_runtime_std,SMSEMOA-200_tier,SPEA2-30_mean,SPEA2-30_std,SPEA2-30_budget,SPEA2-30_runtime_mean,SPEA2-30_runtime_std,SPEA2-30_tier,SPEA2-50_mean,SPEA2-50_std,SPEA2-50_budget,SPEA2-50_runtime_mean,SPEA2-50_runtime_std,SPEA2-50_tier,SPEA2-100_mean,SPEA2-100_std,SPEA2-100_budget,SPEA2-100_runtime_mean,SPEA2-100_runtime_std,SPEA2-100_tier,SPEA2-200_mean,SPEA2-200_std,SPEA2-200_budget,SPEA2-200_runtime_mean,SPEA2-200_runtime_std,SPEA2-200_tier
SS-S,3840,0.6879694860120391,0.0012170269109535903,30,0.1564790844917297,0.007958964373324622,3,0.6869475245005682,0.0007866262387745506,50.0,0.36596299409866334,0.014408960430774472,2.0,0.6857718103017147,0.0007420800824575979,100,0.7092601180076599,0.02124220071039428,1,0.6854175848561596,0.0004493086293524213,200.0,3.001421570777893,0.2116617758536719,1.0,0.6878082142017216,0.0035272519472776234,30,0.4023009896278381,0.02769023562336489,3,0.6865421675746749,0.0009294586613856599,50,0.8677551746368408,0.042232468996253714,2,0.6856580409105546,0.0006619403543759293,100,1.1339288234710694,0.038604676375207744,1,0.6852843838771338,0.0003430966586893907,200.0,2.668458569049835,0.2650175164318307,1.0
SS-T,5184,0.3505643247303959,0.14107747298857692,30,0.3021851062774658,0.011261756419776192,3,0.2644410603946613,0.15289854523682303,50.0,0.5161958456039428,0.008734725639758741,2.0,0.14761833420390041,0.12217643132309691,100,1.3076621770858765,0.0170383776062595,1,0.08498085331942946,0.013511457349671496,200.0,1.456563365459442,0.07896515850042883,1.0,0.2930640428479286,0.1473184759076381,30,0.46489070653915404,0.04180447465752289,3,0.21731923521962337,0.14879106623673113,50,1.1264511585235595,0.04572678305236469,2,0.10663938181915833,0.0766812964435564,100,2.1432101249694826,0.2244014865819077,1,0.07533113454476195,0.010599628585518966,200.0,3.286539590358734,0.3597553861297587,1.0
SS-U,4608,0.4459860583335014,0.04626523760510457,30,0.27393805980682373,0.0078517161069511,2,0.4381543140371199,0.046546895808746984,50.0,0.5191398143768311,0.007887592025951603,2.0,0.38598895988583204,0.021508104960457748,100,1.1095916628837585,0.1108673380615251,1,0.37052932812812706,0.0026497537736465434,200.0,2.341321611404419,0.20431134347957422,1.0,0.43178757611886376,0.043221699303106195,30,0.6044134378433228,0.015717417153671195,2,0.4159161852498726,0.043485655514449134,50,0.8392635703086853,0.04051792986963237,2,0.3824516168934481,0.019884583575525288,100,1.6245829463005066,0.266505095579765,1,0.37186998284263395,0.007911886553444505,200.0,5.582428562641144,0.41677801588310104,1.0
SS-V,6840,0.3104031037884955,0.049742093653350625,30,0.1879214525222778,0.0017654280396099712,2,0.30027986696907083,0.06530759711744649,50.0,0.4811271071434021,0.012960525453904598,2.0,0.24022512771679533,0.08538930295488244,100,1.1102885603904724,0.026515432041262353,1,0.1831706365640341,0.11341517276662885,200.0,1.4011123299598693,0.018514705439902253,1.0,0.3003605036179716,0.05810015443698012,30,0.46819794178009033,0.01361789518075081,2,0.27920461698757926,0.06783739765922812,50,1.1340165376663207,0.041894030734507516,2,0.24872301501745991,0.0689809490441722,100,2.141711413860321,0.11189420557713932,1,0.1951753229311024,0.07395911719976031,200.0,6.621159684658051,0.07549404627928862,1.0
SS-W,65536,0.3285470774808791,0.05024755481122138,30,0.24697127342224118,0.007830079312962084,3,0.3162452239672339,0.04451222510047261,50.0,0.47168209552764895,0.047556850783356044,3.0,0.25957072308949647,0.031448529292990364,100,1.2845924615859985,0.012035862597615958,1,0.24124141587132972,0.014541909598965003,200.0,2.4933685421943665,0.09994939654258754,1.0,0.314614508510905,0.04195162982436826,30,0.4360004305839539,0.057130491701060444,3,0.2975211243785972,0.030924467253421902,50,1.087689507007599,0.05944191329281176,2,0.267564391532193,0.020193487362494857,100,2.285738980770111,0.07814337480813284,1,0.23906298069335277,0.01651479383383211,200.0,8.973881554603576,0.1126110801149308,1.0
SS-X,86058,0.11364776542775182,0.05783983544092992,30,0.2638624429702759,0.007704685647449154,3,0.09188062597718842,0.043886815872403354,50.0,0.37838109731674197,0.011182270737133918,2.0,0.05437891598311464,0.027420295852651416,100,0.9846985340118408,0.08605393561905496,1,0.04309651909354815,0.023990281815138504,200.0,1.7802292466163636,0.017203785049990022,1.0,0.09107477740083084,0.045855873875000355,30,0.5990373134613037,0.0172899502008359,2,0.08011816215663872,0.043908940050550786,50,0.9681552767753601,0.015164495554779821,2,0.04915909407676455,0.01823288156652901,100,1.4648390293121338,0.1237366874286288,1,0.02775310713832469,0.0033035952108994753,200.0,6.7471493005752565,0.17219511220113085,1.0
Scrum100k,100000,0.39280079608115326,0.035325501993286275,30,0.24450418949127192,0.013739642229786075,3,nan,nan,nan,nan,nan,nan,0.33164188215944257,0.02796584841796627,100,1.5840628266334533,0.11060707591466075,1,0.27788803137060847,0.01974408984803951,200.0,3.324469232559204,0.2332438214399905,1.0,0.3957459218296597,0.028604789597281802,30,0.7437632083892822,0.11077494926007851,3,0.3742860400141192,0.028892296012829652,50,1.3772869467735291,0.1941966734539365,2,0.32276159207067373,0.03211472590716861,100,4.207381272315979,0.31732157542459544,1,0.27568465504727874,0.025090817556507775,200.0,11.454828846454621,0.47907678878309545,1.0
Scrum10k,10000,0.3790463044780125,0.039668195554643196,30,0.32879958152770994,0.029553101085647026,2,0.3586442906969055,0.04407561309208777,50.0,0.7107225894927979,0.045715067910938795,2.0,0.3110875377494394,0.03763256670162525,100,1.5114075779914855,0.01731117688500602,1,0.25046504027240174,0.015144647578426982,200.0,3.1255868077278137,0.2784114185085618,1.0,0.36628303092894016,0.048165263090589716,30,0.6326558351516723,0.02566767529336589,2,0.3475747701237321,0.04644188000977069,50,0.8646968126296997,0.05360768461520019,2,0.29384980775315006,0.04278806192767065,100,3.3547402381896974,0.1942221139221258,1,0.24463716480619818,0.01994136878588024,200.0,9.103482568264008,0.3701533482901101,1.0
Scrum1k,1000,0.40816783251861494,0.046230685360054036,30,0.32038605213165283,0.028409922584966534,3,0.37211235199900117,0.057858525603964775,50.0,0.603545868396759,0.04378407481227042,2.0,0.31546904150235944,0.03402296789357592,100,1.5591394543647765,0.028586966671618638,1,0.28147437936858904,0.024029508016950345,200.0,3.0043176889419554,0.22891978466858787,1.0,0.3760125899400555,0.04137498353350307,30,0.44449217319488527,0.03673602536066263,2,0.36191686738174145,0.039276446905281995,50,0.7692152738571167,0.03612740983621704,2,0.30623124546686287,0.03277856721632935,100,1.5568783640861512,0.23526656458539918,1,0.2767204230548227,0.0133452653770375,200.0,7.415238380432129,0.7360427377364283,1.0
X264_AllMeasurements,1152,inf,nan,30,0.1271591782569885,0.007783061539001949,5,inf,nan,50.0,0.18014141321182248,0.013764741433902895,5.0,inf,nan,100,0.529965603351593,0.038585329426692454,5,inf,nan,200.0,1.5927972555160523,0.011232190307126265,5.0,0.13550953622689751,0.10700938644621158,30,0.2778681039810181,0.0022529204102842725,4,0.060513745162703116,0.058126453428528915,50,0.4105696201324463,0.032334791174346754,3,0.01953089741489241,0.0357645867602485,100,1.6609419465065003,0.07796850063949305,2,0.0027027207978114146,0.00020801751256430189,200.0,2.390453374385834,0.31276104445419267,1.0
billing10k,10000,0.3619162110135682,0.0350905606399734,30,0.4213013768196106,0.01843524307245265,3,0.34832160893215575,0.03327331053433968,50.0,0.7158930182456971,0.06780365093805954,3.0,0.31584839628980443,0.020631352724201867,100,2.07990425825119,0.019733061855663002,1,0.2917907134938346,0.006778683875701839,200.0,3.709309995174408,0.21762336654361902,1.0,0.34641866749513983,0.027995497504969363,30,0.6668811678886414,0.0468011766518428,3,0.32981556261708245,0.026002609269269433,50,1.1386597514152528,0.05159813808122789,2,0.31128701194027164,0.021111715338560065,100,3.260791850090027,0.153797886522803,1,0.2916774637692874,0.007687049055448648,200.0,7.998908352851868,0.5620121712396721,1.0
coc1000,1000,0.5960631321325651,0.016552931637914107,30,0.5180211067199707,0.008063092978960237,4,0.585059096157399,0.016384217526820243,50.0,1.0894227623939514,0.07611483019611613,3.0,0.5483870478699305,0.017327884273109453,100,3.119599151611328,0.25856693618837706,1,0.5259953438371466,0.019275402214029045,200.0,5.45175861120224,0.3814364050849272,1.0,0.5704590826616556,0.016766575323248906,30,1.1698456048965453,0.04359028273965828,2,0.5626448479044086,0.01674549550509561,50,1.622149395942688,0.05143477988981916,2,0.5434641962668465,0.013884061265213531,100,4.00415815114975,0.3447198905572158,1,0.523194211759838,0.017512974552449937,200.0,11.66532188653946,0.864440716763779,1.0
dataset120,5160,inf,nan,30,0.09590972661972043,0.007822364835483092,4,inf,nan,50.0,0.2036336779594421,0.006864729195860465,4.0,inf,nan,100,0.5362951636314393,0.011363117773676075,4,inf,nan,200.0,1.0482168555259705,0.06510472648730134,4.0,0.17121804837319538,0.043558715619930924,30,5.608224010467529,0.2848631536325932,3,0.15107885205072696,0.0483790693064162,50,15.25173224210739,1.1696940434355476,2,0.09980137778887772,0.04087612989331744,100,54.076257944107056,2.2017828207996706,1,nan,nan,nan,nan,nan,nan
dataset600,5160,inf,nan,30,0.102910304069519,0.006649758405494879,4,inf,nan,50.0,0.19024939537048335,0.006977158928253328,4.0,inf,nan,100,0.4551549911499023,0.009934768661767294,4,inf,nan,200.0,1.131106722354889,0.07445561632259012,4.0,0.2184340988056061,0.05942964051633921,30,5.6199790120124815,0.4446248183568248,3,0.1856378261648482,0.05242143086830267,50,15.187310004234314,1.1169025226746119,2,0.1302884102825279,0.041090119932632035,100,49.43802796602249,2.1509916313694895,1,nan,nan,nan,nan,nan,nan
dconvert,6764,inf,nan,30,0.09551991224288937,0.011106307143110747,5,inf,nan,50.0,0.258396589756012,0.006765358520369327,5.0,inf,nan,100,0.4720574617385864,0.012768921249008929,5,inf,nan,200.0,1.3380613565444945,0.0128686054323861,5.0,0.12511316016462437,0.05053288424880954,30,0.33876131772994994,0.007219827533398095,4,0.09508003778507207,0.02455142424907895,50,0.643929123878479,0.03621306403311122,3,0.07527363111946128,0.009548423064470627,100,1.6832770705223083,0.06726260014156245,2,0.06681950632080633,0.006477325049247991,200.0,5.9695383429527284,0.5120213906302342,1.0
deeparch,4096,inf,nan,30,0.23431067466735836,0.025805548021537762,5,inf,nan,50.0,0.20316584110260005,0.006903859007488393,5.0,inf,nan,100,0.5089106321334839,0.008475960974798042,5,inf,nan,200.0,1.2795890331268311,0.010782828487242877,5.0,0.13100705364027848,0.1439141615406375,30,0.2841650128364563,0.006917074453665744,4,0.060950919715893184,0.09786201943037617,50,0.5301778316497803,0.03591982408786048,3,0.014771440799946283,0.011383805361027054,100,1.7961255431175231,0.07198682103603472,2,0.01015644431464737,0.0011505586017756387,200.0,5.47590172290802,0.14358979299025412,1.0
exastencils,86058,inf,nan,30,0.09325817823410029,0.010383893753442966,5,inf,nan,50.0,0.1842231154441833,0.012767455542717238,5.0,inf,nan,100,0.4574177384376526,0.013135671944250188,5,inf,nan,200.0,0.891182279586792,0.02812632205856199,5.0,0.634860458112526,0.11645161661231589,30,0.26534093618392945,0.0047737882588663495,4,0.5757405949500688,0.13439388229922683,50,0.4979439973831177,0.050819516864436254,3,0.369688641338163,0.15412446374716351,100,1.39935861825943,0.11197010857502139,2,0.19005605618751592,0.14226228771872426,200.0,4.327178156375885,0.25822083205976115,1.0
javagc,166975,inf,nan,30,0.06788607835769649,0.066284683112393,5,inf,nan,50.0,0.17579799890518183,0.020258874442464887,5.0,inf,nan,100,0.5435241460800171,0.12077806687171422,5,inf,nan,200.0,0.5205876588821411,0.07340224536968304,5.0,0.8885366238720845,0.035752728694437526,30,0.36929128170013426,0.07288716989984323,4,0.8572857619776446,0.07908905636760571,50,1.0409343719482422,0.18937010959834574,3,0.8032859297182517,0.1186234847172314,100,2.224416422843933,0.08139827506093558,2,0.7228369569026707,0.1523498915678563,200.0,12.667748141288758,0.29612915890114005,1.0
nasa93dem,93,0.7269406155178982,0.002073021730064774,30,0.3094446659088135,0.007216890630893937,2,0.7269406153982909,0.0020730217312369997,50.0,0.6125229954719543,0.01583269220653007,2.0,0.7269406150850097,0.002073021884154715,100,1.707225263118744,0.14303538455731576,2,0.7269406148965019,0.0020730218915141984,200.0,1.4903953194618225,0.2355158147848248,2.0,0.6298715213465633,0.015107692684232107,30,0.5836706638336182,0.03581730434767119,1,0.627095714618602,0.013383820348504523,50,0.7629630208015442,0.029081855842570333,1,0.6169678995661154,0.010332982199898836,100,2.0049591064453125,0.1941056552015822,1,0.6089543081240913,0.009221016067782199,200.0,9.24659833908081,0.18764233359888716,1.0
pom3a,20000,0.5923871739017252,0.05008877433702982,30,0.37326234579086304,0.027265953979062008,3,0.5796111402229053,0.042207846073709476,50.0,0.41508854627609254,0.01824460291932396,3.0,0.5167430460511817,0.037209777552000646,100,1.1197165250778198,0.03150003890718944,1,0.4592553502524822,0.026120510649864943,200.0,1.6247157335281373,0.2995157690408613,1.0,0.5866027701841481,0.04603025082807977,30,0.5514714241027832,0.0219905894443082,3,0.5626516008207803,0.03666192243565951,50,0.8198970556259155,0.11088793949743324,2,0.5214096912715556,0.03924714040881405,100,1.7288012385368348,0.055613949897326764,1,0.4649088825089547,0.02760532824267528,200.0,5.928229129314422,0.370373125870046,1.0
pom3b,20000,0.5903001220735437,0.03891297309742064,30,0.2850077152252197,0.008171720102963576,3,0.5742258498966037,0.04251217165121932,50.0,0.5595507025718689,0.008680423059713109,3.0,0.5285087164843497,0.02637280778903027,100,1.0899080038070679,0.02517192613632747,1,0.48960677004291436,0.018135811560540185,200.0,3.563578951358795,0.2309737370494444,1.0,0.5764427535545315,0.03131271695069629,30,0.8445691227912903,0.016775750982109407,3,0.5568931555096145,0.035312114256225956,50,0.82367924451828,0.1055203423287411,2,0.5173116681974449,0.014376694938851535,100,2.3125125050544737,0.16652572642477928,1,0.4905955152521847,0.014842746060691352,200.0,4.656789481639862,0.26983793832019776,1.0
pom3c,20000,0.49673850504376044,0.040859011953610844,30,0.20814810991287228,0.007294334207273221,3,0.48259520763207997,0.042993148905212365,50.0,0.6542126178741455,0.03610514924361093,3.0,0.4253669036798905,0.03138113736448498,100,2.0075122594833372,0.022643161417462348,1,0.37882172978595513,0.021185010490058,200.0,4.451196944713592,0.2829578218410591,1.0,0.48451951235924084,0.03395226409408371,30,0.5484086394309997,0.01839857549058446,3,0.4677147056125735,0.033170536285064105,50,0.9744756698608399,0.0811342893156183,2,0.41701662328328704,0.033740146302901924,100,2.4627577543258665,0.21884552535519075,1,0.37842130104117183,0.025460610377121558,200.0,4.8087055563926695,0.3826442907026809,1.0
pom3d,500,0.6575742572412945,0.0326577515456335,30,0.38993349075317385,0.007761836907637842,3,0.639346559330889,0.027557551219166802,50.0,0.787444269657135,0.011250489707544097,2.0,0.6041051901040904,0.017872359114771048,100,2.0822750091552735,0.015151240953530529,1,0.5756515798481779,0.012859865739877163,200.0,3.055738127231598,0.21294236248447743,1.0,0.645030020778864,0.024126539575651574,30,0.5791367411613464,0.026738150271311968,2,0.6366527402419584,0.021887681707976055,50,1.2645544052124023,0.041451426073909656,2,0.6055225921037646,0.021057293896122622,100,2.817523181438446,0.06134488278178157,1,0.5789032298666799,0.019589849187418868,200.0,4.660917592048645,0.3752909503151217,1.0
redis,4400,inf,nan,30,0.12111130952835081,0.007891812417454446,5,inf,nan,50.0,0.2715324640274048,0.0075922411957255785,5.0,inf,nan,100,0.6488639116287231,0.009109826810338313,5,inf,nan,200.0,1.16303551197052,0.08749107493016231,5.0,0.39418456028991083,0.00986894458048903,30,0.3233965277671814,0.012216361102212234,4,0.3807028476809474,0.014722276785186516,50,0.6135755896568298,0.038124297106945065,3,0.36658950519529004,0.011028516372155916,100,0.9244099259376526,0.042768900182149606,2,0.34739995592205536,0.014254321773746402,200.0,4.864046359062195,0.05801455569076768,1.0
rs-6d-c3_obj1,3840,inf,nan,30,0.07131004333496091,0.012433493912227919,5,inf,nan,50.0,0.22826415300369257,0.010438848321018998,5.0,inf,nan,100,0.6395634174346924,0.008335488701875955,5,inf,nan,200.0,0.9869463205337524,0.03098319865473339,5.0,0.11304312462629713,0.04342005141123032,30,0.2971073746681213,0.00849991025838842,4,0.09942769467493288,0.006830856444877973,50,0.5538035988807678,0.008506870936488466,3,0.09375421032060598,0.004708627911594661,100,1.3614738821983337,0.05851538266812078,2,0.0922505983818569,0.004822787730153965,200.0,3.824694514274597,0.15457173480494493,1.0
rs-6d-c3_obj2,3840,inf,nan,30,0.12640758752822873,0.00817066053469348,5,inf,nan,50.0,0.20831335783004756,0.0072190201772293645,5.0,inf,nan,100,0.5074981689453125,0.01962119750241815,5,inf,nan,200.0,1.5742463231086732,0.013425051491628827,5.0,0.31072292151125896,0.31510553517849477,30,0.28028005361557007,0.0054695117179162644,4,0.21026298424671555,0.2595258362262129,50,0.49705411195755006,0.01326610792859908,3,0.18820934860310978,0.26551548879110626,100,0.7800573945045471,0.03685000141057081,2,0.1734491511726936,0.2668424024801616,200.0,3.6233478307724,0.201638521172761,1.0
sol-6d-c2-obj1,2866,inf,nan,30,0.1102810144424438,0.006357928854281186,5,inf,nan,50.0,0.25738379955291746,0.009003237620927383,5.0,inf,nan,100,0.5217750191688537,0.014550139214784341,5,inf,nan,200.0,0.7171170949935913,0.01760322562746525,5.0,0.6564045017274477,0.1718706790308004,30,0.27424585819244385,0.01212441907270892,4,0.5713603577960968,0.18297349422801665,50,0.5025744915008545,0.016047007596488746,3,0.4569869284486024,0.20747369736718638,100,1.231471061706543,0.0748308633301204,2,0.38381664434025653,0.198054475343263,200.0,3.2409969568252563,0.25226435856086044,1.0
storm,1557,inf,nan,30,0.1363951206207275,0.00746168675993344,5,inf,nan,50.0,0.22456028461456295,0.0069368961786427635,5.0,inf,nan,100,0.6636359453201294,0.01174696240587462,5,inf,nan,200.0,1.0770839333534241,0.055024224182330106,5.0,0.1859137847682158,0.13656304061124283,30,0.35015072822570803,0.008611479084133157,4,0.10202702337735974,0.08439719319325147,50,0.6797194480895996,0.038548630339045126,3,0.04648220032394052,0.054581824971259116,100,1.85174058675766,0.07676390544943128,2,0.03276807197191682,0.04720252708856704,200.0,3.336588168144226,0.3253713475318716,1.0
wc+rs-3d-c4-obj1,196,inf,nan,30,0.11820307970046992,0.00613368958169505,5,inf,nan,50.0,0.2715696096420288,0.008864621978748698,5.0,inf,nan,100,0.5249724745750427,0.020819470931475268,5,inf,nan,200.0,1.0119606137275696,0.013066382122672424,5.0,0.22898245624548727,0.08110340858837678,30,0.2042548298835754,0.019443652152252938,4,0.20978204148972196,0.003959099041823551,50,0.4117367029190063,0.013065765863312151,3,0.20964469673059663,0.003918292779039067,100,1.0832229256629944,0.05445420909497279,2,0.2091253981373072,0.0038846553346585724,200.0,2.510384213924408,0.15804058418804784,1.0
wc+sol-3d-c4-obj1,196,inf,nan,30,0.10108886957168575,0.0058066500726383025,5,inf,nan,50.0,0.2084983348846435,0.011171004355668321,5.0,inf,nan,100,0.5000882029533387,0.020042821489310386,5,inf,nan,200.0,0.9804948568344116,0.03188607322201447,5.0,0.22581153943937654,0.08988933461859415,30,0.25916423797607424,0.008174682497031323,4,0.20478368498425897,0.03039913378679051,50,0.43594324588775635,0.014593412662443916,3,0.19385009203934517,0.009587683017023958,100,0.6803653240203857,0.04055871111855969,1,0.19385009203934517,0.009587683017023958,200.0,3.0519957661628725,0.07652340403804779,2.0
wc+wc-3d-c4-obj1,196,inf,nan,30,0.09149107933044431,0.011358530233627784,5,inf,nan,50.0,0.18610385656356807,0.0071212814324556695,5.0,inf,nan,100,0.5019919395446777,0.012574151616707418,5,inf,nan,200.0,1.2014145970344543,0.023419760860452166,5.0,0.27432399578382954,0.10062194892841818,30,0.181562066078186,0.017864625990947118,4,0.2523363391260141,0.06934815290393068,50,0.38342922925949097,0.014361814750669272,3,0.2370342212395607,0.005571910753069183,100,1.056145179271698,0.04091861179985748,1,0.2370342212395607,0.005571910753069183,200.0,2.332066261768341,0.07009889483483515,2.0
wc-6d-c1-obj1,2880,inf,nan,30,0.12900921106338498,0.006272385094347234,5,inf,nan,50.0,0.21428188085556027,0.008491829553064482,5.0,inf,nan,100,0.527397632598877,0.020784376734682333,5,inf,nan,200.0,1.2085997462272644,0.020036703622429916,5.0,0.12595296678790607,0.0361933254667684,30,0.3683587431907654,0.01062619544343154,4,0.11097188933801816,0.036726171163095116,50,0.5568909883499146,0.009397199840697847,3,0.0939431705119817,0.020898315102360062,100,1.2893569588661193,0.07237091630645982,2,0.0856849663823937,0.0026590930544410593,200.0,3.3455065369606016,0.12509198047151487,1.0
x264,53662,inf,nan,30,0.10469260215759273,0.006837241701782069,5,inf,nan,50.0,0.20050359964370723,0.009139852187373412,5.0,inf,nan,100,0.46488018035888673,0.016124517142882447,5,inf,nan,200.0,1.2992539882659913,0.014961969266737088,5.0,0.2339298090057201,0.13984064735502535,30,0.26798306703567504,0.04306722694514563,4,0.2084162559041761,0.12902002035377763,50,0.5282127261161804,0.04934064814645392,3,0.1750261947385096,0.12787216696729442,100,1.5980036854743958,0.09307713617681537,2,0.13838341960457085,0.11521674516491072,200.0,7.434586238861084,0.23828914355226308,1.0
xomo_flight,10000,0.6455017464064836,0.058576429372278666,30,0.46907668113708495,0.013969091074796991,3,0.59538913253464,0.0660036075905762,50.0,0.5537559509277343,0.02191228614254159,2.0,0.5168087045225865,0.04543831947228303,100,1.8753590703010559,0.17283250064202532,1,0.44212822981456623,0.029148011568419927,200.0,5.211346280574799,0.04069857652840182,1.0,0.6415651389475572,0.06869773401764223,30,0.9754859328269958,0.05033698788771644,3,0.5967782684756496,0.06172113922610649,50,1.5898887753486632,0.055662357066658494,2,0.5180243902463237,0.03031849906536721,100,4.952110779285431,0.11917302663560303,1,0.4418711058299336,0.03028213349037203,200.0,9.349648177623749,0.2777111694089695,1.0
xomo_ground,10000,0.6716825523965445,0.02933549827644539,30,0.40165510177612307,0.008415320513280387,4,0.6504397400939196,0.031781896749404376,50.0,0.5560123682022095,0.013722930764318703,3.0,0.5811450403612741,0.0381853773132252,100,2.7001592397689818,0.05214142613872802,1,0.5232312833224154,0.030823023793091403,200.0,3.5952310800552367,0.04884196894846434,1.0,0.6581098628178338,0.039535730428482165,30,0.8734100937843323,0.05653330048985271,3,0.6455187035220533,0.03427477059609164,50,1.320660150051117,0.06310898118994697,3,0.6030939492783917,0.03402527027468024,100,3.46663019657135,0.09678882528265993,2,0.5278476292636459,0.033684408127186614,200.0,9.311258172988891,0.17888669950822586,1.0
xomo_osp,10000,0.6877169823514337,0.03610218015845627,30,0.2778750777244568,0.017669494497884068,3,0.6679607994924484,0.04311364847332554,50.0,0.7131767034530639,0.016157418439439263,2.0,0.5998297809166163,0.04160254793428144,100,1.8438243389129638,0.04711019307369954,1,0.5377177972740441,0.034024132801789224,200.0,3.7848379373550416,0.11147927171448328,1.0,0.6767950086123747,0.052654346414002406,30,0.7755795478820801,0.03987598861961816,3,0.6559749157431451,0.052658185093147264,50,1.3819780707359315,0.054630273005360254,2,0.599778419483761,0.03661597357168293,100,3.178347337245941,0.08120266761244475,1,0.539013830773284,0.023877139604630292,200.0,9.681977462768554,0.09047010263505886,1.0
xomo_osp2,10000,0.5203097858738697,0.03053093850381843,30,0.36685224771499636,0.00844962969106461,3,0.50694649128657,0.03337462601195447,50.0,0.7348855853080749,0.012844869895284886,2.0,0.4512147101708829,0.02856396755316137,100,1.8940719842910767,0.1695611269097548,1,0.3982791605074076,0.026602225154457343,200.0,3.555378532409668,0.1607965552430678,1.0,0.5288965271785235,0.03924388135441827,30,0.8366667866706848,0.028565587619613145,3,0.5020157349507449,0.04117183334575266,50,1.6636430621147156,0.05670118829865028,2,0.4474789154691566,0.026650411157506288,100,1.76081440448761,0.29885096408361095,1,0.3805206161326583,0.02120728622005563,200.0,11.31597683429718,0.06456834619718128,1.0
