Dataset,Rows,NSGA2-30_mean,NSGA2-30_std,NSGA2-30_budget,NSGA2-30_runtime_mean,NSGA2-30_runtime_std,NSGA2-30_tier,NSGA2-50_mean,NSGA2-50_std,NSGA2-50_budget,NSGA2-50_runtime_mean,NSGA2-50_runtime_std,NSGA2-50_tier,NSGA2-100_mean,NSGA2-100_std,NSGA2-100_budget,NSGA2-100_runtime_mean,NSGA2-100_runtime_std,NSGA2-100_tier,NSGA2-200_mean,NSGA2-200_std,NSGA2-200_budget,NSGA2-200_runtime_mean,NSGA2-200_runtime_std,NSGA2-200_tier,SPEA2-30_mean,SPEA2-30_std,SPEA2-30_budget,SPEA2-30_runtime_mean,SPEA2-30_runtime_std,SPEA2-30_tier,SPEA2-50_mean,SPEA2-50_std,SPEA2-50_budget,SPEA2-50_runtime_mean,SPEA2-50_runtime_std,SPEA2-50_tier,SPEA2-100_mean,SPEA2-100_std,SPEA2-100_budget,SPEA2-100_runtime_mean,SPEA2-100_runtime_std,SPEA2-100_tier,SPEA2-200_mean,SPEA2-200_std,SPEA2-200_budget,SPEA2-200_runtime_mean,SPEA2-200_runtime_std,SPEA2-200_tier
Health-ClosedPRs0011,10000,0.0,0.0,30,0.48637934923172,0.006237670050031079,1,0.0,0.0,50,0.9160919308662414,0.06674256266328603,1,0.0,0.0,100,1.924985945224762,0.06186623869423135,1,0.0,0.0,200,4.793130254745483,0.20863467389451776,1,0.561283029411525,0.0009287456785407966,30,0.5987987160682678,0.04034695565495552,3,0.5610768494796154,0.0011710208270071555,50,0.8898227453231812,0.012212635632513555,3,0.560585127184884,0.002175618849434517,100,2.1196940183639525,0.07520079199326145,3,0.559623298134609,0.005224689982714354,200.0,5.16629159450531,0.2772275396906077,2.0
Health-Commits0000,10000,0.2486454239688778,0.056883729896415026,30,0.4917084813117981,0.011167565679719249,3,0.2265318271623741,0.052055389450509755,50,0.8556015133857727,0.03497156609114653,3,0.22013590846263598,0.04949241478673432,100,1.9777395129203796,0.057683917119413536,3,0.17358281017790853,0.05493486160612948,200,4.866802644729614,0.3195618400275495,2,0.07067847610363312,0.0032326354937920227,30,0.49902341365814207,0.03706978521156802,1,0.06923316174185089,0.003105587100210978,50,1.0170420289039612,0.05067811904061772,1,0.06626834261102356,0.003550962530308761,100,1.9655399441719055,0.05757425237344638,1,0.06136498749018728,0.005009378782484462,200.0,2.5668347597122194,0.4080035145625416,1.0
Health-Commits0001,10000,0.16496217525873466,1.4663096647481208e-05,30,0.5553410530090332,0.0077360830567129914,1,0.16495727028645774,2.2592333665331856e-07,50,0.9680388689041137,0.030409066843518462,1,0.16495721976846375,1.1637151047855192e-16,100,2.372627067565918,0.30608891813084965,1,0.16495721976846373,1.1878539877015347e-16,200,4.038418543338776,0.2593549885384614,1,0.21529653762973666,0.0035879218808902865,30,0.5052082419395447,0.03730032176444512,4,0.212802298061673,0.003209024223836554,50,1.1751093506813048,0.12632091511625548,3,0.21066702315261515,0.003655532375585019,100,1.8707061052322387,0.0491609084178302,3,0.20625895566954208,0.004308547899465861,200.0,4.6149519920349125,0.37028468559960187,2.0
Health-Commits0002,10000,0.4790269947021226,0.07293861639831681,30,0.5284394145011901,0.0030569014872408808,3,0.4789936933670007,0.07292754218940657,50,0.6660313248634339,0.03270060083954139,3,0.47624543609190184,0.07296429469056519,100,2.249221694469452,0.05862145297364149,3,0.4349413555561978,0.10731008179534761,200,3.865454924106598,0.2820421205995952,2,0.1274621988365549,0.008071177870376617,30,0.56952805519104,0.041673287038985526,1,0.12088777987365032,0.020398273973580065,50,0.9761886835098267,0.02785535089650108,1,0.11906338889827324,0.020120382705360162,100,1.8302000164985657,0.23927955526939726,1,0.11512816400203925,0.019678978362714983,200.0,4.165706849098205,0.38905047526994657,1.0
Health-Commits0003,10000,0.37248242160830036,0.03908197118598126,30,0.3856216549873352,0.0026683294205274463,3,0.3561103501171463,0.033903996035042246,50,0.658072316646576,0.029307092730214153,2,0.3348919191012051,0.022754543303383952,100,1.6365634441375732,0.06093593858589927,2,0.32007105231859523,0.02423400393013851,200,3.8464947938919067,0.26357742634764925,1,0.37797373529319545,0.058761068959768535,30,0.534730339050293,0.02904224596272896,3,0.35139189469184967,0.057638172068731126,50,0.6902089357376099,0.01393802288657007,2,0.30798172527230466,0.035412623123155074,100,1.6865968346595763,0.18449529245071294,1,0.2801284185080687,0.02197061404235528,200.0,5.11625429391861,0.28269750545704453,1.0
Health-Commits0004,10000,0.22543534421884764,0.0022099899363566392,30,0.4356468081474304,0.017007497620104905,1,0.22497941318730516,0.002854064787828134,50,0.6653167247772217,0.033713951645458075,1,0.22301427287780534,0.005447528133370631,100,1.4979013442993163,0.04434906347617761,1,0.22249450689546085,0.005268113994278602,200,2.5429794073104857,0.3027336675437676,1,0.4567485054877481,0.07873769278614373,30,0.41011111736297606,0.03304847689726835,3,0.42975618757217565,0.06389874359241018,50,0.6578300476074219,0.020637897779434124,3,0.4031431542077386,0.053383475400008554,100,1.5767496943473815,0.04747649879982177,2,0.3829674524266643,0.04148032364894953,200.0,2.5666035771369935,0.3299443962647408,2.0
Health-Commits0005,10000,0.208725716327814,0.021555341212820357,30,0.3700156569480896,0.0019280661971561972,1,0.19470476755925584,0.018186086612380768,50,0.6426334261894227,0.02495095381444366,1,0.18718379103278432,0.012987188447460933,100,1.7139230847358704,0.2073520082578716,1,0.1796891837916513,0.012737177428199105,200,2.9368244886398314,0.28976458595054766,1,0.4991264259304412,0.013369352085770956,30,0.37657374143600464,0.027965233882690576,3,0.494751079055438,0.007634522441489905,50,0.6637162208557129,0.02306354422906873,3,0.48648728645974704,0.006948201010472298,100,1.6972504019737245,0.20563662063647922,2,0.4813072321040407,0.006938313102861812,200.0,3.561539041996002,0.33491996824184916,2.0
Health-Commits0006,10000,0.30017920992280356,0.01281400559968776,30,0.5383723855018616,0.0065803486842913594,1,0.29820028017358907,0.0126862337315933,50,0.6562366127967835,0.025006814858741233,1,0.2884808234613599,0.015017235192599045,100,1.5279850363731384,0.05327230045832838,1,0.27674596584873057,0.015269706594491627,200,2.5649174571037294,0.2990164491920413,1,0.44640484596133634,0.04340479697478419,30,0.3823917269706726,0.03244918008991696,3,0.4445470944710184,0.04274775083847229,50,0.6651100397109986,0.02211698645673837,3,0.4262117613618627,0.05933717410068363,100,1.4707842111587524,0.048536508877962854,3,0.3917596919171903,0.06985987691933564,200.0,2.906553494930267,0.2997761720125817,2.0
Health-Commits0007,10000,0.23115860683853873,0.026616379308362494,30,0.6691062211990356,0.01733532258709313,1,0.22081030612760064,0.026567017461846303,50,0.6910172462463379,0.03886069516728558,1,0.2027531979157715,0.01514059125649795,100,1.6379388213157653,0.05989802181674057,1,0.19756694711008183,0.013482266789721635,200,5.516684556007386,0.43411704995909617,1,0.4339195431304178,0.09629175272806098,30,0.3765708327293396,0.03200333848417447,3,0.4115902625116189,0.08256021353269993,50,0.7047147274017334,0.008816250393747664,3,0.3787989896746089,0.05162265509164061,100,2.6018752694129943,0.051705196055794614,2,0.354964944156128,0.03505476045236043,200.0,3.8070785880088804,0.31670456358576865,2.0
Health-Commits0008,10000,0.3899038416412234,0.02532761378934381,30,0.682447612285614,0.016782800643660032,1,0.37957343450016073,0.025025347740704394,50,0.6527822375297546,0.02426134452626358,1,0.36129719729974485,0.018999974810176064,100,1.5039117813110352,0.042223972036635984,1,0.3474980631568897,0.021973855150398416,200,3.1635182380676268,0.2895332231886718,1,0.534776108515547,0.05412160276275847,30,0.530604076385498,0.03863969451354136,3,0.5206125950109437,0.05015713283935039,50,0.7468769311904907,0.02337141868402975,3,0.4957479393747982,0.03296185392698219,100,1.4859448671340942,0.05262752854590718,2,0.4740387379032643,0.038762418991102804,200.0,2.7410596370697022,0.33971507491473557,2.0
Health-Commits0009,10000,0.13994713774822973,0.005118362680112246,30,0.407909619808197,0.005462593069560298,1,0.13840227026187882,0.005259649931268638,50,0.6517923712730408,0.025550153796998203,1,0.1355009552726139,0.005317917043591762,100,2.2751054644584654,0.12019923331870526,1,0.13195084481956193,0.006016764782376736,200,4.203132319450378,0.33326658086984323,1,0.5466492173850999,0.037517898564983276,30,0.38283601999282835,0.03394473969660747,3,0.52987102654101,0.038565455665316634,50,0.7414909720420837,0.01862222119400644,3,0.5066889924266171,0.029251701480723417,100,2.2190146684646606,0.13556145595148367,2,0.4860564926938843,0.008456614529458548,200.0,5.824881708621978,0.35944169996352127,2.0
Health-Commits0010,10000,0.3029837329382225,0.016479194815365958,30,0.42367494106292725,0.016280614747655298,1,0.298294455158775,0.013291033916631964,50,1.1931712746620178,0.05938148814195984,1,0.2900942009487451,0.008024497064601776,100,1.4934849381446837,0.042528502480925254,1,0.286117744487492,0.007967679994317961,200,3.0022534132003784,0.2890700392422705,1,0.4436596932464747,0.022116633095013497,30,0.5792801260948182,0.04443338428666139,3,0.4376265478320295,0.015313618768140904,50,0.6572245359420776,0.019783510101044254,3,0.4267110976728656,0.01247161249346991,100,1.4522170901298523,0.03781450382725906,2,0.4166958208617757,0.01211147458824338,200.0,6.34710910320282,0.1652625370050354,2.0
Health-Commits0011,10000,0.042710024895647625,0.05156914900816923,30,0.406006908416748,0.004706333328520117,1,0.025238950955645538,0.019714355059324517,50,1.080964159965515,0.08096385325145095,1,0.012186903572664543,0.012322101531001805,100,2.664109539985657,0.06643451706393474,1,0.00800720449174967,0.006398518716900408,200,2.8723323702812196,0.28841070135041685,1,0.5660110611086707,0.012771104038082206,30,0.5463843822479248,0.037234879350165166,4,0.564691459877939,0.0137258700719278,50,0.7267006635665894,0.027146926906008582,4,0.5560943642006528,0.018879035518292113,100,1.99859060049057,0.1853862708686116,3,0.5380183179916834,0.01801543308554794,200.0,2.740922689437866,0.3104466171158462,2.0
LLVM,1024,inf,nan,30,3.337860107421875e-06,3.544769008994237e-07,5,inf,nan,50,5.9247016906738285e-06,8.12300697167302e-07,5,inf,nan,100,3.564357757568359e-06,1.8181705042830076e-06,5,inf,nan,200,3.516674041748047e-06,6.557936718704472e-07,5,0.10207183849633414,0.020280747694533637,30,0.2011632919311523,0.022221855398739797,4,0.08821203872457518,0.011461523136512462,50,0.4914110779762268,0.035143456058888654,3,0.07845468055183134,0.006047932578016602,100,1.0886648774147034,0.1488682746342948,2,0.07451090248701536,0.0055312502942788735,200.0,3.231625771522522,0.34723185500575027,1.0
PostgreSQL,19008,inf,nan,30,6.99758529663086e-06,3.0061199755447456e-06,5,inf,nan,50,5.567073822021485e-06,1.996664294622273e-06,5,inf,nan,100,5.125999450683594e-06,1.9096999983646505e-06,5,inf,nan,200,5.602836608886719e-06,2.738674776372552e-06,5,0.7064046014804198,0.004492862856965275,30,0.26314531564712523,0.032993181787807614,4,0.7031542149913428,0.003991830455441155,50,0.6743841886520385,0.050643226632041426,3,0.7000832510403056,0.0039440574853912835,100,1.6841493606567384,0.08434203635108821,2,0.699119420798638,0.003455651770135094,200.0,4.547932755947113,0.05445817968629958,1.0
SQL_AllMeasurements,4653,inf,nan,30,4.0888786315917965e-06,9.607846817631138e-07,5,inf,nan,50,5.197525024414063e-06,1.7376084337891345e-06,5,inf,nan,100,5.221366882324218e-06,2.6738933017483486e-06,5,inf,nan,200,4.994869232177734e-06,2.955130217842893e-06,5,0.3456242226676882,0.03587821364618983,30,0.564399266242981,0.0418873076670644,4,0.3155741692254331,0.024647694533649622,50,1.1731654167175294,0.06778129437170052,3,0.2754718567160238,0.03551895050384176,100,4.013351333141327,0.07589850154469373,2,0.2333691066965649,0.02629755707318433,200.0,10.412706065177918,0.3931213705735724,1.0
SS-A,1343,0.2683921275797687,0.2441535302681266,30,0.3790465235710144,0.007436568609742124,2,0.15305953089869506,0.17416329487911678,50,0.9632568955421448,0.03960192672559131,1,0.0780069767353714,0.05143276416788394,100,1.040799582004547,0.03726993799573243,1,0.06099008473028287,0.02729291669888399,200,2.0611549019813538,0.2935253871616769,1,0.1342592755064584,0.010402333545510069,30,0.2571387529373169,0.017241924835783434,1,0.13395006518875638,0.010397375834511557,50,0.8827475905418396,0.004660663811721027,1,0.1266739348886414,0.0031729783372318296,100,1.0848524212837218,0.0501800825433191,1,0.12604362242255013,0.0027664038379904407,200.0,8.063601791858673,0.1660858757906211,1.0
SS-B,206,0.22822631121460235,0.0808815226959276,30,0.36896164417266847,0.004294692524869595,3,0.19478744345962512,0.05727945015702542,50,0.7268393754959106,0.04522933557831565,3,0.1605072836462455,0.025632829659870238,100,1.1999996662139893,0.1459030890423638,2,0.15691464384834614,0.023994519986039464,200,2.6206478118896483,0.20312990751153698,2,0.07897997670720797,0.015437420710048298,30,0.338641083240509,0.012252765330729524,1,0.07392740721686127,0.005431338140289958,50,0.6450972318649292,0.014811550676546303,1,0.07186490103318612,0.0037917530062734953,100,1.979682743549347,0.04824662162120394,1,0.07069436273996844,0.001752956533618406,200.0,4.276250207424164,0.15772487561938375,1.0
SS-C,1512,0.4882238932496814,0.11859611966098518,30,0.33527623414993285,0.005008523687230741,3,0.44893023918265335,0.13070592776601173,50,0.6267029047012329,0.008620112290416907,3,0.40584440628569096,0.13887321573776965,100,1.8545941472053529,0.053851913335895556,3,0.32574024196203133,0.10441577485595435,200,2.096332061290741,0.3452813432766748,2,0.11502377674884119,0.016867072234455275,30,0.38764033317565916,0.0104661692561704,1,0.11091530107848699,0.016135135709836518,50,0.7873246192932128,0.009817947806467187,1,0.1044797070746609,0.005865671930125055,100,1.1606614351272584,0.1427451642943942,1,0.10213945449009451,0.00565774466318018,200.0,3.498544704914093,0.2088638752994262,1.0
SS-D,196,0.44287036407575187,0.020307235543293323,30,0.37500089406967163,0.009292325780377064,2,0.4390759362914653,0.023388462824953327,50,0.8280874252319336,0.005285891505321408,2,0.4259616245978929,0.02696023392095814,100,1.4756062746047973,0.04823027984638833,2,0.4053510723565875,0.019833969193844656,200,3.734482932090759,0.2687705819145167,1,0.4482140992885849,0.05058808885149846,30,0.3738629102706909,0.012584425485496145,2,0.4382617605159572,0.04668152943900887,50,0.6326417565345764,0.011723683263397943,2,0.4081610319120941,0.01347495501092616,100,1.3918283462524415,0.04672697319022737,1,0.4057164483288219,0.007639334849611068,200.0,3.522453474998474,0.21121309566458876,1.0
SS-E,756,0.17108287205026756,0.026685110558556102,30,0.3771378517150879,0.0034367560719826638,1,0.16193339197536694,0.014565586952014627,50,0.8284128069877624,0.00289890679017772,1,0.15459488995477838,0.004903378524374735,100,1.4551815867424012,0.055838808464757354,1,0.15223225729341827,0.002151090967461036,200,2.712786889076233,0.2382779574400436,1,0.5432523281750139,0.14056673188934626,30,0.29134607315063477,0.022424955511966792,3,0.47001580641209123,0.10016478157488706,50,0.6174376487731934,0.012279423592839926,3,0.3928816538743008,0.032089194262207466,100,1.5496447443962098,0.12562675848909427,2,0.37192384133917544,0.011909365630047783,200.0,3.3721601486206056,0.12621202794364997,2.0
SS-F,196,0.44376178650774734,0.021110606581908734,30,0.40946767330169676,0.007053150321245616,3,0.4382271513372128,0.02193594653094581,50,0.5840568900108337,0.0035025183638335714,3,0.42521714880729755,0.023778690853787803,100,1.421950387954712,0.04830769505827749,2,0.4083144241681283,0.02054560861330747,200,4.913775408267975,0.09277163069591672,2,0.38060489274142706,0.04950810823759248,30,0.3301175832748413,0.00973526172471474,1,0.3652417162219247,0.04524025422786227,50,0.7877581357955933,0.007888730474006287,1,0.3492642739731868,0.037029654304048365,100,1.405999732017517,0.047552251443682754,1,0.3330964921373567,0.008787694338266483,200.0,3.315700078010559,0.08482476774874206,1.0
SS-G,196,0.4413742493203462,0.017853383219226544,30,0.32954044342041017,0.0025420089119426864,4,0.43834349659011274,0.019973488769408604,50,0.6370166420936585,0.0033181676752212855,4,0.42759787700927154,0.025311515824763906,100,1.0346974730491638,0.03328360763116217,3,0.4106590481940035,0.023504089888356672,200,3.2413654685020448,0.09393984664419532,2,0.3492112262875958,0.053163977436629276,30,0.33676120042800906,0.008464610382239869,1,0.333360584460618,0.045649556736916445,50,0.774238669872284,0.013208720732504139,1,0.3093047821168405,0.028801763920844166,100,1.195554518699646,0.1535298271629707,1,0.2975155628482107,0.005680242743792103,200.0,3.176652991771698,0.1261188747037387,1.0
SS-H,259,0.5716667981940897,0.1297222687925328,30,0.40909950733184813,0.03671362362234267,3,0.5328668195616132,0.12109090712601867,50,0.6850059032440186,0.02770684795232577,3,0.47735767936784307,0.10514968150588509,100,1.8015741109848022,0.132486730928591,2,0.4384933274457746,0.08220744026156293,200,3.6000152945518495,0.26918549571388806,2,0.03943994729739005,0.004654442499932355,30,0.36207692623138427,0.01248390077266245,1,0.03654655617783477,0.0019095310425338242,50,0.7870354294776917,0.10056576357244751,1,0.03555427572979818,0.0006458532629632903,100,1.237980306148529,0.15099937088548754,1,0.035420888390223955,0.00045479069584839356,200.0,3.3166852831840514,0.11398975477604811,1.0
SS-I,1080,0.13366608400728713,0.10271419787357407,30,0.25821971893310547,0.0017265915688489135,1,0.08600296918492684,0.08110194605801017,50,0.7608461856842041,0.03784838375925649,1,0.039823069226514164,0.04350898681953737,100,1.4877380728721619,0.1735107691633814,1,0.028338963788819126,0.03756417348249644,200,3.7841302275657656,0.39935104954447337,1,0.35239582421652804,0.11229965171991742,30,0.3739899158477783,0.021354119855041823,3,0.302606147882598,0.10407883463583495,50,0.883639907836914,0.008723716055826745,3,0.263632467403205,0.07679676113138753,100,1.0987494230270385,0.04616843133169384,2,0.24618567822764606,0.06596388026954672,200.0,3.3481989026069643,0.3545056561642957,2.0
SS-J,3840,0.07894919951129688,0.0064984847266790725,30,0.2689831376075745,0.004569097803625866,1,0.07650293256680443,0.006104813449739672,50,0.5458094239234924,0.03178753727286562,1,0.07229191122737755,0.0034033697683853964,100,1.3422385454177856,0.17102418908995473,1,0.07048095649690753,0.003469862055740918,200,3.2249155044555664,0.24862333882800317,1,0.2635330695671511,0.2418252102372604,30,0.4360523819923401,0.04521217992295218,2,0.18102544697234255,0.20383430126459334,50,0.5201039671897888,0.027908486907054986,2,0.14301906244328794,0.19834659969570456,100,1.484088933467865,0.1808316312966032,1,0.13013298683885272,0.20079239807076216,200.0,4.663422167301178,0.26623667023647285,1.0
SS-K,2880,0.08617487341583427,0.02004448996934231,30,0.30291311740875243,0.008944796276868202,1,0.07711012898361748,0.015873475342972218,50,0.4904020428657532,0.02422445642418673,1,0.07163212978423365,0.009455658045316619,100,1.0876863479614258,0.1970846371292166,1,0.0691138628412086,0.007226963149674851,200,5.331217253208161,0.09429761909440837,1,0.23706636175297696,0.07129251374539904,30,0.38524826765060427,0.013291373866131776,3,0.20736733889036968,0.029541029635353877,50,0.4884746551513672,0.022002661333080924,3,0.1862470054965314,0.017839364331410305,100,1.1292858004570008,0.04165995799456437,2,0.1697304291743433,0.006387305063023406,200.0,3.2905933976173403,0.2567875245489214,2.0
SS-L,1023,0.23951911117232805,0.09071262476209946,30,0.31291555166244506,0.004547207977913586,2,0.1864572406894793,0.008899256188664748,50,0.5301846742630005,0.02510436320654097,1,0.18021691389779618,0.007700557405020689,100,1.4034692764282226,0.18235506671992305,1,0.17461484820604617,0.004301690327751718,200,2.6416006684303284,0.3628006363067001,1,0.2075985708219048,0.05325245733552281,30,0.32976059913635253,0.022278407636171452,2,0.187231480819061,0.022860738503360158,50,0.5723732471466064,0.03741926020937795,1,0.17256791046168668,0.00850826649323353,100,1.332728958129883,0.14917237515392215,1,0.16527463668204712,0.005182529674158618,200.0,2.6697389602661135,0.35600978988777654,1.0
SS-M,864,0.006999352919758339,0.0030913591902327958,30,0.4211602330207825,0.02477841585809733,1,0.006142010774642975,0.003004463480572035,50,0.8092981457710267,0.04909643177579256,1,0.004903540541610971,0.0017689546112412858,100,1.47592796087265,0.28250125291723205,1,0.00425128069615052,0.00043084461485331144,200,3.7392643690109253,0.3750583334871093,1,0.0803483007921222,0.03953516981910099,30,0.8054333806037903,0.007033581242994995,3,0.05192828255702521,0.02687481398486041,50,1.502311384677887,0.10034295693492397,2,0.038900518707487966,0.009968473814276365,100,2.740550708770752,0.27168940198316344,2,0.03209294909494095,0.005455514271658219,200.0,3.6853187918663024,0.3916385597682149,2.0
SS-N,53662,0.15955840496646895,0.012435085642560169,30,0.3560522794723511,0.03962733214087213,1,0.15533131373809855,0.009837555466692408,50,0.6383454084396363,0.03377372136243696,1,0.152621294359031,0.007671389585180896,100,1.6872274994850158,0.14895801407414674,1,0.14815011822791427,0.005444565270449779,200,3.523787486553192,0.24975977810450004,1,0.6230494191627792,0.04063110664736307,30,0.3909865260124207,0.03976107505419126,3,0.5982261451390432,0.04051562195570451,50,0.6371939182281494,0.039312780055835904,3,0.5657181404159619,0.04179530181310965,100,1.1889112830162047,0.16951421619253548,2,0.5280590790522195,0.037851513989997594,200.0,4.842557370662689,0.36296463002180995,2.0
SS-O,972,0.19320658482554195,0.009716982380312128,30,0.44062368869781493,0.003526279724716859,1,0.19036957867855636,0.007992121310508176,50,0.7689372777938843,0.03138710612886367,1,0.18640233480613416,0.006355546536522311,100,1.1785688996315002,0.2225562719426229,1,0.1820907451670557,0.002711948822582721,200,3.316296064853668,0.3083323420700089,1,0.4346688625532053,0.05442577023565496,30,0.3045796871185303,0.021418768170126463,3,0.4217074235659354,0.05781093409703796,50,0.5478045344352722,0.03470301246557654,3,0.37433468479891036,0.03249306012617167,100,1.6111228346824646,0.20516382949513104,2,0.3403412307256501,0.017152037868714998,200.0,2.59887318611145,0.33030101364980013,2.0
SS-P,1023,0.23951911117232805,0.09071262476209946,30,0.3143002033233643,0.006473331734485415,2,0.1864572406894793,0.008899256188664748,50,0.5259345173835754,0.02496224843444194,1,0.18021691389779618,0.007700557405020689,100,2.2532287716865538,0.3011760335829083,1,0.17461484820604617,0.004301690327751718,200,6.792751288414001,0.17686068891356127,1,0.2075985708219048,0.05325245733552281,30,0.29496883153915404,0.020056257699866107,2,0.187231480819061,0.022860738503360158,50,0.5690756916999817,0.038250520239844016,1,0.17256791046168668,0.00850826649323353,100,1.4475721836090087,0.18435766239745713,1,0.16527463668204712,0.005182529674158618,200.0,2.571734607219696,0.3707924438651716,1.0
SS-Q,2736,0.06553146780915102,0.016349887378382666,30,0.40871357917785645,0.02361047206364458,1,0.06133596825796941,0.001983324622832447,50,0.7348748326301575,0.005737771492372773,1,0.06032341729525507,0.0010457414632843696,100,1.7071547269821168,0.24094528674176746,1,0.059470544488192625,0.0010063615185295538,200,10.077076077461243,0.13133573117872302,1,0.4951192948412997,0.02334592971839121,30,0.43551087379455566,0.022333468626896735,3,0.4806164764270635,0.012421720948843312,50,0.7557765722274781,0.032901655052757495,2,0.4740798580488936,0.0047012113641591675,100,2.8838231921195985,0.16958829274288278,2,0.4712876836180258,0.0016050771594877142,200.0,3.3529361367225645,0.3774231294820729,2.0
SS-R,3008,0.18792468295609027,0.02207376063704399,30,0.44974571466445923,0.029977106280918767,1,0.18490170562671596,0.01855049291761344,50,0.6565920114517212,0.03477534398824309,1,0.17831459886450665,0.007977825328980632,100,2.3373775243759156,0.22056110563669445,1,0.17406588675186813,0.00843075314826626,200,5.155983579158783,0.5539754483344804,1,0.48351569357236607,0.011153466370325063,30,0.4597501397132874,0.037309872593249596,3,0.47866840121448584,0.009861947900393008,50,0.5871849417686462,0.029171150735558916,3,0.46984265841401,0.006721617531229725,100,1.5671568393707276,0.18376093597279494,2,0.46699887058140604,0.005949037020159026,200.0,2.906276082992554,0.34208620934790857,2.0
SS-S,3840,0.10274549547816618,0.05370727331042238,30,0.2667119145393372,0.0012253138173825054,1,0.08354922161562993,0.0387141015133284,50,0.8177111744880676,0.06827142823631763,1,0.05181474638880192,0.03596791431547965,100,1.3286443829536438,0.046212251003586086,1,0.026573900778219008,0.014287240166987491,200,2.4550001502037047,0.3081661816221572,1,0.6878082142017216,0.0035272519472776234,30,0.4023009896278381,0.02769023562336489,3,0.6865421675746749,0.0009294586613856599,50,0.8677551746368408,0.042232468996253714,2,0.6856580409105546,0.0006619403543759293,100,1.1339288234710694,0.038604676375207744,2,0.6852843838771338,0.0003430966586893907,200.0,2.668458569049835,0.2650175164318307,2.0
SS-T,5184,0.0585587227853143,0.021912774344828252,30,0.4145176649093628,0.0024178855488983814,1,0.05317353513375452,0.02126000663268976,50,1.0406882405281066,0.04223996526006409,1,0.040625836786425874,0.015820501607032165,100,2.0831648826599123,0.06688233431427483,1,0.02995785649776588,0.011134536928060759,200,5.931638073921204,0.06502931476570158,1,0.2930640428479286,0.1473184759076381,30,0.46489070653915404,0.04180447465752289,2,0.21731923521962337,0.14879106623673113,50,1.1264511585235595,0.04572678305236469,2,0.10663938181915833,0.0766812964435564,100,2.1432101249694826,0.2244014865819077,1,0.07533113454476195,0.010599628585518966,200.0,3.286539590358734,0.3597553861297587,1.0
SS-U,4608,0.2652660596080249,0.025427167654510113,30,0.6128514409065247,0.04188698037325119,1,0.25690269266329707,0.02247738337474947,50,1.241264283657074,0.06369304177313405,1,0.24586449697727306,0.012574675125129274,100,1.8240284085273744,0.18552086074732968,1,0.24000467747290655,0.0091165518436406,200,6.287765431404114,0.13510809166134807,1,0.43178757611886376,0.043221699303106195,30,0.6044134378433228,0.015717417153671195,3,0.4159161852498726,0.043485655514449134,50,0.8392635703086853,0.04051792986963237,3,0.3824516168934481,0.019884583575525288,100,1.6245829463005066,0.266505095579765,2,0.37186998284263395,0.007911886553444505,200.0,5.582428562641144,0.41677801588310104,2.0
SS-V,6840,0.15379871087948216,0.05209622435521021,30,0.695443081855774,0.04633397486679054,1,0.1524345372674689,0.05124217324293542,50,1.1267190456390381,0.05706917473128263,1,0.13071389936992206,0.06553813414864333,100,2.9753950476646422,0.1025532433674386,1,0.09377048308694606,0.07010086964351232,200,8.709676086902618,0.09687415380084619,1,0.3003605036179716,0.05810015443698012,30,0.46819794178009033,0.01361789518075081,3,0.27920461698757926,0.06783739765922812,50,1.1340165376663207,0.041894030734507516,3,0.24872301501745991,0.0689809490441722,100,2.141711413860321,0.11189420557713932,2,0.1951753229311024,0.07395911719976031,200.0,6.621159684658051,0.07549404627928862,1.0
SS-W,65536,0.34119105177329356,0.02459499000231897,30,0.5649993062019348,0.05390898971587187,3,0.3290674576233288,0.025278814974577353,50,0.6734475135803223,0.06438497937996152,3,0.317833592928233,0.021174026258973872,100,2.9933541774749757,0.10690206695238642,2,0.3081866897895603,0.01866755200573143,200,6.112765669822693,0.09561742959668239,2,0.314614508510905,0.04195162982436826,30,0.4360004305839539,0.057130491701060444,2,0.2975211243785972,0.030924467253421902,50,1.087689507007599,0.05944191329281176,2,0.267564391532193,0.020193487362494857,100,2.285738980770111,0.07814337480813284,1,0.23906298069335277,0.01651479383383211,200.0,8.973881554603576,0.1126110801149308,1.0
SS-X,86058,0.313612532301593,0.09304731665367064,30,0.5367896676063537,0.004348565848238385,3,0.2628921220050585,0.07003803514844353,50,0.8393243670463562,0.06080946692664687,2,0.2352280143113426,0.03794576858655767,100,2.573560047149658,0.08948367671264701,2,0.22250453746903714,0.012497141587204419,200,3.277202534675598,0.1304029041524528,2,0.09107477740083084,0.045855873875000355,30,0.5990373134613037,0.0172899502008359,1,0.08011816215663872,0.043908940050550786,50,0.9681552767753601,0.015164495554779821,1,0.04915909407676455,0.01823288156652901,100,1.4648390293121338,0.1237366874286288,1,0.02775310713832469,0.0033035952108994753,200.0,6.7471493005752565,0.17219511220113085,1.0
