Dataset,Rows,DE-30_mean,DE-30_std,DE-30_budget,DE-30_runtime_mean,DE-30_runtime_std,DE-30_tier,DE-50_mean,DE-50_std,DE-50_budget,DE-50_runtime_mean,DE-50_runtime_std,DE-50_tier,DE-100_mean,DE-100_std,DE-100_budget,DE-100_runtime_mean,DE-100_runtime_std,DE-100_tier,DE-200_mean,DE-200_std,DE-200_budget,DE-200_runtime_mean,DE-200_runtime_std,DE-200_tier,EZR-30_mean,EZR-30_std,EZR-30_budget,EZR-30_runtime_mean,EZR-30_runtime_std,EZR-30_tier,EZR-50_mean,EZR-50_std,EZR-50_budget,EZR-50_runtime_mean,EZR-50_runtime_std,EZR-50_tier,EZR-100_mean,EZR-100_std,EZR-100_budget,EZR-100_runtime_mean,EZR-100_runtime_std,EZR-100_tier,EZR-200_mean,EZR-200_std,EZR-200_budget,EZR-200_runtime_mean,EZR-200_runtime_std,EZR-200_tier
Health-Commits0003,10000,0.36505541240081973,0.043436050359357534,30.0,0.3111307144165039,0.009913475310005308,3.0,0.33666716829436866,0.037676000652073646,50,0.7367551684379577,0.006776045351631756,2,0.3024545100824293,0.026571467814445814,100,1.4541821122169494,0.155933871624523,1,0.27162387126663967,0.02410858052045783,200,3.126642847061157,0.33734893958792084,1,0.3646865617524721,0.03183807886743276,30,0.35067150592803953,0.03284284420657427,3,0.3370217385759727,0.02596470313942701,50,0.5931878805160522,0.037355874747254506,2,0.3244243667573161,0.02685884647192879,100.0,1.3489977240562439,0.16184375309215018,2.0,0.3151796447190373,0.023873914555189172,200,2.3584556341171266,0.07934452812798816,1
Health-Commits0004,10000,0.22112614124337035,0.008217533097918487,30.0,0.4626626014709473,0.00553819747876402,2.0,0.21797839746113423,0.009465211338863676,50,0.5130584478378296,0.0095920457181338,2,0.20978969980388512,0.00972964240864257,100,1.0571079969406127,0.060379398564964916,1,0.20400743112473604,0.010308693454430602,200,1.4296564936637879,0.35551116887200107,1,0.2254389484189984,0.0022125230186591273,30,0.3912049412727356,0.0424981033513905,3,0.22436794629223727,0.0048496990287251775,50,0.7057132840156555,0.04493499518555983,3,0.2236854164560992,0.004885149389467714,100.0,1.2913192987442017,0.1188132571207605,3.0,0.22299083753751003,0.003793703797842378,200,2.6313438296318052,0.24178302576860974,3
Health-Commits0005,10000,0.2190158745611265,0.04432930196216705,30.0,0.3189286947250366,0.004619970324984303,2.0,0.20533203664981664,0.0382310316332634,50,0.5499460816383361,0.012419749253321356,2,0.18234747766547427,0.014582029553089487,100,1.0078617572784423,0.030221250606015732,1,0.17108970570169213,0.013017652064458644,200,3.5101088881492615,0.28416212635481436,1,0.19895698524479566,0.025627573803214898,30,0.3688506603240967,0.0387159039695551,2,0.1850078028029664,0.014796672852622055,50,0.6778808832168579,0.09858315855897651,1,0.17499364987462498,0.009708413016238083,100.0,2.0716087460517882,0.029880734670320062,1.0,0.17034110643867625,0.006348200581983361,200,2.597056531906128,0.24229848441626903,1
Health-Commits0006,10000,0.29026940163410697,0.019578790694086946,30.0,0.5805882930755615,0.006723053922634578,3.0,0.2763360993639005,0.021912031748263876,50,0.739952540397644,0.02090471924501808,2,0.2535914844767813,0.012887313540963792,100,0.9756303668022156,0.12353197522092668,1,0.24014727919676176,0.008980394330611008,200,1.6038720726966857,0.4143735452005361,1,0.2938853296569107,0.015421262608548227,30,0.5925138354301452,0.04352079527720933,3,0.2891437455713765,0.0141782582350995,50,0.9953930020332337,0.021327803281074465,3,0.2680473569725009,0.014235489450693427,100.0,2.2355600118637087,0.13955586597958303,1.0,0.2615738799279278,0.015750261734727884,200,4.452792465686798,0.11179073659585789,1
Health-Commits0007,10000,0.233415406692237,0.03167459809433678,30.0,0.30617724657058715,0.003817761948064182,3.0,0.21785171684286606,0.0213271480649434,50,0.7986770749092102,0.058495698678677405,2,0.1883655957938987,0.023799257000100514,100,1.7729026913642882,0.11096626285359598,1,0.18132049253677426,0.02419118325765289,200,1.5828513622283935,0.2966665258963114,1,0.21889892400032057,0.01681368828973197,30,0.583027458190918,0.048219585316245886,2,0.2139829324380051,0.01648459480576443,50,0.973974096775055,0.03252403779990208,2,0.19019767227573428,0.02189094468645147,100.0,1.9443089008331298,0.019637044548825096,1.0,0.1860660397253319,0.018377008856780383,200,3.7159903764724733,0.09259994906296606,1
Health-Commits0008,10000,0.3704117255064799,0.03714953701604122,30.0,0.3109984636306763,0.002937550039968896,3.0,0.3435524901711514,0.03239374109684599,50,0.9480696558952332,0.024760861827413754,2,0.3175964006227344,0.027608811517198215,100,1.7665157198905945,0.13946724581501538,1,0.30588353487732134,0.0259912038637121,200,1.7459195613861085,0.25829125150590554,1,0.37401388242697553,0.023855115180316654,30,0.6109414935112,0.046745882532204734,3,0.371569323690898,0.02114324452321609,50,0.8451175332069397,0.06341719563210745,3,0.34400249352102213,0.021124062418080375,100.0,1.8857098698616028,0.0964891865302276,2.0,0.3194374359834834,0.02284188766315918,200,3.5748804450035094,0.20658068451689113,1
Health-Commits0009,10000,0.13989824258527545,0.0046737216829002785,30.0,0.3022851586341858,0.002788132860918528,3.0,0.135394089174629,0.006871522373023628,50,0.5491379618644714,0.0067942766748079015,2,0.1292029882304658,0.007814634319464843,100,1.4132856249809265,0.17319188060012145,1,0.12393074481894421,0.007771582371590314,200,3.4756314873695375,0.19339534435584416,1,0.13880831444984185,0.005226277320708565,30,0.5102481961250305,0.06266680107123117,3,0.1356796157536833,0.005859284335491178,50,0.8106804728507996,0.0398756230602453,2,0.13253224033445263,0.005807004981792232,100.0,1.6129262924194336,0.12259528322515474,2.0,0.1286079298430963,0.004995245938043573,200,3.273178207874298,0.2583066177052592,1
Health-Commits0010,10000,0.30862053226390757,0.014831564433955932,30.0,0.3176675200462341,0.003358767238989742,3.0,0.30340685795822503,0.013927490010318793,50,0.8448262929916381,0.06253211032522794,3,0.29467686376577945,0.012866692677684689,100,0.9940532922744751,0.03833099283942572,2,0.27880451628930436,0.007721400097895503,200,3.513602077960968,0.1760299215238902,1,0.29426008488141725,0.010045407795125272,30,0.4812044620513916,0.054067195508273456,2,0.2925687893756623,0.009771579504529527,50,0.7782238602638245,0.054388284934830076,2,0.2875288984284432,0.005562256345672539,100.0,1.812907099723816,0.13501199083534748,1.0,0.2819503828092275,0.006157242670722808,200,3.5265771627426146,0.3483979439561549,1
Health-Commits0011,10000,0.056866819896144206,0.07340991199146708,30.0,0.3412708878517151,0.006741615337204039,3.0,0.02918335495330112,0.04170213552649278,50,0.7487588167190552,0.01383950707291903,2,0.00574764761163739,0.010435990376448209,100,1.4960717797279357,0.06174148946292666,1,0.000482501087451565,0.001009438352772047,200,3.1390639781951903,0.2675200118461283,1,0.02614304443753989,0.02509752261132203,30,1.0216392755508423,0.02364047368315346,2,0.01248643778418813,0.010583753055818204,50,0.7804443836212158,0.06279413093719279,1,0.005418140108761495,0.005399476076800839,100.0,1.4688765287399292,0.08159611631779651,1.0,0.0016682659455100398,0.0024133339034778972,200,3.512742817401886,0.2408092343549918,1
LLVM,1024,0.09403804890835613,0.07807271394906115,30.0,0.14013488292694087,0.005764628398873014,2.0,0.07427514755978301,0.06087545006394651,50,0.27858824729919435,0.015320550244651069,2,0.05239801001888413,0.0414876270958059,100,0.29877684116363523,0.05384208930022908,1,0.05191403545071662,0.04154639803421657,200,0.3537882328033447,0.07731391812457877,1,0.050706805898136406,0.007933314950422196,30,0.14857231378555294,0.0046008995357830615,1,0.04477432654789758,0.00469976751776816,50,0.2570455431938171,0.010596894618649896,1,0.04162398885496184,0.00191593640501876,100.0,0.6686119794845581,0.12464206750699468,1.0,0.04138121776637632,0.0015680958064575963,200,2.417630970478058,0.18312305249206126,1
PostgreSQL,19008,0.020204913678369456,0.0005100650224082149,30.0,0.1820104360580444,0.0025681778579152593,3.0,0.01987864942276728,0.00044359428870768445,50,0.17620912790298457,0.004218268815772134,2,0.01963425558207074,0.0002514183866356926,100,0.4574952363967896,0.013333351491028081,1,0.019552829313576853,0.0002669915918784709,200,1.1725011944770813,0.07149606486215164,1,0.01982161134400842,0.00034122269014453486,30,0.11558911800384519,0.0063529199976868735,2,0.019607996267619235,0.00025383420121110717,50,0.17822821140289302,0.006911292061282875,1,0.019465946942705106,0.00019198062746207266,100.0,0.393924617767334,0.021522464895397806,1.0,0.019464414181348713,0.00019023118892995034,200,0.5829140186309815,0.0918878760786379,1
SQL_AllMeasurements,4653,0.3044247190321862,0.054342169781235516,30.0,0.1396488070487976,0.003287488094517243,3.0,0.2886596550648426,0.04509661448561044,50,0.25829888582229615,0.0015847822084206846,3,0.2472539049848455,0.038189679674167365,100,0.5186029672622681,0.005821157180098764,1,0.22252889428189265,0.027943331097130982,200,1.0367157459259033,0.023679396688465117,1,0.2920063942305174,0.04469309432236376,30,0.289809513092041,0.029851459645364974,3,0.26939718785446976,0.04066514499764888,50,0.4366310715675354,0.04698066649112971,2,0.23434132891862336,0.018606778032459755,100.0,0.5385966062545776,0.11679178148647154,1.0,0.22302962487723602,0.010308455687423767,200,1.9792970657348632,0.3616177288389642,1
SS-A,1343,0.14729787074489484,0.12475550203911474,30.0,0.29222058057785033,0.004879723180749905,2.0,0.10093078925935497,0.054811023978060806,50,0.3469529628753662,0.02204347787694694,2,0.06983611940315704,0.03754790920554391,100,0.8595560431480408,0.12411288566760302,1,0.051080228763704896,0.029373648726499276,200,1.5078488349914552,0.4306127417669738,1,0.10003673121843995,0.12559985308924113,30,0.3808616638183594,0.0019168214008176776,2,0.05980108599611432,0.026153079540193074,50,0.5015452384948731,0.0468841831724571,1,0.04308710727882893,0.010423385090472375,100.0,1.036609423160553,0.07399649287147755,1.0,0.03574021692197785,0.007655584081908456,200,2.020137917995453,0.13506312078779764,1
SS-B,206,0.1952570971940874,0.09025900416185349,30.0,0.28948746919631957,0.010798477970705312,2.0,0.1527954266086062,0.024218353744757743,50,0.44697158336639403,0.03828733249719081,1,0.1409136108253235,0.0045572444439761,100,0.7601062536239624,0.16112392138389126,1,0.14007354893310012,0.004727668229462474,200,0.6379922151565551,0.1490277475485066,1,0.15786555950356457,0.02160394805336037,30,0.32464113235473635,0.014138540476213296,1,0.1434163579652456,0.0058319020239037045,50,0.6756907343864441,0.007165848114424964,1,0.14049241930244877,0.005006061449366842,100.0,1.0804188966751098,0.07268408814214489,1.0,0.13931995203846528,0.004595289589734975,200,2.430874931812286,0.21530124233883205,1
SS-C,1512,0.16676789906432996,0.14047271995333574,30.0,0.26163501739501954,0.005435434730276641,1.0,0.10866278604242494,0.02425349635209819,50,0.5851726293563843,0.05216408550164784,1,0.09581559309357186,0.006638020160713809,100,0.8702272415161133,0.19085167696959313,1,0.09545506263621492,0.006792742143302481,200,0.8625864505767822,0.21756428437098632,1,0.42778549715270664,0.1396961357389694,30,0.3706734776496887,0.00793835801203525,4,0.34184449621961427,0.12285042415826525,50,0.5445187330245972,0.025701182080820922,3,0.2595060656144244,0.03842134241812044,100.0,1.3173566818237306,0.008833076691580392,2.0,0.23467184552323755,0.06096972583499447,200,2.101081907749176,0.3774446898938574,2
SS-D,196,0.44762207851499697,0.016134945330882805,30.0,0.20183398723602292,0.005124085747826332,2.0,0.4447986484955351,0.01764707335717496,50,0.4875245690345764,0.015876597687221713,2,0.43520287051002954,0.028046118398216326,100,0.9330583214759827,0.05211211638850847,1,0.42531796700405183,0.03213248547631301,200,2.0800188541412354,0.254495768797674,1,0.43914793957563314,0.025374259706317397,30,0.20247713327407832,0.0012395614205485317,2,0.4391184937736881,0.025355604884316374,50,0.6307057738304138,0.013998123944282806,2,0.43307576899315625,0.02901567137353856,100.0,1.2549615621566772,0.028053346035077635,1.0,0.43003201371670896,0.030470952545963555,200,2.631996238231659,0.08413880412229587,1
SS-E,756,0.18586663999137845,0.03655086424261105,30.0,0.38082419633865355,0.005332057129550153,2.0,0.17799479967361245,0.033982874381723156,50,0.3208102107048035,0.007571599678564436,2,0.15795594251250664,0.010782906475352296,100,1.0691329479217528,0.055472018329669574,1,0.15088245581922796,0.003201273001140705,200,2.5409841299057008,0.09862988432014928,1,0.15387033635939748,0.0033258325574150233,30,0.3653314828872681,0.00427200421077367,1,0.15269329649352614,0.002577798367561105,50,0.6749084949493408,0.02430709675240269,1,0.15142296813873704,0.0020039163282756195,100.0,0.6750223278999329,0.007087246464361947,1.0,0.14947607718728506,0.0021901234845872553,200,1.370771300792694,0.02818170753809348,1
SS-F,196,0.4464310057122939,0.017798233589450194,30.0,0.28265167474746705,0.007657458732130374,2.0,0.4394453637928235,0.020455233234819042,50,0.4789125919342041,0.01248259792541501,1,0.43463780564694865,0.017147455281512416,100,0.8770580649375915,0.057176231634119876,1,0.43401622353286273,0.01832632699348696,200,1.3562538981437684,0.18184869822904476,1,0.4458511912107396,0.01273859245988534,30,0.36974247694015505,0.011345931227368366,2,0.4431686554456002,0.011692168958248471,50,0.5143496751785278,0.021926997363319777,2,0.44316617208609416,0.0116914128321211,100.0,0.6735587596893311,0.003509710633322262,2.0,0.4424960484056041,0.010860936136404596,200,1.1576687335968017,0.2160332794148005,2
SS-G,196,0.4442563156098037,0.012794767773641889,30.0,0.3513636589050293,0.008247495613009647,2.0,0.4423766024866131,0.014483223678466635,50,0.461488401889801,0.010981393652289,1,0.44136218304129554,0.014199101750320669,100,1.1276968240737915,0.07216575971938231,1,0.44136218304129554,0.014199101750320669,200,1.663576078414917,0.15683221883353238,1,0.4464216296824657,0.006925445856969704,30,0.37686786651611326,0.006448308502223194,2,0.4464216296824657,0.006925445856969704,50,0.515462064743042,0.03885959284556737,2,0.446409845457907,0.006920379809023666,100.0,1.0501466870307923,0.019698870652408516,2.0,0.4462186878165949,0.0068604902565991095,200,1.2731593132019043,0.17773912535530537,2
SS-H,259,0.3728796517839038,0.15778568490322037,30.0,0.2742528557777405,0.008705560970980563,2.0,0.31717620469614694,0.09451526578275987,50,0.46017454862594603,0.03158897172663034,1,0.25466854071980527,0.03328624594906995,100,0.607215404510498,0.11021342027735584,1,0.25466854071980527,0.03328624594906995,200,0.571372127532959,0.1250841432702609,1,0.4937088295595332,0.10266617620024193,30,0.20654629468917843,0.0011250011091617244,3,0.40708520179510915,0.10127655483709143,50,0.544651210308075,0.01347481638748562,2,0.3121409515810084,0.07778124111273516,100.0,1.2000356316566467,0.04503596867998704,1.0,0.2678090224058035,0.058877863008039696,200,1.1853584885597228,0.22896549042251516,1
SS-I,1080,0.1140366436550436,0.10289364623988663,30.0,0.31237260103225706,0.005095011137683369,2.0,0.08244810191229138,0.0938684178309994,50,0.32927892208099363,0.004359466057407784,2,0.03801236222660294,0.06844836274660783,100,0.6494557738304139,0.013908541191975307,1,0.03432528790627829,0.06870454738473628,200,1.689146089553833,0.20911883948299767,1,0.09692683365839021,0.10115822685058816,30,0.2261335968971252,0.004590499138283858,2,0.07258074307369784,0.104845595086447,50,0.6858581304550171,0.010001769345683418,2,0.0721366295409111,0.10510783658570858,100.0,1.0688252329826355,0.01264461506553,2.0,0.04363311155110631,0.07589853812577758,200,2.2560593128204345,0.2322550627971447,1
SS-J,3840,0.10203206082355054,0.0526953553763622,30.0,0.35034765005111695,0.004916930889381817,2.0,0.09551740516236082,0.0520983509578232,50,0.3696723222732544,0.008507221719670464,2,0.0919545270189981,0.05265996991213678,100,0.8712674617767334,0.11430272273152707,2,0.08932310059531957,0.049834069946405525,200,1.3376333355903625,0.026767342926065876,2,0.07290571574584105,0.003455668865416519,30,0.3047774791717529,0.005354934621520181,1,0.07184112181492616,0.0029296553899872072,50,0.5764320611953735,0.027817162884807498,1,0.0684810325542925,0.0028227745506793573,100.0,1.1126897811889649,0.05981102880699139,1.0,0.06684138348164692,0.0020857179927596366,200,1.440507411956787,0.026539135584013385,1
SS-K,2880,0.10348126569072055,0.029266780318830277,30.0,0.31520795822143555,0.003448107124082898,2.0,0.08963806054058537,0.02761977549445047,50,0.34098995923995973,0.009892453287649811,2,0.08061392808468595,0.02480200869641808,100,0.7828311204910279,0.027244028486622437,1,0.07677451735045024,0.02445037225066586,200,1.2076585054397584,0.19338617940001876,1,0.08132835240193688,0.027160331979116093,30,0.2024578213691711,0.001116054519143811,1,0.07053720507040342,0.013711095046004729,50,0.34202823638916013,0.005064313743643489,1,0.06540966530066837,0.0030036946203004077,100.0,0.725806474685669,0.016412708391002194,1.0,0.06475694341135776,0.002669631967314028,200,5.058494579792023,0.11805239472760966,1
SS-L,1023,0.21467447755961938,0.07783769465123934,30.0,0.19987381696701048,0.013752446366695486,2.0,0.19928474432218132,0.06062853282587529,50,0.5741950154304505,0.05500938103925683,2,0.1819061434132166,0.042978999363593104,100,0.4120347619056702,0.08102453864034731,1,0.18099610223702134,0.043121728397081914,200,0.7826581954956054,0.16582074358940194,1,0.17863203312522022,0.008290957172848556,30,0.38347909450531004,0.007542939376831065,1,0.17178125973304653,0.0031308759581955077,50,0.5153432250022888,0.03232856751356993,1,0.16897986817940383,0.0008550037470601166,100.0,1.1866846561431885,0.10207363127476458,1.0,0.16897986817940383,0.0008550037470601166,200,2.6762710332870485,0.25462705530037005,1
SS-M,864,0.00744208856985582,0.0037423607623645024,30.0,0.3292624711990356,0.007011138274917345,2.0,0.005041849373733094,0.00173540087921022,50,0.48860844373703005,0.012391943629331204,1,0.00426493747643391,0.0012940295125122747,100,0.8925650715827942,0.062062473695141146,1,0.004051522788134285,0.0012585797327807798,200,1.115536916255951,0.17758199441655734,1,0.00477465562952566,0.0008722224305577848,30,0.30258357524871826,0.004043775387782301,1,0.004083944910535815,0.0004342544882965543,50,0.70913245677948,0.014459188621622295,1,0.00366225094381379,0.0002502405937657899,100.0,1.6116500496864319,0.18118719436923791,1.0,0.003468966539317045,0.00013558872723317054,200,1.708725905418396,0.2917194790791299,1
SS-N,53662,0.15327233935278478,0.01886672435700025,30.0,0.33642399311065674,0.0247446328249019,3.0,0.1383108895288529,0.013456851686645146,50,0.36359856128692625,0.004013256257312598,2,0.12485030894799372,0.014760176251708078,100,0.899759030342102,0.10200629629620826,1,0.10708195962791778,0.01759205196260544,200,1.3897933840751648,0.005635704383910732,1,0.1581445993495953,0.014203283310427313,30,0.2657391786575317,0.003674364473693739,3,0.15070221770106712,0.006405229812256887,50,0.6486284375190735,0.015086681406425573,3,0.14486659926506143,0.004807967881695394,100.0,0.9556329727172852,0.023657626744125856,2.0,0.1415917434915431,0.005582598073112771,200,1.9820337772369385,0.06355136054302987,2
SS-O,972,0.2010885827702487,0.029126371118486073,30.0,0.3735110402107239,0.004936685554752274,2.0,0.19356557010734138,0.025241823981199184,50,0.5624930739402771,0.00913532428890436,2,0.18222796057020624,0.004558971468063024,100,0.6824020981788635,0.008512273706873137,1,0.18152679749832715,0.004375562235926229,200,2.486891734600067,0.07326976037404005,1,0.197057190350032,0.03309308749832286,30,0.28249419927597047,0.003702704640539003,2,0.193610978768612,0.032376687393254146,50,0.5213739395141601,0.008653714279735138,2,0.19129414051729637,0.03073598314848058,100.0,0.9714906215667725,0.019340199776509588,2.0,0.18569411964449628,0.02184754470474408,200,2.158272445201874,0.1246845505376456,1
SS-P,1023,0.21467447755961938,0.07783769465123934,30.0,0.33800902366638186,0.02993273354198201,2.0,0.19928474432218132,0.06062853282587529,50,0.30126625299453735,0.0282007860984359,2,0.1819061434132166,0.042978999363593104,100,0.40613125562667846,0.07869770375155594,1,0.18099610223702134,0.043121728397081914,200,0.5939692497253418,0.13151716438827898,1,0.17863203312522022,0.008290957172848556,30,0.3379186987876892,0.01800903867276231,1,0.17178125973304653,0.0031308759581955077,50,0.47704302072525023,0.009080740181489683,1,0.16897986817940383,0.0008550037470601166,100.0,1.0928969264030457,0.0836874443121764,1.0,0.16897986817940383,0.0008550037470601166,200,3.0380896806716917,0.14297622800968915,1
SS-Q,2736,0.08037286091164814,0.03745790993901605,30.0,0.4945452451705933,0.041216378040509184,2.0,0.07748324549649792,0.033458125610558616,50,0.5103724837303162,0.006132894572193312,2,0.07529310762361614,0.03361544642407247,100,0.9592333436012268,0.038428856214625565,2,0.07472937671375293,0.03363500775888902,200,1.5677334785461425,0.38929335777886004,2,0.06144563142748789,0.001638217227687598,30,0.5336063265800476,0.4448844247850782,1,0.06024279325159769,0.0015436309794213605,50,0.7988776326179504,0.011861980734918617,1,0.058962929723431166,0.0010892818939468936,100.0,1.3551363468170166,0.046531280961525645,1.0,0.058162728561837976,0.0006128225301606603,200,2.513888251781464,0.23779139629400453,1
SS-R,3008,0.18692629630561722,0.02143504242091738,30.0,0.3792129158973694,0.0019863381296208143,3.0,0.17794130901788616,0.010362480413598643,50,0.33832129240036013,0.0034788223540435682,2,0.17322511753972297,0.008270953264066084,100,0.6651558518409729,0.010652738971017307,1,0.1713371467400991,0.007408190937991723,200,1.5951680183410644,0.231482386101247,1,0.17889058790666726,0.012569743944805515,30,0.3100345849990845,0.005589386457264465,2,0.17459992976997774,0.007755318240466241,50,0.6701957821846009,0.01478149822447949,1,0.1719587096305797,0.00775062230290107,100.0,1.0941612720489502,0.030580249250928535,1.0,0.17019182025990556,0.006995387851829692,200,2.0179813861846925,0.19607367040733834,1
SS-S,3840,0.059039981208103186,0.049739313312702774,30.0,0.20283453464508053,0.0015046063239775127,3.0,0.03723786546846057,0.02557848716190335,50,0.5154407978057861,0.012010878548028913,2,0.009581322788118653,0.012102632790924427,100,0.9267365336418152,0.02381588742987141,1,0.007099848819670825,0.010389220205934238,200,2.0531516671180725,0.1749991603438196,1,0.06265763635992869,0.04237186100416459,30,0.27762651443481445,0.03330450445062146,3,0.04794387312775826,0.03437784250370844,50,0.5145133256912231,0.005527852963279702,2,0.027101659387954086,0.01566474288731128,100.0,1.1032055497169495,0.07133851911722203,1.0,0.023555939435185535,0.015607428084479126,200,1.9587890386581421,0.040078185028498185,1
SS-T,5184,0.05034504065602772,0.027193778861205442,30.0,0.3833680748939514,0.004525354615190531,3.0,0.03769304952780659,0.02001319048448924,50,0.7250889301300049,0.028716995772908607,2,0.025511687530283888,0.010749419595288438,100,1.2183132410049438,0.10769614121056925,1,0.0194932517651615,0.00731218886673108,200,1.8891658425331115,0.44699070926618034,1,0.051559706409190956,0.02415663566713463,30,0.2580016732215881,0.0319837044311188,3,0.034062821732796594,0.018944600300244786,50,0.5679975390434265,0.020754926937642065,2,0.020763696409037292,0.007012134902618883,100.0,0.6057297706604003,0.09389475309937025,1.0,0.01704392007444758,0.0011727899346126896,200,1.5130914211273194,0.048611577036014084,1
SS-U,4608,0.2679074289084497,0.02578174397136399,30.0,0.3859723925590515,0.00775070887264455,3.0,0.2514508025461863,0.015250903537197024,50,0.5169408082962036,0.024393345181082732,2,0.24007576266981245,0.00900799233574124,100,1.256493616104126,0.06017210144562357,1,0.23785080620136295,0.009077583817585454,200,1.5592638015747071,0.23020708781827937,1,0.25085439715534413,0.013912242255327402,30,0.22282779216766352,0.008960352354699646,2,0.24485026235285515,0.010795335256601701,50,0.7286968231201172,0.02680021646335886,1,0.23492132159101295,0.002996750949024195,100.0,0.7739206194877625,0.03253394637813992,1.0,0.23182699618086522,0.0011461704077137087,200,1.6033882021903991,0.07984644388129393,1
SS-V,6840,0.16990323029559168,0.04057507484069649,30.0,0.3615748405456543,0.001872062222210976,3.0,0.12366955373202851,0.06579936851033649,50,0.3676739692687988,0.007762516031872109,2,0.06181625546356686,0.06076451019428623,100,1.213598895072937,0.023745447404068986,1,0.0493180516883454,0.06071507906856258,200,2.297900891304016,0.32134396840050533,1,0.1524850489029576,0.05571388762520219,30,0.5053340792655945,0.1151151615418713,3,0.10742607764515015,0.06802231978093043,50,0.2918798327445984,0.057957913911398096,2,0.07810612848170176,0.06203702071083169,100.0,0.742897117137909,0.018592199614242317,1.0,0.04577239934841493,0.04538649954783474,200,1.5961584568023681,0.07006090557018006,1
SS-W,65536,0.3573822175337153,0.019153737356882458,30.0,0.34652525186538696,0.029911491369876024,3.0,0.3390926343127072,0.02021960353704328,50,0.3493678689002991,0.010050592559600382,2,0.3093748248232387,0.021247371985054598,100,1.146306574344635,0.0611573084084152,1,0.2820241643261908,0.015020241397481664,200,1.659033977985382,0.3395822398111666,1,0.32753479262320123,0.0202719669084842,30,0.1473736763000488,0.004326471917483808,2,0.3195467523402981,0.01706502539243495,50,0.25983893871307373,0.007763121557926547,2,0.29847246550488327,0.011745988177033456,100.0,1.2757653951644898,0.058589472153592906,1.0,0.2814278114502854,0.0166331489267614,200,1.1149394392967225,0.04871621358182021,1
SS-X,86058,0.31107732465553195,0.09679149826754121,30.0,0.21776478290557857,0.0036025411601900187,2.0,0.21351611120743325,0.04960568642088538,50,0.4830974340438843,0.024732982653892427,1,0.19571019404487827,0.048166257332907,100,1.0423086166381836,0.03400585024062637,1,0.17322318211052448,0.030626935951971874,200,2.0148890733718874,0.3054824097341197,1,0.22853060191307334,0.04607428391358974,30,0.14783676862716671,0.0018543752017037565,1,0.21517322043865633,0.020731547535106164,50,0.406319260597229,0.0069260068768827255,1,0.20596516903292392,0.015955696991163993,100.0,0.5217697620391846,0.016796011497312913,1.0,0.19731340699003028,0.018310726214105035,200,1.7406071782112122,0.0594359659072604,1
Scrum100k,100000,0.39968603349316384,0.022436714860344636,30.0,0.4328464508056641,0.10442730159692433,3.0,0.37801630509907647,0.023145258492643934,50,0.7920706033706665,0.06849554664319635,2,0.3516142304331777,0.016713600131374236,100,1.5041699647903441,0.0572511633829274,1,0.32391198816414557,0.021288214195261848,200,1.1216896772384644,0.2023180960812937,1,0.3755614373618177,0.026372690671400224,30,0.39572309255599974,0.010886539455132587,2,0.3532298972105721,0.021433300401844962,50,0.7212555050849915,0.10167483508482335,1,0.3316489121882911,0.014824325494089755,100.0,1.489006793498993,0.06435786290873723,1.0,0.32340837657772614,0.008534946995049803,200,3.4477882981300354,0.23188515879111876,1
Scrum10k,10000,0.38319142094227504,0.03327822145772096,30.0,0.4335310339927673,0.01201435272558793,3.0,0.3570145873003089,0.03681153774780272,50,0.7311194062232971,0.05783375165098527,2,0.31148348141608395,0.02400675907076196,100,1.7187687635421753,0.10268120912885718,1,0.2962393665858527,0.019774057765923846,200,2.3398439407348635,0.4802617759199263,1,0.32973659497965335,0.032475554137559495,30,0.2386747002601623,0.010596590359399843,1,0.30870377607876165,0.02323445845613186,50,0.7572021961212159,0.10509991855592384,1,0.28938959159479183,0.00808619030116018,100.0,1.4934308290481568,0.17716468262342305,1.0,0.2830753968313352,0.005362989915976362,200,3.4846763372421266,0.3318744455865092,1
Scrum1k,1000,0.3286467534330735,0.04997378009741293,30.0,0.47933478355407716,0.017703700710099846,3.0,0.30049495442567803,0.03340913532477178,50,0.673034918308258,0.03830129784557902,2,0.27247322500036575,0.02198858437058615,100,1.4201717495918273,0.21075177995229205,1,0.25977185625602794,0.02251614427908975,200,1.758856189250946,0.4343009879942488,1,0.30095330728739306,0.03151955844388886,30,0.5261176228523254,0.025501701138988933,2,0.27664636484810556,0.015965223131360517,50,0.7246352434158325,0.09111589566943074,1,0.26061511770132745,0.010135043246978146,100.0,1.6384922742843628,0.2042433285499532,1.0,0.24726127017177763,0.006084433851053896,200,4.252371072769165,0.41042466083352774,1
X264_AllMeasurements,1152,0.03576554734583507,0.047111273255029056,30.0,0.147747790813446,0.004131567917143582,2.0,0.026715403947966586,0.046566609221731545,50,0.21419367790222163,0.009611984012773083,2,0.01461859682241995,0.04608418911788106,100,0.41496766805648805,0.04497115417389214,1,0.013304178791819157,0.04634648871561266,200,0.6144548773765564,0.1325820948404308,1,0.006741175836892005,0.007913697712819039,30,0.1160762786865234,0.005994450067191531,1,0.0012345071278683849,0.0015017689336834544,50,0.21744663715362544,0.015835419024352794,1,0.00044228398798506997,7.242870763622438e-05,100.0,0.6111903071403504,0.04581989866964567,1.0,0.0004369889299532151,7.06992388312459e-05,200,1.1863934397697449,0.15140316299939166,1
