Dataset,Rows,SMAC-30_mean,SMAC-30_std,SMAC-30_budget,SMAC-30_runtime_mean,SMAC-30_runtime_std,SMAC-30_tier,SMAC-50_mean,SMAC-50_std,SMAC-50_budget,SMAC-50_runtime_mean,SMAC-50_runtime_std,SMAC-50_tier,SMAC-100_mean,SMAC-100_std,SMAC-100_budget,SMAC-100_runtime_mean,SMAC-100_runtime_std,SMAC-100_tier,SMAC-200_mean,SMAC-200_std,SMAC-200_budget,SMAC-200_runtime_mean,SMAC-200_runtime_std,SMAC-200_tier,EZR-30_mean,EZR-30_std,EZR-30_budget,EZR-30_runtime_mean,EZR-30_runtime_std,EZR-30_tier,EZR-50_mean,EZR-50_std,EZR-50_budget,EZR-50_runtime_mean,EZR-50_runtime_std,EZR-50_tier,EZR-100_mean,EZR-100_std,EZR-100_budget,EZR-100_runtime_mean,EZR-100_runtime_std,EZR-100_tier,EZR-200_mean,EZR-200_std,EZR-200_budget,EZR-200_runtime_mean,EZR-200_runtime_std,EZR-200_tier
SS-U,4608,0.2605129278815804,0.024969443740037425,30,6.215962588787079,0.7904669006290576,3,0.2371221794759168,0.006172902733590632,50,10.169185411930084,0.9269183201905895,1,0.23133150018786447,0.0008038704406515499,100,24.405822825431823,1.8909510308298045,1,0.2309838771004839,6.235162165589913e-05,200.0,53.58719930648804,3.7661320419995783,1.0,0.25085439715534413,0.013912242255327402,30,0.22282779216766352,0.008960352354699646,2,0.24485026235285515,0.010795335256601701,50,0.7286968231201172,0.02680021646335886,2,0.23492132159101295,0.002996750949024195,100.0,0.7739206194877625,0.03253394637813992,1.0,0.23182699618086522,0.0011461704077137087,200,1.6033882021903991,0.07984644388129393,1
SS-V,6840,0.14978473511456641,0.05985389512286911,30,6.565992927551269,0.49165225870488954,2,0.14513628991183697,0.05731513909839472,50,9.817324256896972,1.0724735696910883,2,0.13470152106504502,0.06619333054045817,100,23.7166516661644,2.946233586187677,2,0.09406954256883353,0.07729570141182694,200.0,52.49680072069168,3.369381805394635,1.0,0.1524850489029576,0.05571388762520219,30,0.5053340792655945,0.1151151615418713,2,0.10742607764515015,0.06802231978093043,50,0.2918798327445984,0.057957913911398096,1,0.07810612848170176,0.06203702071083169,100.0,0.742897117137909,0.018592199614242317,1.0,0.04577239934841493,0.04538649954783474,200,1.5961584568023681,0.07006090557018006,1
SS-W,65536,0.3409695061345805,0.024756744789838962,30,5.168749630451202,0.8088749566707762,3,0.3100813340902594,0.021692468738154752,50,9.671816730499268,0.9902690223080636,2,0.29531404246858667,0.018458734019288277,100,20.868417775630952,2.165793715968736,1,0.2823449808199986,0.01613990566865687,200.0,34.141833221912385,5.155324217669283,1.0,0.32753479262320123,0.0202719669084842,30,0.1473736763000488,0.004326471917483808,3,0.3195467523402981,0.01706502539243495,50,0.25983893871307373,0.007763121557926547,2,0.29847246550488327,0.011745988177033456,100.0,1.2757653951644898,0.058589472153592906,1.0,0.2814278114502854,0.0166331489267614,200,1.1149394392967225,0.04871621358182021,1
SS-X,86058,0.2886697377885267,0.09637486561814307,30,5.13742059469223,0.8339734316966249,2,0.23544679976714927,0.04930751202681255,50,9.473010122776031,1.1593689925341304,1,0.19869458410331134,0.029326667700627525,100,19.379330945014953,1.9956295775089248,1,0.1904347759000104,0.024484779370016547,200.0,42.240883874893186,3.2632884818524794,1.0,0.22853060191307334,0.04607428391358974,30,0.14783676862716671,0.0018543752017037565,1,0.21517322043865633,0.020731547535106164,50,0.406319260597229,0.0069260068768827255,1,0.20596516903292392,0.015955696991163993,100.0,0.5217697620391846,0.016796011497312913,1.0,0.19731340699003028,0.018310726214105035,200,1.7406071782112122,0.0594359659072604,1
Scrum100k,100000,0.36741581183437316,0.023561546239323158,30,6.408542990684509,0.9965124144217181,3,0.35250974992663914,0.023873518586951296,50,10.942368757724761,3.0274624098047327,2,0.32414476664786723,0.015182570714137469,100,24.059839880466463,5.950421860334162,1,0.31579591375113886,0.012019113553391875,200.0,59.402577948570254,8.344575975673424,1.0,0.3755614373618177,0.026372690671400224,30,0.39572309255599974,0.010886539455132587,3,0.3532298972105721,0.021433300401844962,50,0.7212555050849915,0.10167483508482335,2,0.3316489121882911,0.014824325494089755,100.0,1.489006793498993,0.06435786290873723,1.0,0.32340837657772614,0.008534946995049803,200,3.4477882981300354,0.23188515879111876,1
Scrum10k,10000,0.3328607730715702,0.0279376132416963,30,7.608556485176086,0.9567066932810457,3,0.3098126259540407,0.021503217365780928,50,12.662412166595459,1.8602262577250182,2,0.2889762033344383,0.012262387551151738,100,49.78296511173248,3.3269541102590905,1,0.2848515958818692,0.007229793928877332,200.0,63.698564887046814,11.447441970263998,1.0,0.32973659497965335,0.032475554137559495,30,0.2386747002601623,0.010596590359399843,3,0.30870377607876165,0.02323445845613186,50,0.7572021961212159,0.10509991855592384,2,0.28938959159479183,0.00808619030116018,100.0,1.4934308290481568,0.17716468262342305,1.0,0.2830753968313352,0.005362989915976362,200,3.4846763372421266,0.3318744455865092,1
Scrum1k,1000,0.30108971094357045,0.03416745837223816,30,7.798248076438904,0.9045670136667653,3,0.279657605888233,0.029020289559284426,50,12.272038698196411,1.9327248989360912,2,0.2600085829315452,0.015168535488270626,100,22.997843301296236,6.8871203126022875,1,0.2528136048466971,0.01206928462056126,200.0,50.95874314308166,12.531741018081403,1.0,0.30095330728739306,0.03151955844388886,30,0.5261176228523254,0.025501701138988933,3,0.27664636484810556,0.015965223131360517,50,0.7246352434158325,0.09111589566943074,2,0.26061511770132745,0.010135043246978146,100.0,1.6384922742843628,0.2042433285499532,1.0,0.24726127017177763,0.006084433851053896,200,4.252371072769165,0.41042466083352774,1
X264_AllMeasurements,1152,0.011067670909816611,0.011229366774883209,30,4.245208191871643,0.4346610229005214,2,0.00277736673544171,0.005219547834639612,50,6.818673479557037,0.5317116518422612,1,0.00044133102910228,6.895569328949861e-05,100,15.467992758750915,1.4952304658342768,1,0.00043446595029294506,6.900761128979478e-05,200.0,27.82286516427994,3.802589354038147,1.0,0.006741175836892005,0.007913697712819039,30,0.1160762786865234,0.005994450067191531,2,0.0012345071278683849,0.0015017689336834544,50,0.21744663715362544,0.015835419024352794,1,0.00044228398798506997,7.242870763622438e-05,100.0,0.6111903071403504,0.04581989866964567,1.0,0.0004369889299532151,7.06992388312459e-05,200,1.1863934397697449,0.15140316299939166,1
billing10k,10000,0.397803364747109,0.02099266456212171,30,8.309009826183319,0.8366235432635093,3,0.36620689329652295,0.012818097611725547,50,14.873671019077301,1.9584177772194375,1,0.3557235249910693,0.010278497685168786,100,35.4801263332367,4.028610928739339,1,0.3493941492209959,0.0010033793090344861,200.0,91.42678368091583,6.931410023277429,1.0,0.39428217090203665,0.017361978438320293,30,0.5795652747154236,0.04080941046312145,3,0.3771844169998393,0.015393683718010592,50,1.0385919332504272,0.0654810763217566,2,0.35867351579158535,0.006105586129084381,100.0,2.10056848526001,0.189388631636409,1.0,0.35170693495760424,0.0027376826811156807,200,5.338696837425232,0.331812698165908,1
coc1000,1000,0.3547578994395967,0.01206816189296807,30,7.7588622093200685,0.7088706931439746,3,0.3444012172579073,0.013981882435527625,50,31.73606022596359,1.1672389515716886,2,0.3288776062868163,0.011203151211250465,100,34.720308768749234,4.060813185774705,1,0.31195424252703224,0.010166982638717188,200.0,76.83625409603118,3.5822361273224046,1.0,0.3589077239609516,0.011194577480667534,30,0.9556629419326782,0.007615185848755775,3,0.3485355814041914,0.012883871355916385,50,1.5075397491455078,0.10652642361634163,2,0.33728383746699336,0.008974627498484348,100.0,3.4943659901618958,0.062029597929496263,1.0,0.32734438380217334,0.010937362592426577,200,5.738685965538025,0.3442392937835482,1
dconvert,6764,0.014628773547998148,0.002258525076959588,30,4.951956772804261,0.3342326370788813,3,0.01305859927199722,0.002293199126157521,50,8.921665978431701,1.0277933806797435,2,0.011417409962210549,0.0012155416256697383,100,22.222085320949553,2.9171438156356175,1,0.010962107623378322,0.0010895915154802822,200.0,44.257138311862946,6.128333417362898,1.0,0.014669691373056463,0.002743552314027894,30,0.1563013434410095,0.015613604348307615,3,0.013363006304061476,0.002174386383947552,50,0.2857635974884033,0.03350622575239373,2,0.012214899128975361,0.0012511959222471043,100.0,0.6047105550765991,0.08258409379520894,1.0,0.01122408015055505,0.0006179000901915655,200,1.3009806871414185,0.1538965334681074,1
deeparch,4096,0.014019229055221035,0.028209818296182066,30,3.9144127130508424,0.3037065402195279,2,0.001033797807689642,0.002715895227256324,50,6.0967326879501345,0.7764265970045479,1,5.8317599106904085e-05,1.6212106135872355e-05,100,16.881591820716856,2.3565569232659764,1,5.1908076637174896e-05,3.7094456894588742e-06,200.0,35.40953475236893,5.292360259604469,1.0,0.0034508035306464535,0.014606931021019112,30,0.13942651748657223,0.007475335936473921,1,7.4364267644033e-05,2.3215507111558204e-05,50,0.27612537145614624,0.013227610535787243,1,5.767858395669401e-05,8.205235979972239e-06,100.0,0.5361352920532226,0.06400062566123806,1.0,5.120299612928481e-05,3.821623771639179e-06,200,1.459692370891571,0.293388922733402,1
exastencils,86058,0.044737229278809555,0.01343279664263335,30,4.393511319160462,0.3585835018552481,2,0.040156924580026766,0.015531963612865648,50,8.18415653705597,1.071754051268636,2,0.03012933777776903,0.019372492286055875,100,20.66765601634979,2.553771356519042,1,0.023066850373200623,0.02089888894289563,200.0,41.028641724586485,5.457065441560281,1.0,0.04087623310056472,0.013429981522715446,30,0.12746200561523435,0.0040404239032160475,2,0.038016676073979065,0.013250367104600045,50,0.24151275157928467,0.015976575601871854,2,0.02527992798517801,0.015245559422465985,100.0,0.4963813781738281,0.037303039294817604,1.0,0.01488404485361034,0.01277942971264276,200,1.0020469069480895,0.07263864928688465,1
javagc,166975,0.0009487002928182302,0.0003775782541665547,30,12.033056640625,1.3255770991578792,2,0.0006588711462880398,0.00028873956214643404,50,23.412660813331605,1.9941043532317013,1,0.00041999711433793,2.815543635579439e-05,100,58.90653086900711,5.214206046782246,1,0.000388490583885045,5.538349386213319e-06,200.0,96.3225954413414,5.956237959902372,1.0,0.0011766519608721502,0.0007794732477531387,30,0.21999337673187255,0.11401419814855142,2,0.0006941973031411302,0.00031436510569927983,50,0.3609323263168335,0.05312466104647232,1,0.000507159840982475,7.892208444251438e-05,100.0,0.8054846286773681,0.140010634806372,1.0,0.0004742805060033501,4.322793821168065e-05,200,1.733112871646881,0.2705276218237233,1
nasa93dem,93,0.4603323548736615,0.0069970569353485145,30,6.419772100448609,0.6730116315811403,2,0.4572648380303733,0.00983944273975531,50,10.602313768863677,1.1631821295222229,2,0.4504168834440338,0.004431188358921811,100,23.50302428007126,2.69706229509273,1,0.4477554370738913,0.003973676942297135,200.0,46.758189904689786,6.303584466890858,1.0,0.4668713830805763,0.004424970554746292,30,0.5026226997375488,0.03503722679577543,3,0.46459396942242515,0.004013248719589643,50,0.6493252873420715,0.09140744373364197,3,0.4602001394745924,0.004698357809931312,100.0,1.5640910625457765,0.0400352414497525,2.0,0.45825185721081774,0.004682705924355644,200,2.684878396987915,0.23474494441789123,2
pom3a,20000,0.17606699342789028,0.02373227394697259,30,7.102701544761658,0.5978803674083703,3,0.16202013176227165,0.02093837999873926,50,11.873443818092346,1.280950676045599,2,0.13923208835619807,0.015138886155658077,100,26.80870404243469,3.5790686127348845,1,0.11375125028215871,0.013238819824495745,200.0,64.10343831777573,4.8740771199465245,1.0,0.18786524700828247,0.02001117148034458,30,0.2206771612167358,0.007849849583189582,4,0.17560403445596098,0.017518094758824113,50,0.3644037127494812,0.024470072799932747,3,0.16131820098083485,0.006978667216383133,100.0,1.4022265315055846,0.08262922684840204,2.0,0.14862064128761776,0.013106106149694761,200,2.492647099494934,0.0593393470689588,1
pom3b,20000,0.18483841446832927,0.024917859514881097,30,7.085191464424133,0.7678040563680149,3,0.163394710615431,0.025604490211586756,50,11.444038808345795,1.1131546908803485,2,0.13734139106527773,0.014901933333396851,100,25.133128809928895,2.9236176375294702,1,0.12255323406289734,0.016739203337577734,200.0,50.40756845474243,5.705736722139,1.0,0.19439744372247297,0.020523665889344612,30,0.22588150501251217,0.010817393944677194,4,0.18040792456761962,0.015532568112066025,50,0.3865035057067871,0.04865220313132858,3,0.16471936292982736,0.014089416972863191,100.0,0.7264099717140198,0.021811642303521263,2.0,0.1533541201836083,0.012463066418115462,200,1.49172340631485,0.08017176807572676,1
pom3c,20000,0.32109224486372484,0.02186913646395918,30,7.118179535865783,0.8745904183251481,4,0.29710053957353744,0.020868965521991693,50,11.433707308769225,1.228461213666114,2,0.26593005691094607,0.017557433709310143,100,25.855080795288085,3.0751313711294985,1,0.24062175036315608,0.018008503125387532,200.0,50.6032091498375,5.487059063456086,1.0,0.3229346686778175,0.019874433199932106,30,0.21516436338424677,0.0033653520320862797,4,0.31177980101513075,0.01165792236503346,50,0.3617074012756348,0.02263015968920739,3,0.3020311678645742,0.01224208802385928,100.0,0.7355331182479858,0.028473765163749377,2.0,0.2908337162898362,0.010927749278056896,200,1.4511687874794006,0.01707171154306136,2
pom3d,500,0.2017332211726847,0.018107883465427,30,7.052054619789123,0.7800597696713039,4,0.1800646394523717,0.015833059110137507,50,11.689525520801544,1.1042180301789435,2,0.15874015418229107,0.018637069840763534,100,31.959035956859587,2.6513260007061947,1,0.13966710811952526,0.014231161648618875,200.0,49.6397903084755,5.1746844348166645,1.0,0.20104468944469073,0.014237036808870809,30,0.3022685170173645,0.025186056886911407,4,0.1920872697133469,0.011045709493587384,50,0.532792329788208,0.008146109448734347,3,0.18077738528586992,0.016293570715482295,100.0,1.0131960034370422,0.00865238444094435,2.0,0.17121535337903132,0.01523664071842664,200,1.5556043624877929,0.27266691436301166,1
redis,4400,0.47141903719218076,0.020109232697943943,30,5.426997244358063,0.6610215861142572,3,0.46115756778611444,0.026272856747124325,50,10.547636580467223,1.4960692619246023,2,0.43539182477569194,0.025551878049019698,100,17.992240214347838,4.154071988327857,1,0.4112803032204025,0.021645855188260104,200.0,28.611922883987425,8.789968479115723,1.0,0.4711229945724627,0.021837400990578484,30,0.10626891851425169,0.0012786998971527238,3,0.4622734287874823,0.02122662237659453,50,0.16922037601470943,0.026600164304418934,2,0.4447532554663797,0.021184385904067633,100.0,0.27779417037963866,0.04911596717318412,1.0,0.4337494932789112,0.02151972085869522,200,0.5415885925292969,0.06812003291452738,1
rs-6d-c3_obj1,3840,0.03295353100319191,0.07786927809457844,30,4.308654356002807,0.8851795725475033,2,0.005221595812509298,0.018023923874449618,50,7.112179327011108,1.0622247428435998,1,0.003457393687248892,0.010052134433552283,100,14.04855511188507,3.2310169225593905,1,0.000990839650174657,0.0007049039493338895,200.0,25.626148450374604,7.547654577544069,1.0,0.014107672915260374,0.039268564606468916,30,0.13747184276580807,0.0017287186805096649,1,0.0112220691008038,0.034709096442438754,50,0.2539173126220703,0.00279326503576657,1,0.0035056553130174153,0.008956131242380122,100.0,0.3870242238044739,0.01336777790525287,1.0,0.003374884170851638,0.008994855331538218,200,0.9744455695152283,0.02938571823451289,1
rs-6d-c3_obj2,3840,0.0008145367096708932,0.0010017780175166349,30,5.047165405750275,0.7495631808614681,2,0.000582966763507529,0.0009099126403512301,50,7.1236055254936215,0.9494110269724927,2,0.0005147563178294237,0.000925334319245732,100,14.518564808368684,2.9203273942088743,2,0.00011920959065284535,0.00042336253625948516,200.0,25.446266651153564,7.945949909471668,1.0,0.0008232630000030461,0.0007777635906042603,30,0.1381184577941894,0.016419997297952474,2,0.0004445161293427996,0.0003974283798159172,50,0.25519737005233767,0.0031333491391239464,2,0.00014833652878033034,0.00020617588929790174,100.0,0.5112943053245544,0.007587628495298056,1.0,7.678705607283565e-06,8.895387063146536e-06,200,0.9941920399665832,0.1176365401744116,1
sol-6d-c2-obj1,2866,0.01437500162677346,0.000286876471744366,30,4.051814484596252,0.6295618840216494,2,0.014255593150633272,0.00023222704930838165,50,7.643030989170074,0.9759527037640238,1,0.014215443361220109,0.0002156406559495198,100,14.239573514461517,2.3783599685764067,1,0.014078982306334828,9.879844746793026e-05,200.0,30.470089721679688,3.4763267262953774,1.0,0.014547283083715843,0.00044448096775166415,30,0.1544734120368957,0.00280107499426689,3,0.014355606736442423,0.00023548335316063892,50,0.28541491031646726,0.0099167445457569,2,0.014239575603416588,0.00021959226045698566,100.0,0.5245541214942933,0.004448902884325691,1.0,0.014170864187251355,0.00019158330460093147,200,1.0226011753082276,0.09463297316661687,1
storm,1557,9.29499953181574e-05,3.52152732880009e-05,30,6.521813833713532,0.7420480401862929,2,6.909189196686318e-05,2.0920588423756395e-05,50,12.113240683078766,1.2148372633734423,1,6.373680734147074e-05,1.8136138367783333e-05,100,31.16684470176697,1.9432700856374905,1,6.332147647495682e-05,3.3789964645122385e-05,200.0,55.576305341720584,4.917134532257311,1.0,0.00010210395909797532,4.182513158921136e-05,30,0.10464447736740108,0.003337858696516892,2,7.295800298275922e-05,1.4216656690096997e-05,50,0.182058310508728,0.006455729741015781,1,5.892685757367122e-05,8.493974989060602e-06,100.0,0.5453891634941102,0.021035426669874218,1.0,5.288418512101045e-05,6.157514615797857e-06,200,0.7817766904830933,0.03534115854392705,1
wc+rs-3d-c4-obj1,196,0.08418922273112235,0.035377483874992774,30,4.345345580577851,0.6152252847214805,2,0.07476122204370612,0.0018377444002120888,50,5.681039083003998,0.9835489307934974,1,0.08208727268020603,0.03583185305510243,100,12.731974875926971,1.7114723215234502,2,0.07044917586338087,0.015865380034680833,200.0,27.31188784837723,2.452076831742231,1.0,0.08396296514025062,0.03567163470107918,30,0.11641041040420527,0.008601854139855855,2,0.07505073021660388,0.002062972732426422,50,0.17076486349105832,0.004306268767809815,1,0.07434862588219068,0.001217578223463441,100.0,0.34242274761199953,0.005910111952890531,1.0,0.07392575630593734,0.0010150046153223605,200,1.3068179726600646,0.024475475724123334,1
wc+sol-3d-c4-obj1,196,0.09397611062786693,0.06656530181154305,30,3.6723751425743103,0.6393213164916112,2,0.0807703332637336,0.06035237143360749,50,6.165556991100312,0.8361495432942168,2,0.06460036565911134,0.002288852906706229,100,13.149799978733062,1.6182781380080205,1,0.060984250082948145,0.013984759574280603,200.0,25.561976528167726,2.4439879257893193,1.0,0.08663556997176632,0.05577143099680626,30,0.14925683736801143,0.0013494772237614768,2,0.08502185369030645,0.055757343017033924,50,0.17105528116226193,0.006541218116327104,2,0.07398241766999318,0.04026134322549335,100.0,0.3457426309585571,0.0069527637045046385,1.0,0.06394558015831982,0.001640442857024416,200,0.7245970129966736,0.019361717177091252,1
wc+wc-3d-c4-obj1,196,0.12411902523365433,0.0513782192840316,30,3.6045700788497923,0.6104992855361842,2,0.11390674157759798,0.03956637010396298,50,5.661226069927215,0.8137603438944845,2,0.0860271302146847,0.011491316599509886,100,13.291343832015992,1.2632857864852005,1,0.07154953386496764,0.03007360430667652,200.0,30.966476035118102,2.0967809703708844,1.0,0.12932526552725587,0.04706898345590168,30,0.13453547954559325,0.0014337255445484,2,0.11038478514712338,0.014314007279173183,50,0.22685862779617305,0.0032386436204689304,2,0.09444195316790246,0.00879632571488573,100.0,0.3661816954612732,0.011106913032268729,1.0,0.08897712044319378,0.007988744774224106,200,0.7953534245491027,0.024056669725328612,1
wc-6d-c1-obj1,2880,0.11832755017679977,0.03435348710114676,30,5.270005416870117,0.7556867933912917,2,0.1208381276941208,0.03799543500319345,50,7.189863121509552,0.7731111661755323,2,0.10438931465374993,0.03485808187177753,100,19.869648683071137,1.599473748880208,2,0.09132969141843092,0.027785885032818983,200.0,36.48955059051514,2.8559801499238713,1.0,0.11316687835603986,0.03636491164178227,30,0.2270828485488891,0.01390613780941524,2,0.10629060609303283,0.030423250863135968,50,0.18826137781143185,0.002943468318391085,2,0.09886145003411392,0.03292213299822939,100.0,0.382081413269043,0.011719597081149193,1.0,0.08641281242864537,0.04214510868366142,200,0.6861890554428101,0.1208417550895492,1
x264,53662,0.20444165750899157,0.0196741677924597,30,7.844433939456939,0.3456108556770108,3,0.19279084086550188,0.016777966890706226,50,13.341157209873199,0.6529262211035219,2,0.17260034497728677,0.024340695603541403,100,34.02037626504898,2.0208614449447038,1,0.14378100127714355,0.02307050409262808,200.0,68.8155399441719,4.260432656183251,1.0,0.2069244073352993,0.012983516395266247,30,0.07776541709899898,0.005571065807961535,3,0.19974614445845412,0.009078943513228889,50,0.1347499012947082,0.006463580074698087,3,0.19487859098166313,0.007737018258056934,100.0,0.5048596262931824,0.037912296926815275,2.0,0.18856387890391588,0.009716273097431647,200,0.5828339338302613,0.04247626533529875,2
xomo_flight,10000,0.049665397655890925,0.02150160952546551,30,10.260483145713806,0.6376456542848897,2,0.03346541599908374,0.010724065507112303,50,10.904103410243987,2.225152554953714,1,0.02396480821170325,0.005180736220581656,100,44.01810336112976,2.601443853119756,1,0.017497368809266115,0.0013611236121228558,200.0,95.44106327295303,4.6289609409237915,1.0,0.0542699226771576,0.014685581390709052,30,0.4818974494934082,0.00807886392120958,2,0.044181718023793205,0.009033446291038886,50,1.270218014717102,0.07830912535700536,2,0.03773546936106574,0.00705372014487688,100.0,1.6375993967056275,0.0396280543983091,1.0,0.032451150556457656,0.005378278162567635,200,5.309205305576325,0.17208500252199543,1
xomo_ground,10000,0.07421851015990019,0.03159131924178321,30,6.424706614017486,1.3626924112087628,2,0.046108807319914576,0.010076702124730438,50,11.077357268333435,1.5850987164305412,1,0.03095073204586003,0.0051356177651132,100,23.26204996109009,3.8191653572927575,1,0.021064670376289257,0.003512466059587523,200.0,62.992529809474945,4.7796259981526745,1.0,0.07179317032937046,0.022124663737735174,30,0.4810917377471924,0.00898974842429424,2,0.06620114065858036,0.01901691225162998,50,0.8148606538772583,0.016798718516849737,2,0.052494243857607384,0.010107075769027458,100.0,1.6571381330490111,0.03043839922268581,1.0,0.043912520506715125,0.005565487992532823,200,2.0357727646827697,0.042529811067738545,1
xomo_osp,10000,0.04893844997531012,0.016320880019416083,30,11.940052163600921,0.7440253269863218,2,0.03511706145855853,0.009618400414092357,50,25.097079491615297,0.4810203333185336,1,0.02403195391997039,0.0029091626757640223,100,23.835030210018157,2.9608454953169776,1,0.01820925878084743,0.0028399569064057164,200.0,52.9931461930275,4.935623298293902,1.0,0.06166091195057878,0.02034379796054399,30,0.5515649914741516,0.04288240713934248,3,0.04707123202488727,0.011577198066981206,50,0.8134209156036377,0.014862043494875282,2,0.03968306329833478,0.00792778964178269,100.0,1.9820472717285156,0.20744830972130288,1.0,0.033292689420650536,0.004176971035612073,200,3.985816216468811,0.2996896185644098,1
xomo_osp2,10000,0.1901448097961759,0.026447137359993246,30,12.12268363237381,0.5850234046627232,3,0.1722552100479779,0.013651024679068377,50,14.482344019412995,1.1912510340342684,2,0.1380907713615688,0.01059446861340717,100,23.66743860244751,3.0018776106357286,1,0.12461280800557317,0.006280790643763744,200.0,47.13108184337616,5.60647383143723,1.0,0.18282863589886594,0.020336236128741345,30,0.5892691612243652,0.0681572536708004,3,0.17280573095447496,0.015431698486156694,50,0.4921509146690369,0.009442526515638632,2,0.1589240207740134,0.00821189209895312,100.0,1.0652997732162475,0.038052437984602165,1.0,0.15031120536906337,0.006537288770239502,200,2.2189686059951783,0.11869184379492931,1
